time;row_1;
1;1.4587;
2;1.4549;
3;1.4541;
4;1.4579;
5;1.4211;
6;1.3835;
7;1.3897;
8;1.3661;
9;1.3211;
10;1.2776;
11;1.2309;
12;1.179;
13;1.1349;
14;1.0916;
15;1.04;
16;0.98838;
17;0.9368;
18;0.88527;
19;0.83376;
20;0.7823;
21;0.73088;
22;0.67949;
23;0.62817;
24;0.57688;
25;0.52563;
26;0.47446;
27;0.42795;
28;0.39108;
29;0.34432;
30;0.29376;
31;0.24331;
32;0.19293;
33;0.14262;
34;0.10826;
35;0.076364;
36;0.046363;
37;0.0033526;
38;-0.043207;
39;-0.069411;
40;-0.094084;
41;-0.11715;
42;-0.16072;
43;-0.19925;
44;-0.21779;
45;-0.23393;
46;-0.25088;
47;-0.2939;
48;-0.32143;
49;-0.33117;
50;-0.36749;
51;-0.39875;
52;-0.40278;
53;-0.42882;
54;-0.4666;
55;-0.50339;
56;-0.53968;
57;-0.57535;
58;-0.60998;
59;-0.63433;
60;-0.62535;
61;-0.6412;
62;-0.67173;
63;-0.70074;
64;-0.72904;
65;-0.75637;
66;-0.78223;
67;-0.80735;
68;-0.83095;
69;-0.85331;
70;-0.87487;
71;-0.89424;
72;-0.91271;
73;-0.92979;
74;-0.94497;
75;-0.95917;
76;-0.97133;
77;-0.98198;
78;-0.99154;
79;-0.99849;
80;-1.0044;
81;-1.0085;
82;-1.0105;
83;-1.0115;
84;-1.0101;
85;-1.0072;
86;-1.003;
87;-0.99625;
88;-0.98843;
89;-0.97887;
90;-0.96737;
91;-0.95486;
92;-0.94019;
93;-0.92423;
94;-0.90715;
95;-0.933;
96;-0.94527;
97;-0.92273;
98;-0.89869;
99;-0.87383;
100;-0.84724;
101;-0.81971;
102;-0.7913;
103;-0.76136;
104;-0.73078;
105;-0.69911;
106;-0.66644;
107;-0.63321;
108;-0.59877;
109;-0.58222;
110;-0.58442;
111;-0.55122;
112;-0.51308;
113;-0.47422;
114;-0.45738;
115;-0.44872;
116;-0.40711;
117;-0.3793;
118;-0.36735;
119;-0.35211;
120;-0.32878;
121;-0.28343;
122;-0.2541;
123;-0.23319;
124;-0.20904;
125;-0.17431;
126;-0.12623;
127;-0.094684;
128;-0.061493;
129;-0.01225;
130;0.02618;
131;0.058264;
132;0.092956;
133;0.13437;
134;0.18512;
135;0.22526;
136;0.26582;
137;0.31716;
138;0.36855;
139;0.41996;
140;0.47146;
141;0.51883;
142;0.55991;
143;0.60953;
144;0.66143;
145;0.71336;
146;0.76532;
147;0.81729;
148;0.86931;
149;0.92133;
150;0.97338;
151;1.0255;
152;1.0763;
153;1.1207;
154;1.1659;
155;1.2118;
156;1.2591;
157;1.3069;
158;1.3556;
159;1.4052;
160;1.4479;
161;1.4463;
162;1.4452;
163;1.4447;
164;1.4942;
165;1.5307;
166;1.5323;
167;1.5347;
168;1.5375;
169;1.5413;
170;1.5456;
171;1.5504;
172;1.5562;
173;1.5624;
174;1.5694;
175;1.5407;
176;1.5016;
177;1.5108;
178;1.4952;
179;1.4538;
180;1.4138;
181;1.3744;
182;1.3362;
183;1.2991;
184;1.2627;
185;1.2279;
186;1.194;
187;1.1611;
188;1.1138;
189;1.0642;
190;1.0147;
191;0.96527;
192;0.91593;
193;0.86675;
194;0.81764;
195;0.76863;
196;0.71978;
197;0.67101;
198;0.62238;
199;0.5739;
200;0.5255;
201;0.47732;
202;0.42925;
203;0.38133;
204;0.31542;
205;0.25001;
206;0.20204;
207;0.15424;
208;0.10656;
209;0.059183;
210;0.01194;
211;-0.035098;
212;-0.10108;
213;-0.16761;
214;-0.21463;
215;-0.26143;
216;-0.30805;
217;-0.35425;
218;-0.40025;
219;-0.44596;
220;-0.49125;
221;-0.53632;
222;-0.58089;
223;-0.64129;
224;-0.71421;
225;-0.75982;
226;-0.80384;
227;-0.84737;
228;-0.89027;
229;-0.93282;
230;-0.97456;
231;-1.0336;
232;-1.1078;
233;-1.151;
234;-1.1915;
235;-1.2311;
236;-1.2697;
237;-1.3076;
238;-1.3441;
239;-1.3795;
240;-1.414;
241;-1.4465;
242;-1.4779;
243;-1.5077;
244;-1.5354;
245;-1.5663;
246;-1.6376;
247;-1.6846;
248;-1.7062;
249;-1.7242;
250;-1.7403;
251;-1.7531;
252;-1.7625;
253;-1.77;
254;-1.7726;
255;-1.7728;
256;-1.7702;
257;-1.7631;
258;-1.754;
259;-1.7412;
260;-1.7254;
261;-1.7078;
262;-1.6861;
263;-1.6628;
264;-1.6374;
265;-1.6092;
266;-1.57;
267;-1.4964;
268;-1.4487;
269;-1.4164;
270;-1.3819;
271;-1.3466;
272;-1.3102;
273;-1.2723;
274;-1.2339;
275;-1.1943;
276;-1.1539;
277;-1.113;
278;-1.0709;
279;-1.0285;
280;-0.98543;
281;-0.91832;
282;-0.85041;
283;-0.80688;
284;-0.76291;
285;-0.71863;
286;-0.6737;
287;-0.62852;
288;-0.58297;
289;-0.53701;
290;-0.48674;
291;-0.41496;
292;-0.35747;
293;-0.31128;
294;-0.26468;
295;-0.21791;
296;-0.17089;
297;-0.12359;
298;-0.07616;
299;-0.02844;
300;0.019442;
301;0.067465;
302;0.11575;
303;0.16413;
304;0.21269;
305;0.26142;
306;0.31023;
307;0.35924;
308;0.40835;
309;0.45756;
310;0.52416;
311;0.58672;
312;0.63582;
313;0.68505;
314;0.73435;
315;0.7838;
316;0.83333;
317;0.88294;
318;0.93267;
319;0.97785;
320;1.0112;
321;1.0561;
322;1.1054;
323;1.1412;
324;1.1777;
325;1.2153;
326;1.2543;
327;1.294;
328;1.3348;
329;1.3767;
330;1.4192;
331;1.4631;
332;1.4845;
333;1.4774;
334;1.4712;
335;1.4655;
336;1.4605;
337;1.4563;
338;1.4525;
339;1.4497;
340;1.4475;
341;1.4458;
342;1.4451;
343;1.4447;
344;1.4453;
345;1.4453;
