time;row_1;row_2;row_3;row_4;
     1;   -1.1909;   -1.6222;    1.6430;   -0.4603;
     2;   -1.1952;   -1.6347;    1.6298;   -0.4602;
     3;   -1.1809;   -1.6362;    1.6399;   -0.4538;
     4;   -1.1729;   -1.6162;    1.6327;   -0.4600;
     5;   -1.1725;   -1.6125;    1.6391;   -0.4534;
     6;   -1.1835;   -1.6072;    1.6510;   -0.4549;
     7;   -1.1731;   -1.5908;    1.6515;   -0.4644;
     8;   -1.1724;   -1.5910;    1.6611;   -0.4559;
     9;   -1.1525;   -1.5865;    1.6711;   -0.4574;
    10;   -1.1530;   -1.5808;    1.6878;   -0.4602;
    11;   -1.1642;   -1.5777;    1.7049;   -0.4674;
    12;   -1.1645;   -1.5705;    1.7228;   -0.4731;
    13;   -1.1511;   -1.5571;    1.7408;   -0.4588;
    14;   -1.1491;   -1.5729;    1.7323;   -0.4679;
    15;   -1.1519;   -1.5863;    1.7177;   -0.4640;
    16;   -1.1630;   -1.5753;    1.7295;   -0.4686;
    17;   -1.1632;   -1.5641;    1.7322;   -0.4706;
    18;   -1.1797;   -1.5680;    1.7127;   -0.4507;
    19;   -1.1985;   -1.5610;    1.7203;   -0.4511;
    20;   -1.2126;   -1.5570;    1.7095;   -0.4568;
    21;   -1.2120;   -1.5768;    1.7228;   -0.4433;
    22;   -1.2017;   -1.5887;    1.7128;   -0.4410;
    23;   -1.1868;   -1.5902;    1.7033;   -0.4564;
    24;   -1.1789;   -1.6028;    1.7129;   -0.4418;
    25;   -1.1791;   -1.6020;    1.6947;   -0.4564;
    26;   -1.1705;   -1.6004;    1.7094;   -0.4499;
    27;   -1.1578;   -1.6026;    1.7267;   -0.4363;
    28;   -1.1685;   -1.5841;    1.7312;   -0.4426;
    29;   -1.1550;   -1.5944;    1.7300;   -0.4234;
    30;   -1.1513;   -1.5967;    1.7108;   -0.4090;
    31;   -1.1571;   -1.5812;    1.7032;   -0.4120;
    32;   -1.1506;   -1.5817;    1.7147;   -0.4051;
    33;   -1.1600;   -1.5836;    1.7135;   -0.3851;
    34;   -1.1695;   -1.5843;    1.7253;   -0.4006;
    35;   -1.1598;   -1.6033;    1.7189;   -0.3922;
    36;   -1.1525;   -1.5838;    1.7298;   -0.3904;
    37;   -1.1708;   -1.6023;    1.7295;   -0.3784;
    38;   -1.1685;   -1.6039;    1.7175;   -0.3635;
    39;   -1.1681;   -1.5894;    1.7336;   -0.3790;
    40;   -1.1537;   -1.5758;    1.7233;   -0.3941;
    41;   -1.1582;   -1.5782;    1.7296;   -0.4139;
    42;   -1.1772;   -1.5829;    1.7265;   -0.4213;
    43;   -1.1803;   -1.5844;    1.7328;   -0.4387;
    44;   -1.1831;   -1.5769;    1.7274;   -0.4521;
    45;   -1.1645;   -1.5649;    1.7134;   -0.4666;
    46;    0.5263;    1.2761;    1.0371;   -1.9260;
    47;    0.2231;    0.7125;    0.9933;   -1.2505;
    48;    0.1247;    0.2341;    0.9084;   -1.0060;
    49;    0.0726;   -0.1587;    0.7850;   -0.8707;
    50;    0.0381;   -0.4645;    0.6300;   -0.7572;
    51;    0.0120;   -0.6829;    0.4492;   -0.6250;
    52;   -0.0095;   -0.8143;    0.2505;   -0.4541;
    53;   -0.0301;   -0.8583;    0.0425;   -0.2363;
    54;   -0.0506;   -0.8145;   -0.1658;    0.0288;
    55;   -0.0728;   -0.6829;   -0.3642;    0.3342;
    56;   -0.0989;   -0.4644;   -0.5457;    0.6697;
    57;   -0.1334;   -0.1588;   -0.7012;    1.0192;
    58;   -0.1856;    0.2334;   -0.8239;    1.3666;
    59;   -0.2838;    0.7121;   -0.9084;    1.6946;
    60;   -0.5868;    1.2756;   -0.9523;    1.9862;
    61;   -1.2280;   -1.5827;    1.7069;   -0.4211;
    62;   -1.2304;   -1.5979;    1.6949;   -0.4073;
    63;   -1.2162;   -1.6108;    1.6946;   -0.3955;
    64;   -1.2221;   -1.6069;    1.7094;   -0.4018;
    65;   -1.2182;   -1.6218;    1.6939;   -0.4211;
    66;   -1.2044;   -1.6319;    1.6975;   -0.4012;
    67;   -1.1852;   -1.6367;    1.6911;   -0.4150;
    68;   -1.1733;   -1.6167;    1.7069;   -0.4082;
    69;   -1.1806;   -1.5995;    1.7017;   -0.3942;
    70;   -1.1954;   -1.5930;    1.7211;   -0.3875;
    71;   -1.1944;   -1.5812;    1.7387;   -0.3890;
    72;   -1.1958;   -1.5854;    1.7292;   -0.3940;
    73;   -1.1955;   -1.6053;    1.7349;   -0.4132;
    74;   -1.1770;   -1.5979;    1.7366;   -0.4294;
    75;   -1.1707;   -1.5972;    1.7473;   -0.4426;
    76;   -1.1851;   -1.6098;    1.7477;   -0.4616;
    77;   -1.1798;   -1.6211;    1.7594;   -0.4566;
    78;   -1.1856;   -1.6301;    1.7598;   -0.4649;
    79;   -1.2033;   -1.6209;    1.7552;   -0.4768;
    80;   -1.1921;   -1.6110;    1.7616;   -0.4670;
    81;   -1.2062;   -1.6125;    1.7648;   -0.4713;
    82;   -1.2144;   -1.6267;    1.7566;   -0.4857;
    83;   -1.2192;   -1.6146;    1.7470;   -0.4925;
    84;   -1.2084;   -1.6086;    1.7668;   -0.4788;
    85;   -1.1940;   -1.6248;    1.7505;   -0.4668;
    86;   -1.1963;   -1.6312;    1.7420;   -0.4788;
    87;   -1.1974;   -1.6149;    1.7461;   -0.4782;
    88;   -1.1875;   -1.6336;    1.7269;   -0.4855;
    89;   -1.1953;   -1.6252;    1.7466;   -0.4807;
    90;   -1.1834;   -1.6308;    1.7633;   -0.4894;
    91;   -1.1664;   -1.6227;    1.7822;   -0.4694;
    92;   -1.1738;   -1.6238;    1.7801;   -0.4811;
    93;   -1.1816;   -1.6390;    1.7675;   -0.4695;
    94;   -1.1795;   -1.6524;    1.7488;   -0.4613;
    95;   -1.1994;   -1.6686;    1.7307;   -0.4467;
    96;   -1.1906;   -1.6851;    1.7148;   -0.4291;
    97;   -1.1895;   -1.6793;    1.7217;   -0.4409;
    98;   -1.1872;   -1.6690;    1.7377;   -0.4214;
    99;   -1.2069;   -1.6683;    1.7178;   -0.4281;
   100;   -1.2235;   -1.6773;    1.7211;   -0.4260;
