time;row_1;row_2;row_3;row_4;
     1;   -1.7037;   -1.3125;    0.6073;   -0.8124;
     2;   -1.7192;   -1.2954;    0.6173;   -0.8189;
     3;   -1.7227;   -1.3099;    0.6021;   -0.8185;
     4;   -1.7069;   -1.3108;    0.6005;   -0.8222;
     5;   -1.6883;   -1.3067;    0.5953;   -0.8151;
     6;   -1.7034;   -1.3227;    0.6125;   -0.8052;
     7;   -1.7229;   -1.3225;    0.6306;   -0.8184;
     8;   -1.7151;   -1.3136;    0.6229;   -0.8102;
     9;   -1.7301;   -1.3056;    0.6360;   -0.7939;
    10;   -1.7222;   -1.3252;    0.6325;   -0.7948;
    11;   -1.7188;   -1.3431;    0.6162;   -0.8145;
    12;   -1.7006;   -1.3519;    0.6103;   -0.8272;
    13;   -1.7100;   -1.3696;    0.6092;   -0.8199;
    14;   -1.7260;   -1.3663;    0.6161;   -0.8234;
    15;   -1.7390;   -1.3760;    0.6092;   -0.8082;
    16;   -1.7463;   -1.3690;    0.6102;   -0.8037;
    17;   -1.7553;   -1.3741;    0.6070;   -0.7905;
    18;   -1.7608;   -1.3811;    0.6087;   -0.7774;
    19;   -1.7798;   -1.3750;    0.6028;   -0.7674;
    20;   -1.7834;   -1.3571;    0.5912;   -0.7845;
    21;   -1.7684;   -1.3449;    0.5824;   -0.7822;
    22;   -1.7673;   -1.3348;    0.5846;   -0.7664;
    23;   -1.7776;   -1.3211;    0.5898;   -0.7858;
    24;   -1.7909;   -1.3166;    0.5984;   -0.7993;
    25;   -1.8004;   -1.3043;    0.6061;   -0.7998;
    26;   -1.7841;   -1.3012;    0.5935;   -0.8106;
    27;   -1.8019;   -1.3151;    0.6025;   -0.7918;
    28;   -1.8100;   -1.3263;    0.6211;   -0.7814;
    29;   -1.8268;   -1.3141;    0.6052;   -0.7821;
    30;   -1.8173;   -1.2952;    0.6109;   -0.7622;
    31;   -1.8141;   -1.3029;    0.5961;   -0.7483;
    32;   -1.8124;   -1.3201;    0.6046;   -0.7455;
    33;   -1.8233;   -1.3328;    0.6112;   -0.7526;
    34;   -1.8153;   -1.3297;    0.6293;   -0.7344;
    35;   -1.8222;   -1.3161;    0.6384;   -0.7389;
    36;   -1.8117;   -1.3207;    0.6210;   -0.7527;
    37;   -1.8315;   -1.3375;    0.6199;   -0.7628;
    38;   -1.8504;   -1.3320;    0.6248;   -0.7526;
    39;   -1.8529;   -1.3487;    0.6220;   -0.7414;
    40;   -1.8598;   -1.3377;    0.6357;   -0.7472;
    41;   -1.8635;   -1.3479;    0.6283;   -0.7426;
    42;   -1.8505;   -1.3536;    0.6208;   -0.7341;
    43;   -1.8579;   -1.3533;    0.6160;   -0.7332;
    44;   -1.8571;   -1.3382;    0.6301;   -0.7354;
    45;   -1.8534;   -1.3471;    0.6268;   -0.7431;
    46;   -1.8336;   -1.3359;    0.6202;   -0.7618;
    47;   -1.8161;   -1.3215;    0.6213;   -0.7608;
    48;   -1.8296;   -1.3032;    0.6173;   -0.7554;
    49;   -1.8432;   -1.3116;    0.6197;   -0.7678;
    50;   -1.8435;   -1.3057;    0.6367;   -0.7617;
    51;   -1.8326;   -1.3126;    0.6275;   -0.7795;
    52;   -1.8206;   -1.3152;    0.6267;   -0.7933;
    53;   -1.8178;   -1.3228;    0.6254;   -0.8032;
    54;   -1.8201;   -1.3047;    0.6337;   -0.7996;
    55;   -1.8156;   -1.2998;    0.6399;   -0.8001;
    56;   -1.7974;   -1.2877;    0.6383;   -0.7969;
    57;   -1.8019;   -1.2805;    0.6230;   -0.8111;
    58;   -1.8049;   -1.2610;    0.6246;   -0.8075;
    59;   -1.7953;   -1.2792;    0.6198;   -0.8022;
    60;   -1.7895;   -1.2691;    0.6193;   -0.7856;
    61;   -1.7942;   -1.2492;    0.6010;   -0.7797;
    62;   -1.7854;   -1.2620;    0.6037;   -0.7954;
    63;   -1.8015;   -1.2669;    0.6005;   -0.8057;
    64;   -1.8071;   -1.2668;    0.5857;   -0.8194;
    65;   -1.8185;   -1.2514;    0.5687;   -0.8283;
    66;   -1.8022;   -1.2535;    0.5622;   -0.8323;
    67;   -1.7939;   -1.2345;    0.5805;   -0.8240;
    68;   -1.7761;   -1.2479;    0.5631;   -0.8132;
    69;   -1.7584;   -1.2373;    0.5666;   -0.8203;
    70;   -1.7710;   -1.2195;    0.5547;   -0.8121;
    71;    0.5118;    1.2847;    1.0080;   -1.9348;
    72;    0.2082;    0.7218;    0.9640;   -1.2597;
    73;    0.1095;    0.2431;    0.8786;   -1.0150;
    74;    0.0581;   -0.1494;    0.7554;   -0.8804;
    75;    0.0238;   -0.4555;    0.5998;   -0.7662;
    76;   -0.0018;   -0.6745;    0.4192;   -0.6341;
    77;   -0.0239;   -0.8058;    0.2208;   -0.4631;
    78;   -0.0442;   -0.8494;    0.0124;   -0.2454;
    79;   -0.0638;   -0.8058;   -0.1952;    0.0193;
    80;   -0.0860;   -0.6743;   -0.3938;    0.3247;
    81;   -0.1121;   -0.4557;   -0.5744;    0.6602;
    82;   -0.1467;   -0.1497;   -0.7302;    1.0101;
    83;   -0.1988;    0.2429;   -0.8535;    1.3574;
    84;   -0.2973;    0.7207;   -0.9382;    1.6858;
    85;   -0.6007;    1.2844;   -0.9818;    1.9773;
    86;   -1.7835;   -1.2521;    0.5256;   -0.7963;
    87;   -1.7981;   -1.2580;    0.5331;   -0.8025;
    88;   -1.7895;   -1.2428;    0.5260;   -0.7858;
    89;   -1.8005;   -1.2231;    0.5244;   -0.8023;
    90;   -1.8061;   -1.2324;    0.5246;   -0.7915;
    91;   -1.8181;   -1.2282;    0.5249;   -0.8082;
    92;   -1.8334;   -1.2281;    0.5320;   -0.7937;
    93;   -1.8349;   -1.2154;    0.5130;   -0.7971;
    94;   -1.8233;   -1.2163;    0.4942;   -0.7854;
    95;   -1.8160;   -1.2327;    0.4815;   -0.7863;
    96;   -1.8090;   -1.2452;    0.4730;   -0.8019;
    97;   -1.7921;   -1.2486;    0.4682;   -0.7955;
    98;   -1.7842;   -1.2436;    0.4749;   -0.8048;
    99;   -1.7926;   -1.2367;    0.4886;   -0.7892;
   100;   -1.7889;   -1.2250;    0.5032;   -0.8008;
