time;row_1;row_2;row_3;row_4;
     1;   -1.3636;   -1.4547;    0.9542;   -0.3259;
     2;   -1.3632;   -1.4375;    0.9442;   -0.3183;
     3;   -1.3759;   -1.4523;    0.9560;   -0.3292;
     4;   -1.3694;   -1.4541;    0.9417;   -0.3486;
     5;   -1.3599;   -1.4658;    0.9604;   -0.3450;
     6;   -1.3565;   -1.4475;    0.9620;   -0.3516;
     7;   -1.3445;   -1.4446;    0.9736;   -0.3678;
     8;   -1.3583;   -1.4318;    0.9665;   -0.3665;
     9;   -1.3693;   -1.4422;    0.9732;   -0.3766;
    10;   -1.3622;   -1.4486;    0.9858;   -0.3877;
    11;   -1.3483;   -1.4677;    1.0034;   -0.4043;
    12;   -1.3365;   -1.4741;    1.0076;   -0.4088;
    13;   -1.3232;   -1.4893;    1.0182;   -0.4250;
    14;   -1.3107;   -1.4932;    1.0152;   -0.4104;
    15;   -1.3220;   -1.5048;    1.0176;   -0.4009;
    16;   -1.3350;   -1.4984;    1.0359;   -0.3940;
    17;   -1.3221;   -1.5001;    1.0186;   -0.4089;
    18;   -1.3062;   -1.4850;    1.0170;   -0.4198;
    19;   -1.3159;   -1.4796;    1.0250;   -0.4002;
    20;   -1.3003;   -1.4599;    1.0278;   -0.3893;
    21;   -1.3157;   -1.4451;    1.0353;   -0.3695;
    22;    0.5430;    1.2981;    1.0210;   -1.9645;
    23;    0.2337;    0.7657;    0.9825;   -1.2842;
    24;    0.1321;    0.3071;    0.9070;   -1.0318;
    25;    0.0784;   -0.0757;    0.7979;   -0.8947;
    26;    0.0431;   -0.3828;    0.6595;   -0.7877;
    27;    0.0170;   -0.6137;    0.4960;   -0.6718;
    28;   -0.0043;   -0.7675;    0.3150;   -0.5271;
    29;   -0.0232;   -0.8442;    0.1229;   -0.3431;
    30;   -0.0424;   -0.8444;   -0.0735;   -0.1163;
    31;   -0.0616;   -0.7673;   -0.2656;    0.1496;
    32;   -0.0829;   -0.6136;   -0.4464;    0.4480;
    33;   -0.1089;   -0.3825;   -0.6096;    0.7680;
    34;   -0.1439;   -0.0758;   -0.7480;    1.0969;
    35;   -0.1977;    0.3068;   -0.8572;    1.4207;
    36;   -0.3000;    0.7647;   -0.9323;    1.7246;
    37;   -0.6090;    1.2980;   -0.9707;    1.9954;
    38;   -1.2922;   -1.4804;    0.9796;   -0.3791;
    39;   -1.2723;   -1.4679;    0.9977;   -0.3614;
    40;   -1.2677;   -1.4539;    0.9887;   -0.3728;
    41;   -1.2706;   -1.4691;    0.9870;   -0.3622;
    42;   -1.2659;   -1.4576;    0.9767;   -0.3652;
    43;   -1.2539;   -1.4610;    0.9726;   -0.3828;
    44;   -1.2519;   -1.4478;    0.9631;   -0.3874;
    45;   -1.2684;   -1.4446;    0.9751;   -0.3810;
    46;   -1.2856;   -1.4643;    0.9795;   -0.3999;
    47;   -1.2864;   -1.4658;    0.9945;   -0.3980;
    48;   -1.2768;   -1.4638;    0.9770;   -0.4147;
    49;   -1.2636;   -1.4496;    0.9619;   -0.4185;
    50;   -1.2553;   -1.4329;    0.9509;   -0.4371;
    51;   -1.2594;   -1.4222;    0.9578;   -0.4310;
    52;   -1.2401;   -1.4238;    0.9407;   -0.4393;
    53;   -1.2585;   -1.4183;    0.9222;   -0.4290;
    54;   -1.2570;   -1.4015;    0.9034;   -0.4099;
    55;   -1.2658;   -1.3947;    0.9094;   -0.4121;
    56;   -1.2686;   -1.3880;    0.9048;   -0.4161;
    57;   -1.2582;   -1.3932;    0.9062;   -0.4167;
    58;   -1.2648;   -1.3923;    0.9095;   -0.4029;
    59;   -1.2474;   -1.3791;    0.8922;   -0.4068;
    60;   -1.2483;   -1.3739;    0.8844;   -0.3899;
    61;   -1.2627;   -1.3825;    0.9033;   -0.3814;
    62;   -1.2787;   -1.3826;    0.9181;   -0.3823;
    63;   -1.2634;   -1.3805;    0.8993;   -0.3764;
    64;   -1.2576;   -1.3671;    0.8975;   -0.3772;
    65;   -1.2573;   -1.3649;    0.9018;   -0.3740;
    66;   -1.2560;   -1.3748;    0.9167;   -0.3830;
    67;   -1.2547;   -1.3933;    0.9211;   -0.3720;
    68;   -1.2665;   -1.3755;    0.9071;   -0.3862;
    69;   -1.2640;   -1.3862;    0.9016;   -0.3800;
    70;   -1.2719;   -1.3740;    0.8859;   -0.3871;
    71;   -1.2623;   -1.3716;    0.8922;   -0.3974;
    72;   -1.2643;   -1.3799;    0.9021;   -0.3795;
    73;   -1.2482;   -1.3905;    0.9073;   -0.3774;
    74;   -1.2365;   -1.3816;    0.9089;   -0.3823;
    75;   -1.2452;   -1.3645;    0.9153;   -0.4007;
    76;   -1.2289;   -1.3478;    0.8977;   -0.3926;
    77;   -1.2200;   -1.3359;    0.9044;   -0.4087;
    78;   -1.2225;   -1.3466;    0.8892;   -0.3983;
    79;   -1.2366;   -1.3446;    0.8784;   -0.4143;
    80;   -1.2511;   -1.3293;    0.8638;   -0.4157;
    81;   -1.2430;   -1.3272;    0.8742;   -0.4310;
    82;   -1.2314;   -1.3408;    0.8860;   -0.4354;
    83;   -1.2387;   -1.3591;    0.8662;   -0.4424;
    84;   -1.2404;   -1.3777;    0.8723;   -0.4364;
    85;   -1.2497;   -1.3661;    0.8780;   -0.4194;
    86;   -1.2623;   -1.3810;    0.8841;   -0.4098;
    87;   -1.2722;   -1.3666;    0.8892;   -0.4183;
    88;   -1.2732;   -1.3589;    0.8775;   -0.4307;
    89;   -1.2552;   -1.3417;    0.8651;   -0.4479;
    90;   -1.2745;   -1.3291;    0.8738;   -0.4575;
    91;   -1.2715;   -1.3421;    0.8826;   -0.4445;
    92;   -1.2769;   -1.3427;    0.8906;   -0.4370;
    93;   -1.2847;   -1.3327;    0.8868;   -0.4281;
    94;   -1.2937;   -1.3148;    0.8918;   -0.4165;
    95;   -1.2900;   -1.3160;    0.9045;   -0.4108;
    96;   -1.3019;   -1.3023;    0.8943;   -0.4151;
    97;   -1.3061;   -1.3030;    0.8890;   -0.4183;
    98;   -1.2889;   -1.3033;    0.9037;   -0.4307;
    99;   -1.2856;   -1.3102;    0.9200;   -0.4239;
   100;   -1.2969;   -1.3229;    0.9266;   -0.4366;
