time;row_1;row_2;row_3;row_4;
     1;   -0.9555;   -1.6569;    1.3143;   -0.6465;
     2;   -0.9460;   -1.6618;    1.3065;   -0.6481;
     3;   -0.9380;   -1.6558;    1.3089;   -0.6648;
     4;   -0.9377;   -1.6490;    1.3125;   -0.6713;
     5;   -0.9458;   -1.6598;    1.2955;   -0.6688;
     6;   -0.9270;   -1.6603;    1.3115;   -0.6613;
     7;   -0.9215;   -1.6458;    1.2945;   -0.6570;
     8;   -0.9178;   -1.6398;    1.3055;   -0.6654;
     9;   -0.9351;   -1.6327;    1.2970;   -0.6484;
    10;   -0.9515;   -1.6358;    1.3150;   -0.6324;
    11;   -0.9672;   -1.6240;    1.3241;   -0.6346;
    12;   -0.9528;   -1.6116;    1.3365;   -0.6348;
    13;   -0.9420;   -1.6149;    1.3534;   -0.6527;
    14;   -0.9443;   -1.6298;    1.3586;   -0.6601;
    15;   -0.9433;   -1.6446;    1.3440;   -0.6647;
    16;   -0.9262;   -1.6293;    1.3602;   -0.6447;
    17;   -0.9218;   -1.6397;    1.3784;   -0.6646;
    18;   -0.9145;   -1.6399;    1.3927;   -0.6575;
    19;   -0.9078;   -1.6335;    1.4106;   -0.6555;
    20;   -0.9258;   -1.6491;    1.3918;   -0.6540;
    21;   -0.9095;   -1.6385;    1.4025;   -0.6448;
    22;   -0.9171;   -1.6296;    1.3982;   -0.6415;
    23;   -0.9032;   -1.6364;    1.3893;   -0.6514;
    24;   -0.8939;   -1.6386;    1.3898;   -0.6460;
    25;   -0.8888;   -1.6247;    1.3785;   -0.6442;
    26;   -0.9056;   -1.6314;    1.3629;   -0.6388;
    27;   -0.9146;   -1.6376;    1.3531;   -0.6576;
    28;   -0.9248;   -1.6425;    1.3502;   -0.6446;
    29;    0.5532;    1.2933;    1.0290;   -1.9719;
    30;    0.2435;    0.7606;    0.9906;   -1.2907;
    31;    0.1411;    0.3027;    0.9159;   -1.0382;
    32;    0.0879;   -0.0799;    0.8072;   -0.9016;
    33;    0.0526;   -0.3869;    0.6684;   -0.7951;
    34;    0.0268;   -0.6177;    0.5050;   -0.6794;
    35;    0.0048;   -0.7721;    0.3239;   -0.5346;
    36;   -0.0142;   -0.8488;    0.1319;   -0.3504;
    37;   -0.0330;   -0.8490;   -0.0642;   -0.1241;
    38;   -0.0529;   -0.7723;   -0.2561;    0.1421;
    39;   -0.0741;   -0.6180;   -0.4377;    0.4405;
    40;   -0.1002;   -0.3869;   -0.6007;    0.7608;
    41;   -0.1356;   -0.0801;   -0.7390;    1.0898;
    42;   -0.1889;    0.3030;   -0.8482;    1.4132;
    43;   -0.2906;    0.7609;   -0.9233;    1.7175;
    44;   -0.6001;    1.2936;   -0.9617;    1.9884;
    45;   -0.9660;   -1.6509;    1.3510;   -0.6902;
    46;   -0.9658;   -1.6452;    1.3510;   -0.6702;
    47;   -0.9550;   -1.6363;    1.3373;   -0.6740;
    48;   -0.9651;   -1.6552;    1.3179;   -0.6655;
    49;   -0.9678;   -1.6498;    1.3238;   -0.6742;
    50;   -0.9738;   -1.6392;    1.3140;   -0.6866;
    51;   -0.9696;   -1.6530;    1.3328;   -0.6973;
    52;   -0.9769;   -1.6527;    1.3260;   -0.7090;
    53;   -0.9954;   -1.6408;    1.3158;   -0.7182;
    54;   -1.0104;   -1.6393;    1.2991;   -0.7006;
    55;   -1.0225;   -1.6448;    1.3137;   -0.7171;
    56;   -1.0050;   -1.6532;    1.3264;   -0.7027;
    57;   -0.9929;   -1.6431;    1.3412;   -0.7072;
    58;   -0.9936;   -1.6391;    1.3471;   -0.7020;
    59;   -0.9817;   -1.6366;    1.3604;   -0.7091;
    60;   -0.9983;   -1.6225;    1.3686;   -0.7280;
    61;   -1.0035;   -1.6032;    1.3765;   -0.7186;
    62;   -0.9861;   -1.6020;    1.3815;   -0.7365;
    63;   -0.9875;   -1.5863;    1.3985;   -0.7221;
    64;   -1.0032;   -1.5953;    1.4059;   -0.7338;
    65;   -1.0034;   -1.5956;    1.3860;   -0.7257;
    66;   -0.9885;   -1.5843;    1.3952;   -0.7211;
    67;   -0.9794;   -1.6025;    1.4007;   -0.7341;
    68;   -0.9814;   -1.5906;    1.4096;   -0.7493;
    69;   -0.9895;   -1.5794;    1.4210;   -0.7431;
    70;   -0.9874;   -1.5876;    1.4336;   -0.7340;
    71;   -0.9688;   -1.5685;    1.4329;   -0.7147;
    72;   -0.9785;   -1.5637;    1.4407;   -0.6985;
    73;   -0.9801;   -1.5642;    1.4599;   -0.7033;
    74;   -0.9900;   -1.5530;    1.4506;   -0.7061;
    75;   -0.9979;   -1.5571;    1.4673;   -0.7161;
    76;   -1.0171;   -1.5714;    1.4838;   -0.7343;
    77;   -1.0064;   -1.5533;    1.4908;   -0.7335;
    78;   -1.0034;   -1.5584;    1.4776;   -0.7171;
    79;   -0.9847;   -1.5741;    1.4720;   -0.7355;
    80;   -0.9769;   -1.5834;    1.4753;   -0.7471;
    81;   -0.9701;   -1.5942;    1.4933;   -0.7470;
    82;   -0.9895;   -1.6059;    1.5077;   -0.7643;
    83;   -0.9991;   -1.5900;    1.5081;   -0.7778;
    84;   -1.0001;   -1.6006;    1.4891;   -0.7851;
    85;   -1.0000;   -1.6203;    1.5055;   -0.7861;
    86;   -1.0125;   -1.6312;    1.5074;   -0.7703;
    87;   -1.0268;   -1.6179;    1.5023;   -0.7623;
    88;   -1.0344;   -1.6323;    1.5080;   -0.7637;
    89;   -1.0218;   -1.6449;    1.5049;   -0.7596;
    90;   -1.0319;   -1.6381;    1.5016;   -0.7596;
    91;   -1.0518;   -1.6387;    1.5167;   -0.7499;
    92;   -1.0565;   -1.6215;    1.5054;   -0.7465;
    93;   -1.0479;   -1.6201;    1.5054;   -0.7644;
    94;   -1.0678;   -1.6180;    1.5175;   -0.7612;
    95;   -1.0825;   -1.6074;    1.5066;   -0.7539;
    96;   -1.0669;   -1.6122;    1.5072;   -0.7415;
    97;   -1.0626;   -1.6313;    1.5090;   -0.7501;
    98;   -1.0629;   -1.6492;    1.5114;   -0.7360;
    99;   -1.0705;   -1.6579;    1.5250;   -0.7177;
   100;   -1.0510;   -1.6671;    1.5325;   -0.7010;
