time;row_1;row_2;row_3;row_4;
     1;   -1.5272;   -0.1922;    0.9807;   -1.4281;
     2;   -1.5323;   -0.1848;    0.9977;   -1.4225;
     3;   -1.5267;   -0.1836;    0.9906;   -1.4291;
     4;   -1.5207;   -0.2000;    0.9984;   -1.4449;
     5;   -1.5154;   -0.2162;    1.0060;   -1.4624;
     6;   -1.5263;   -0.2162;    0.9966;   -1.4486;
     7;   -1.5266;   -0.2109;    1.0048;   -1.4568;
     8;   -1.5208;   -0.2009;    0.9901;   -1.4736;
     9;   -1.5100;   -0.2120;    1.0100;   -1.4757;
    10;   -1.5183;   -0.2029;    0.9934;   -1.4904;
    11;   -1.5164;   -0.1916;    1.0072;   -1.4768;
    12;   -1.5093;   -0.1814;    1.0110;   -1.4784;
    13;   -1.5044;   -0.1880;    0.9999;   -1.4926;
    14;   -1.5027;   -0.2059;    1.0099;   -1.4868;
    15;   -1.5022;   -0.1895;    1.0248;   -1.4731;
    16;   -1.5003;   -0.1720;    1.0320;   -1.4717;
    17;   -1.5156;   -0.1639;    1.0182;   -1.4849;
    18;   -1.5338;   -0.1816;    1.0354;   -1.4693;
    19;   -1.5159;   -0.1885;    1.0511;   -1.4629;
    20;   -1.5332;   -0.1893;    1.0520;   -1.4551;
    21;   -1.5158;   -0.1953;    1.0612;   -1.4488;
    22;   -1.5171;   -0.2068;    1.0560;   -1.4323;
    23;   -1.5292;   -0.1918;    1.0634;   -1.4504;
    24;   -1.5243;   -0.1984;    1.0637;   -1.4593;
    25;   -1.5367;   -0.1866;    1.0453;   -1.4647;
    26;   -1.5198;   -0.1916;    1.0303;   -1.4749;
    27;   -1.5080;   -0.1965;    1.0217;   -1.4696;
    28;   -1.4966;   -0.2036;    1.0045;   -1.4612;
    29;   -1.4829;   -0.2210;    0.9918;   -1.4585;
    30;   -1.4980;   -0.2280;    1.0008;   -1.4759;
    31;   -1.4810;   -0.2428;    1.0169;   -1.4939;
    32;   -1.4861;   -0.2610;    1.0206;   -1.4803;
    33;   -1.4954;   -0.2590;    1.0104;   -1.4888;
    34;   -1.4830;   -0.2611;    1.0172;   -1.4819;
    35;   -1.4823;   -0.2751;    1.0334;   -1.5019;
    36;   -1.4784;   -0.2876;    1.0216;   -1.5145;
    37;   -1.4629;   -0.2965;    1.0189;   -1.5010;
    38;   -1.4668;   -0.3037;    1.0309;   -1.5152;
    39;   -1.4720;   -0.2882;    1.0183;   -1.5214;
    40;   -1.4797;   -0.2805;    1.0143;   -1.5185;
    41;   -1.4613;   -0.2960;    1.0035;   -1.5355;
    42;   -1.4594;   -0.3116;    1.0177;   -1.5388;
    43;   -1.4756;   -0.3200;    0.9981;   -1.5372;
    44;    0.5189;    1.3081;    1.0191;   -1.9526;
    45;    0.2160;    0.7450;    0.9755;   -1.2776;
    46;    0.1175;    0.2669;    0.8904;   -1.0325;
    47;    0.0660;   -0.1253;    0.7671;   -0.8977;
    48;    0.0314;   -0.4308;    0.6115;   -0.7837;
    49;    0.0056;   -0.6498;    0.4307;   -0.6518;
    50;   -0.0164;   -0.7818;    0.2318;   -0.4807;
    51;   -0.0370;   -0.8259;    0.0236;   -0.2633;
