time;row_1;row_2;row_3;row_4;
     1;   -1.9119;   -1.9125;    0.9675;   -0.0285;
     2;   -1.9192;   -1.9037;    0.9829;   -0.0397;
     3;   -1.9264;   -1.8955;    0.9846;   -0.0574;
     4;   -1.9209;   -1.8821;    0.9855;   -0.0470;
     5;   -1.9207;   -1.8626;    0.9753;   -0.0446;
     6;   -1.9309;   -1.8460;    0.9695;   -0.0376;
     7;   -1.9239;   -1.8425;    0.9710;   -0.0288;
     8;   -1.9295;   -1.8355;    0.9853;   -0.0393;
     9;   -1.9412;   -1.8317;    0.9902;   -0.0521;
    10;   -1.9589;   -1.8432;    0.9709;   -0.0703;
    11;   -1.9641;   -1.8432;    0.9801;   -0.0829;
    12;   -1.9510;   -1.8598;    0.9603;   -0.0848;
    13;   -1.9381;   -1.8725;    0.9721;   -0.1005;
    14;   -1.9284;   -1.8836;    0.9676;   -0.0832;
    15;   -1.9452;   -1.8900;    0.9638;   -0.0715;
    16;   -1.9468;   -1.8998;    0.9831;   -0.0853;
    17;   -1.9465;   -1.9180;    0.9903;   -0.0780;
    18;   -1.9637;   -1.9197;    0.9755;   -0.0956;
    19;   -1.9750;   -1.9230;    0.9764;   -0.0934;
    20;   -1.9862;   -1.9393;    0.9764;   -0.1006;
    21;   -1.9893;   -1.9280;    0.9644;   -0.1160;
    22;   -1.9929;   -1.9437;    0.9565;   -0.1269;
    23;   -1.9962;   -1.9436;    0.9627;   -0.1391;
    24;   -1.9939;   -1.9611;    0.9722;   -0.1538;
    25;   -1.9870;   -1.9442;    0.9604;   -0.1409;
    26;   -1.9984;   -1.9316;    0.9424;   -0.1349;
    27;   -1.9929;   -1.9264;    0.9494;   -0.1247;
    28;   -1.9735;   -1.9221;    0.9501;   -0.1150;
    29;   -1.9704;   -1.9200;    0.9444;   -0.1070;
    30;   -1.9774;   -1.9256;    0.9334;   -0.0974;
    31;   -1.9849;   -1.9261;    0.9187;   -0.1013;
    32;   -1.9821;   -1.9369;    0.9219;   -0.0961;
    33;   -1.9833;   -1.9316;    0.9144;   -0.0780;
    34;   -1.9639;   -1.9501;    0.9075;   -0.0870;
    35;   -1.9474;   -1.9301;    0.9010;   -0.0919;
    36;   -1.9596;   -1.9396;    0.8936;   -0.1094;
    37;   -1.9544;   -1.9532;    0.8770;   -0.1158;
    38;   -1.9639;   -1.9336;    0.8596;   -0.1300;
    39;   -1.9707;   -1.9335;    0.8583;   -0.1395;
    40;   -1.9758;   -1.9177;    0.8452;   -0.1559;
    41;   -1.9789;   -1.9153;    0.8587;   -0.1686;
    42;   -1.9734;   -1.9133;    0.8728;   -0.1599;
    43;   -1.9906;   -1.9145;    0.8864;   -0.1646;
    44;   -1.9795;   -1.9342;    0.8980;   -0.1500;
    45;   -1.9608;   -1.9190;    0.8883;   -0.1323;
    46;   -1.9650;   -1.9058;    0.8950;   -0.1312;
    47;   -1.9843;   -1.9177;    0.9061;   -0.1463;
    48;   -1.9671;   -1.9260;    0.9197;   -0.1395;
    49;   -1.9635;   -1.9138;    0.9052;   -0.1372;
    50;   -1.9478;   -1.9079;    0.9062;   -0.1215;
    51;   -1.9325;   -1.9107;    0.9176;   -0.1392;
    52;   -1.9199;   -1.9268;    0.9360;   -0.1301;
    53;   -1.9265;   -1.9461;    0.9239;   -0.1322;
    54;   -1.9382;   -1.9434;    0.9172;   -0.1392;
    55;    0.5277;    1.2861;    1.0182;   -1.9589;
    56;    0.2187;    0.7530;    0.9795;   -1.2784;
    57;    0.1166;    0.2943;    0.9046;   -1.0253;
    58;    0.0632;   -0.0889;    0.7956;   -0.8889;
    59;    0.0285;   -0.3961;    0.6567;   -0.7825;
    60;    0.0021;   -0.6270;    0.4939;   -0.6672;
    61;   -0.0196;   -0.7806;    0.3130;   -0.5224;
    62;   -0.0388;   -0.8579;    0.1206;   -0.3379;
    63;   -0.0572;   -0.8574;   -0.0751;   -0.1115;
    64;   -0.0762;   -0.7805;   -0.2677;    0.1546;
    65;   -0.0976;   -0.6268;   -0.4487;    0.4524;
    66;   -0.1234;   -0.3963;   -0.6119;    0.7727;
    67;   -0.1587;   -0.0892;   -0.7501;    1.1020;
    68;   -0.2119;    0.2939;   -0.8595;    1.4264;
    69;   -0.3138;    0.7518;   -0.9341;    1.7308;
    70;   -0.6234;    1.2846;   -0.9723;    2.0014;
    71;   -1.8852;   -1.9812;    0.9180;   -0.1530;
    72;   -1.8757;   -1.9823;    0.9250;   -0.1339;
    73;   -1.8642;   -1.9994;    0.9390;   -0.1313;
    74;   -1.8613;   -1.9939;    0.9242;   -0.1295;
    75;   -1.8747;   -1.9986;    0.9115;   -0.1237;
    76;   -1.8580;   -1.9960;    0.9061;   -0.1171;
    77;   -1.8755;   -1.9796;    0.9124;   -0.1131;
    78;   -1.8756;   -1.9693;    0.8953;   -0.1042;
    79;   -1.8704;   -1.9841;    0.8937;   -0.1208;
    80;   -1.8593;   -1.9831;    0.9117;   -0.1171;
    81;   -1.8665;   -1.9647;    0.8972;   -0.1163;
    82;   -1.8588;   -1.9792;    0.8874;   -0.1314;
    83;   -1.8684;   -1.9640;    0.8980;   -0.1284;
    84;   -1.8510;   -1.9832;    0.8927;   -0.1450;
    85;   -1.8601;   -1.9840;    0.8797;   -0.1547;
    86;   -1.8700;   -1.9701;    0.8954;   -0.1396;
    87;   -1.8886;   -1.9530;    0.8831;   -0.1540;
    88;   -1.9044;   -1.9543;    0.8828;   -0.1578;
    89;   -1.8962;   -1.9395;    0.8651;   -0.1386;
    90;   -1.9161;   -1.9260;    0.8724;   -0.1397;
    91;   -1.9075;   -1.9273;    0.8694;   -0.1435;
    92;   -1.9179;   -1.9399;    0.8634;   -0.1368;
    93;   -1.9364;   -1.9523;    0.8803;   -0.1369;
    94;   -1.9195;   -1.9451;    0.8782;   -0.1331;
    95;   -1.9377;   -1.9550;    0.8699;   -0.1522;
    96;   -1.9436;   -1.9480;    0.8576;   -0.1391;
    97;   -1.9344;   -1.9489;    0.8480;   -0.1319;
    98;   -1.9230;   -1.9414;    0.8465;   -0.1406;
    99;   -1.9310;   -1.9283;    0.8350;   -0.1337;
   100;   -1.9203;   -1.9116;    0.8362;   -0.1340;
