time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 108; 292;108;292;-16;-18;311.023;1.21924;
2; 92; 274;100;283;-29;-31;288.749;1.2498;
3; 63; 243;87.6667;269.667;-43;-33;250.81;1.32058;
4; 20; 210;70.75;254.75;-33;-32;210.867;1.48008;
5; -13; 178;54;239.4;-28;-39;178.542;1.64871;
6; -41; 139;38.1667;222.667;-27;-48;145.177;1.86355;
7; -68; 91;23;203.857;-17;-54;114.139;2.21883;
8; -85; 37;9.5;183;-11;-34;93.5266;2.73486;
9; -96; 3;-2.22222;163;-9;-31;96.943;3.11064;
10; -105; -28;-12.5;143.9;-4;-27;109.536;-2.8831;
11; -109; -55;-21.2727;125.818;4;-26;122.891;-2.67757;
12; -105; -81;-28.25;108.583;21;-34;133.323;-2.48863;
13; -84; -115;-32.5385;91.3846;22;-18;142.942;-2.20672;
14; -62; -133;-34.6429;75.3571;38;-4;147.122;-2.01254;
15; -24; -137;-33.9333;61.2;55;8;139.244;-1.75056;
16; 31; -129;-29.875;49.3125;50;14;132.466;-1.34154;
17; 81; -115;-23.3529;39.6471;20;10;140.148;-0.962388;
18; 101; -105;-16.4444;31.6111;23;15;145.071;-0.809267;
19; 124; -90;-9.05263;25.2105;7;17;152.494;-0.63129;
20; 131; -73;-2.05;20.3;3;24;149.184;-0.511319;
21; 134; -49;4.42857;17;-5;16;141.836;-0.352738;
22; 129; -33;10.0909;14.7273;-14;12;132.286;-0.252123;
23; 115; -21;14.6522;13.1739;-29;6;116.02;-0.182007;
24; 86; -15;17.625;12;-83;-12;86.4153;-0.174464;
25; 3; -27;17.04;10.44;-65;-16;27.0818;-1.49305;
26; -62; -43;14;8.38462;-35;-17;76.1904;-2.54192;
27; -97; -60;9.88889;5.85185;-24;-16;114.82;-2.59175;
28; -121; -76;5.21429;2.92857;1;-6;143.648;-2.58409;
29; -120; -82;0.896552;0;1.36024e-231;3.01652e-306;146.082;-2.5456;
