time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 43; 279;43;279;-10;-10;281.417;1.42033;
2; 33; 269;38;274;-8;-17;270.161;1.45138;
3; 25; 252;33.6667;266.667;-18;-37;252.398;1.47483;
4; 7; 215;27;253.75;-28;-45;214.326;1.54194;
5; -21; 170;17.4;237;-17;-26;170.637;1.699;
6; -38; 144;8.16667;221.5;-19;-28;148.403;1.83543;
7; -57; 116;-1.14286;206.429;-18;-26;128.927;2.03581;
8; -75; 90;-10.375;191.875;-18;-52;117.095;2.27506;
9; -93; 38;-19.5556;174.778;-6;-34;100.936;2.76375;
10; -99; 4;-27.5;157.7;1;-42;99.8683;3.10918;
11; -98; -38;-33.9091;139.909;5;-31;106.147;-2.76776;
12; -93; -69;-38.8333;122.5;9;-38;116.912;-2.50219;
13; -84; -107;-42.3077;104.846;11;-16;137.137;-2.2376;
14; -73; -123;-44.5;88.5714;27;-18;144.104;-2.10859;
15; -46; -141;-44.6;73.2667;24;-8;149.293;-1.88976;
16; -22; -149;-43.1875;59.375;19;2;151.491;-1.72198;
17; -3; -147;-40.8235;47.2353;19;11;147.812;-1.59661;
18; 16; -136;-37.6667;37.0556;19;22;137.603;-1.46022;
19; 35; -114;-33.8421;29.1053;23;19;119.746;-1.2813;
20; 58; -95;-29.25;22.9;30;26;111.538;-1.03248;
21; 88; -69;-23.6667;18.5238;9;9;111.66;-0.674851;
22; 97; -60;-18.1818;14.9545;3;11;113.77;-0.563429;
23; 100; -49;-13.0435;12.1739;3;8;110.968;-0.465026;
24; 103; -41;-8.20833;9.95833;3;21;110.389;-0.387988;
25; 106; -20;-3.64;8.76;2;13;107.214;-0.194892;
26; 108; -7;0.653846;8.15385;-8;10;107.465;-0.0723019;
27; 100; 3;4.33333;7.96296;-13;9;99.2094;0.0225486;
28; 87; 12;7.28571;8.10714;-7;6;86.9137;0.12965;
29; 80; 18;9.7931;8.44828;-26;3;81.0386;0.214337;
30; 54; 21;11.2667;8.86667;-25;-6;56.9042;0.363588;
31; 29; 15;11.8387;9.06452;-35;-14;31.5759;0.467747;
32; -6; 1;11.2813;8.8125;-18;-5;6.8199;3.10686;
33; -24; -4;10.2121;8.42424;-16;-12;25.2688;-2.95196;
34; -40; -16;8.73529;7.70588;-13;-19;44.1241;-2.75189;
35; -53; -35;6.97143;6.48571;-14;-18;64.6153;-2.55506;
36; -67; -53;4.91667;4.83333;-6;-9;86.5417;-2.47127;
37; -73; -62;2.81081;3.02703;0;-21;96.8916;-2.43694;
38; -73; -83;0.815789;0.763158;0;0;111.647;-2.29315;
