time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 169; 302;169;302;-6;0;345.173;1.06189;
2; 163; 302;166;302;-6;-3;342.289;1.0772;
3; 157; 299;163;301;-23;-7;336.827;1.08866;
4; 134; 292;155.75;298.75;-21;-6;320.419;1.14216;
5; 113; 286;147.2;296.2;-21;-10;306.683;1.19633;
6; 92; 276;138;292.833;-40;-26;290.13;1.25112;
7; 52; 250;125.714;286.714;-35;-20;254.627;1.36843;
8; 17; 230;112.125;279.625;-22;-18;230.001;1.50041;
9; -5; 212;99.1111;272.111;-25;-26;211.512;1.59833;
10; -30; 186;86.2;263.5;-18;-18;187.976;1.73552;
11; -48; 168;74;254.818;-17;-17;174.405;1.85453;
12; -65; 151;62.4167;246.167;-16;-45;164.202;1.98326;
13; -81; 106;51.3846;235.385;-11;-34;133.457;2.23078;
14; -92; 72;41.1429;223.714;-12;-33;117.127;2.4857;
15; -104; 39;31.4667;211.4;-11;-35;111.647;2.79018;
16; -115; 4;22.3125;198.438;-5;-19;115.874;3.11198;
17; -120; -15;13.9412;185.882;-2;-23;121.822;-3.01344;
18; -122; -38;6.38889;173.444;3;-22;128.737;-2.83733;
19; -119; -60;-0.210526;161.158;3;-18;134.262;-2.67357;
20; -116; -78;-6;149.2;4;-15;140.786;-2.54953;
21; -112; -93;-11.0476;137.667;0;-28;146.575;-2.44922;
22; -112; -121;-15.6364;125.909;5;-14;165.856;-2.3189;
23; -107; -135;-19.6087;114.565;8;-8;173.219;-2.24269;
24; -99; -143;-22.9167;103.833;7;-5;174.862;-2.17836;
25; -92; -148;-25.68;93.76;12;-7;175.182;-2.12924;
26; -80; -155;-27.7692;84.1923;10;-5;175.311;-2.04995;
27; -70; -160;-29.3333;75.1481;15;4;175.494;-1.98621;
28; -55; -156;-30.25;66.8929;30;3;166.223;-1.91329;
29; -25; -153;-30.069;59.3103;30;7;155.725;-1.73739;
30; 5; -146;-28.9;52.4667;29;3;146.628;-1.54231;
31; 34; -143;-26.871;46.1613;22;1;147.352;-1.3437;
32; 56; -142;-24.2813;40.2813;14;2;152.873;-1.20153;
33; 70; -140;-21.4242;34.8182;36;16;156.668;-1.11347;
34; 106; -124;-17.6765;30.1471;12;7;163.032;-0.869606;
35; 118; -117;-13.8;25.9429;10;9;165.99;-0.787069;
36; 128; -108;-9.86111;22.2222;2;7;167.215;-0.706629;
37; 130; -101;-6.08108;18.8919;1;15;164.325;-0.666318;
38; 131; -86;-2.47368;16.1316;-2;15;156.333;-0.586855;
39; 129; -71;0.897436;13.8974;-9;21;146.804;-0.509239;
40; 120; -50;3.875;12.3;-8;8;129.461;-0.401292;
41; 112; -42;6.5122;10.9756;-17;10;119.047;-0.365672;
42; 95; -32;8.61905;9.95238;-35;8;99.649;-0.332951;
43; 60; -24;9.81395;9.16279;-31;0;64.074;-0.39352;
44; 29; -24;10.25;8.40909;-30;2;37.3836;-0.717103;
45; -1; -22;10;7.73333;-12;-2;22.6422;-1.65142;
46; -13; -24;9.5;7.04348;-22;-11;28.1906;-2.0833;
47; -35; -35;8.55319;6.14894;-38;-23;50.4822;-2.35976;
48; -73; -58;6.85417;4.8125;-18;-9;94.2348;-2.47091;
49; -91; -67;4.85714;3.34694;-7;-1;114.005;-2.50721;
50; -98; -68;2.8;1.92;0;1;120.282;-2.53501;
51; -98; -67;0.823529;0.568627;0;0;119.715;-2.54187;
