time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 157; 227;157;227;-22;-11;275.38;0.96721;
2; 135; 216;146;221.5;-23;-7;254.114;1.01394;
3; 112; 209;134.667;217.333;-25;-13;236.546;1.08089;
4; 87; 196;122.75;212;-38;-13;213.906;1.15549;
5; 49; 183;108;206.2;-39;-12;189;1.31234;
6; 10; 171;91.6667;200.333;-23;-22;170.976;1.51634;
7; -13; 149;76.7143;193;-29;-20;149.351;1.66262;
8; -42; 129;61.875;185;-34;-31;135.618;1.89106;
9; -76; 98;46.5556;175.333;-28;-32;124.224;2.23621;
10; -104; 66;31.5;164.4;-18;-31;123.614;2.58102;
11; -122; 35;17.5455;152.636;-14;-26;127.513;2.86581;
12; -136; 9;4.75;140.667;-5;-36;136.972;3.07787;
13; -141; -27;-6.46154;127.769;0;-32;144.296;-2.95141;
14; -141; -59;-16.0714;114.429;11;-39;153.594;-2.74537;
15; -130; -98;-23.6667;100.267;19;-24;163.522;-2.49683;
16; -111; -122;-29.125;86.375;26;-18;165.613;-2.31099;
17; -85; -140;-32.4118;73.0588;31;-14;164.382;-2.11919;
18; -54; -154;-33.6111;60.4444;41;-6;163.686;-1.91149;
19; -13; -160;-32.5263;48.8421;41;5;160.862;-1.65603;
20; 28; -155;-29.5;38.65;65;21;157.66;-1.39673;
21; 93; -134;-23.6667;30.4286;27;18;162.944;-0.968562;
22; 120; -116;-17.1364;23.7727;12;15;166.596;-0.772547;
23; 132; -101;-10.6522;18.3478;7;20;165.826;-0.657003;
24; 139; -81;-4.41667;14.2083;3;27;160.42;-0.531303;
25; 142; -54;1.44;11.48;0;12;151.372;-0.366739;
26; 142; -42;6.84615;9.42308;-6;21;147.495;-0.290717;
27; 136; -21;11.6296;8.2963;-8;22;136.968;-0.15598;
28; 128; 1;15.7857;8.03571;-17;15;127.308;0.00567308;
29; 111; 16;19.069;8.31034;-49;1;111.42;0.14158;
30; 62; 17;20.5;8.6;-60;-10;63.5453;0.26629;
31; 2; 7;19.9032;8.54839;-70;-22;6.84783;1.37897;
32; -68; -15;17.1563;7.8125;-48;-21;70.3728;-2.92275;
33; -116; -36;13.1212;6.48485;-18;-16;122.203;-2.84019;
34; -134; -52;8.79412;4.76471;-8;-14;144.484;-2.77137;
35; -142; -66;4.48571;2.74286;10;-20;157.335;-2.70677;
36; -132; -86;0.694444;0.277778;1.90262e-052;1.56301e-033;158.277;-2.56508;
