time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 128; 225;128;225;-8;5;258.012;1.05357;
2; 120; 230;124;227.5;-10;3;258.574;1.09003;
3; 110; 233;119.333;229.333;-9;1;256.815;1.12997;
4; 101; 234;114.75;230.5;-10;2;254.023;1.1637;
5; 91; 236;110;231.6;-8;-2;252.098;1.20328;
6; 83; 234;105.5;232;-25;-6;247.449;1.23055;
7; 58; 228;98.7143;231.429;-47;-21;234.444;1.32266;
8; 11; 207;87.75;228.375;-25;-9;206.534;1.51955;
9; -14; 198;76.4444;225;-10;-14;197.79;1.64377;
10; -24; 184;66.4;220.9;-11;-21;184.883;1.70327;
11; -35; 163;57.1818;215.636;-23;-32;166.084;1.78572;
12; -58; 131;47.5833;208.583;-20;-33;142.764;1.99239;
13; -78; 98;37.9231;200.077;-12;-27;124.94;2.24935;
14; -90; 71;28.7857;190.857;-14;-17;114.511;2.48099;
15; -104; 54;19.9333;181.733;-4;-16;117.221;2.66991;
16; -108; 38;11.9375;172.75;1;-34;114.646;2.81055;
17; -107; 4;4.94118;162.824;-4;-19;107.471;3.11122;
18; -111; -15;-1.5;152.944;-3;-19;112.527;-3.00128;
19; -114; -34;-7.42105;143.105;1;-20;119.578;-2.84685;
20; -113; -54;-12.7;133.25;1;-12;125.938;-2.69196;
21; -112; -66;-17.4286;123.762;5;-15;130.738;-2.60587;
22; -107; -81;-21.5;114.455;15;-15;134.982;-2.49115;
23; -92; -96;-24.5652;105.304;6;-7;133.79;-2.33338;
24; -86; -103;-27.125;96.625;5;-9;135.018;-2.26538;
25; -81; -112;-29.28;88.28;8;-8;139.065;-2.19628;
26; -73; -120;-30.9615;80.2692;13;-7;141.308;-2.11716;
27; -60; -127;-32.037;72.5926;30;-2;141.306;-2.01262;
28; -30; -129;-31.9643;65.3929;16;2;133.256;-1.80112;
29; -14; -127;-31.3448;58.7586;29;-5;128.548;-1.68322;
30; 15; -132;-29.8;52.4;25;1;133.535;-1.4614;
31; 40; -131;-27.5484;46.4839;21;5;137.554;-1.27894;
32; 61; -126;-24.7813;41.0938;11;3;140.471;-1.12491;
33; 72; -123;-21.8485;36.1212;18;10;142.949;-1.04635;
34; 90; -113;-18.5588;31.7353;12;7;144.777;-0.903663;
35; 102; -106;-15.1143;27.8;10;7;147.347;-0.810153;
36; 112; -99;-11.5833;24.2778;9;7;149.657;-0.729417;
37; 121; -92;-8;21.1351;7;5;152.116;-0.655611;
38; 128; -87;-4.42105;18.2895;2;7;154.836;-0.602427;
39; 130; -80;-0.974359;15.7692;3;17;152.673;-0.557211;
40; 133; -63;2.375;13.8;0;4;147.104;-0.448126;
41; 133; -59;5.56098;12.0244;0;7;145.415;-0.423333;
42; 133; -52;8.59524;10.5;-4;7;142.683;-0.378588;
43; 129; -45;11.3953;9.2093;-5;8;136.471;-0.341753;
44; 124; -37;13.9545;8.15909;-15;10;129.212;-0.296373;
45; 109; -27;16.0667;7.37778;-40;14;112.066;-0.250104;
46; 69; -13;17.2174;6.93478;-33;7;69.9412;-0.197691;
47; 36; -6;17.617;6.65957;-32;4;36.2111;-0.187134;
48; 4; -2;17.3333;6.47917;-26;1;4.50546;-0.652847;
49; -22; -1;16.5306;6.32653;-19;-5;22.4882;-3.06428;
50; -41; -6;15.38;6.08;-29;-7;41.9653;-2.98036;
51; -70; -13;13.7059;5.70588;-25;-13;71.7483;-2.94894;
52; -95; -26;11.6154;5.09615;-7;-8;99.0961;-2.8684;
53; -102; -34;9.4717;4.35849;-11;-8;108.151;-2.81461;
54; -113; -42;7.2037;3.5;-5;-3;121.205;-2.78125;
55; -118; -45;4.92727;2.61818;-4;-5;126.946;-2.77302;
56; -122; -50;2.66071;1.67857;-3;-2;132.518;-2.7487;
57; -125; -52;0.421053;0.736842;8.34544e-091;1.42243e-023;136.057;-2.74356;
