time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 212; 373;212;373;-32;-13;428.682;1.05419;
2; 180; 360;196;366.5;-38;-17;402.143;1.10744;
3; 142; 343;178;358.667;-55;-38;370.892;1.17866;
4; 87; 305;155.25;345.25;-40;-33;316.844;1.29349;
5; 47; 272;133.6;330.6;-28;-36;275.73;1.40046;
6; 19; 236;114.5;314.833;-25;-41;236.483;1.49147;
7; -6; 195;97.2857;297.714;-25;-41;194.84;1.60293;
8; -31; 154;81.25;279.75;-18;-59;156.886;1.77139;
9; -49; 95;66.7778;259.222;-9;-61;106.781;2.05028;
10; -58; 34;54.3;236.7;-8;-62;67.3248;2.61667;
11; -66; -28;43.3636;212.636;2;-36;72.0352;-2.73845;
12; -64; -64;34.4167;189.583;12;-37;90.8778;-2.35619;
13; -52; -101;27.7692;167.231;11;-22;113.951;-2.04724;
14; -41; -123;22.8571;146.5;18;-12;129.983;-1.89381;
15; -23; -135;19.8;127.733;20;-8;137.246;-1.7411;
16; -3; -143;18.375;110.813;30;2;143.297;-1.59355;
17; 27; -141;18.8824;96;50;24;143.769;-1.38372;
18; 77; -117;22.1111;84.1667;19;15;140.139;-0.991307;
19; 96; -102;26;74.3684;14;18;140.083;-0.818318;
20; 110; -84;30.2;66.45;6;14;138.357;-0.654808;
21; 116; -70;34.2857;59.9524;0;10;135.396;-0.54559;
22; 116; -60;38;54.5;-12;21;130.487;-0.480033;
23; 104; -39;40.8696;50.4348;-23;11;110.92;-0.361792;
24; 81; -28;42.5417;47.1667;-37;9;85.5427;-0.33669;
25; 44; -19;42.6;44.52;-20;2;47.7925;-0.41479;
26; 24; -17;41.8846;42.1538;-20;-2;29.3512;-0.628659;
27; 4; -19;40.4815;39.8889;-12;1;19.62;-1.37901;
28; -8; -18;38.75;37.8214;-6;-1;20.0417;-1.99561;
29; -14; -19;36.931;35.8621;-6;-2;23.9648;-2.20812;
30; -20; -21;35.0333;33.9667;-3;-3;29.368;-2.33211;
31; -23; -24;33.1613;32.0968;0;-3;33.6095;-2.33515;
32; -23; -27;31.4063;30.25;0;-1;35.8352;-2.27718;
33; -23; -28;29.7576;28.4848;1;5;36.6017;-2.25945;
34; -22; -23;28.2353;26.9706;-1;-1;32.1957;-2.33423;
35; -23; -24;26.7714;25.5143;0;0;33.6095;-2.33515;
36; -23; -24;25.3889;24.1389;0;-1;33.6095;-2.33515;
37; -23; -25;24.0811;22.8108;-1;-1;34.3383;-2.315;
38; -24; -26;22.8158;21.5263;1;-1;35.7514;-2.31663;
39; -23; -27;21.641;20.2821;0;5;35.8352;-2.27718;
40; -23; -22;20.525;19.225;0;0;32.1957;-2.37816;
41; -23; -22;19.4634;18.2195;-1;-2;32.1957;-2.37816;
42; -24; -24;18.4286;17.2143;-1;0;34.3092;-2.35619;
43; -25; -24;17.4186;16.2558;0;-1;35.0235;-2.37639;
44; -25; -25;16.4545;15.3182;2;-1;35.7234;-2.35619;
45; -23; -26;15.5778;14.4;0;5;35.0805;-2.29569;
46; -23; -21;14.7391;13.6304;0;-1;31.5125;-2.40109;
47; -23; -22;13.9362;12.8723;-1;-1;32.1957;-2.37816;
48; -24; -23;13.1458;12.125;0;-1;33.6095;-2.37723;
49; -24; -24;12.3878;11.3878;0;-1;34.3092;-2.35619;
50; -24; -25;11.66;10.66;1;0;35.0235;-2.336;
51; -23; -25;10.9804;9.96078;-1;4;34.3383;-2.315;
52; -24; -21;10.3077;9.36538;0;0;32.2577;-2.422;
53; -24; -21;9.66038;8.79245;-1;-1;32.2577;-2.422;
54; -25; -22;9.01852;8.22222;0;-1;33.669;-2.41924;
55; -25; -23;8.4;7.65455;1;-1;34.3383;-2.39739;
56; -24; -24;7.82143;7.08929;1;-1;34.3092;-2.35619;
57; -23; -25;7.2807;6.52632;-1;4;34.3383;-2.315;
58; -24; -21;6.74138;6.05172;-1;0;32.2577;-2.422;
59; -25; -21;6.20339;5.59322;0;-2;33.0164;-2.44197;
60; -25; -23;5.68333;5.11667;0;-1;34.3383;-2.39739;
61; -25; -24;5.18033;4.63934;1;0;35.0235;-2.37639;
62; -24; -24;4.70968;4.17742;0;4;34.3092;-2.35619;
63; -24; -20;4.25397;3.79365;-1;-1;31.6076;-2.4458;
64; -25; -21;3.79688;3.40625;0;-1;33.0164;-2.44197;
65; -25; -22;3.35385;3.01538;0;-1;33.669;-2.41924;
66; -25; -23;2.92424;2.62121;1;-1;34.3383;-2.39739;
67; -24; -24;2.52239;2.22388;1;0;34.3092;-2.35619;
68; -23; -24;2.14706;1.83824;-1;4;33.6095;-2.33515;
69; -24; -20;1.76812;1.52174;-1;-1;31.6076;-2.4458;
70; -25; -21;1.38571;1.2;0;-1;33.0164;-2.44197;
71; -25; -22;1.01408;0.873239;-1;0;33.669;-2.41924;
72; -26; -22;0.638889;0.555556;-1;1;34.4256;-2.43845;
73; -27; -21;0.260274;0.260274;0;0;34.5705;-2.47923;
