time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 91; 282;91;282;-27;-12;295.804;1.25938;
2; 64; 270;77.5;276;-21;-13;276.985;1.33898;
3; 43; 257;66;269.667;-24;-18;260.094;1.40613;
4; 19; 239;54.25;262;-25;-25;239.303;1.49284;
5; -6; 214;42.2;252.4;-20;-30;213.671;1.60058;
6; -26; 184;30.8333;241;-24;-52;185.459;1.71343;
7; -50; 132;19.2857;225.429;-14;-33;140.885;1.93636;
8; -64; 99;8.875;209.625;-12;-52;117.728;2.14923;
9; -76; 47;-0.555556;191.556;-9;-44;89.4467;2.59391;
10; -85; 3;-9;172.7;-7;-48;85.4025;3.11143;
11; -92; -45;-16.5455;152.909;-7;-26;102.929;-2.68453;
12; -99; -71;-23.4167;134.25;0;-17;122.371;-2.51835;
13; -99; -88;-29.2308;117.154;15;-15;133.011;-2.41438;
14; -84; -103;-33.1429;101.429;14;-8;133.468;-2.25504;
15; -70; -111;-35.6;87.2667;27;-8;131.782;-2.13405;
16; -43; -119;-36.0625;74.375;24;-2;127.053;-1.9191;
17; -19; -121;-35.0588;62.8824;31;2;122.959;-1.72894;
18; 12; -119;-32.4444;52.7778;21;5;119.99;-1.47367;
19; 33; -114;-29;44;30;10;118.988;-1.29295;
20; 63; -104;-24.4;36.6;7;5;121.769;-1.0305;
21; 70; -99;-19.9048;30.1429;6;6;121.385;-0.959804;
22; 76; -93;-15.5455;24.5455;7;12;120.204;-0.890228;
23; 83; -81;-11.2609;19.9565;4;11;116.012;-0.77801;
24; 87; -70;-7.16667;16.2083;0;16;111.649;-0.68254;
25; 87; -54;-3.4;13.4;-8;18;102.313;-0.560891;
26; 79; -36;-0.230769;11.5;-7;7;86.6626;-0.433775;
27; 72; -29;2.44444;10;-10;5;77.4439;-0.389734;
28; 62; -24;4.57143;8.78571;-25;-2;66.2992;-0.377281;
29; 37; -26;5.68966;7.58621;-33;-10;45.1715;-0.624851;
30; 4; -36;5.63333;6.13333;-36;-12;36.6053;-1.47129;
31; -32; -48;4.41935;4.3871;-23;-8;58.2436;-2.15995;
32; -55; -56;2.5625;2.5;-15;-10;79.0495;-2.34671;
33; -70; -66;0.363636;0.424242;0;0;96.7637;-2.38499;
