time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 142; 293;142;293;-8;-1;325.205;1.11986;
2; 134; 292;138;292.5;-30;-9;320.89;1.14094;
3; 104; 283;126.667;289.333;-19;-11;301.126;1.21913;
4; 85; 272;116.25;285;-17;-9;284.601;1.26851;
5; 68; 263;106.6;280.6;-27;-18;271.287;1.31848;
6; 41; 245;95.6667;274.667;-12;-11;248.063;1.40587;
7; 29; 234;86.1429;268.857;-19;-32;235.456;1.44848;
8; 10; 202;76.625;260.5;-28;-30;201.931;1.52261;
9; -18; 172;66.1111;250.667;-17;-38;172.667;1.67682;
10; -35; 134;56;239;-24;-81;138.272;1.82874;
11; -59; 53;45.5455;222.091;-16;-54;79.311;2.41486;
12; -75; -1;35.5;203.5;-40;-40;75.284;-3.12428;
13; -115; -41;23.9231;184.692;-19;-37;122.449;-2.79754;
14; -134; -78;12.6429;165.929;-15;-41;155.437;-2.61364;
15; -149; -119;1.86667;146.933;5;-26;191.09;-2.46732;
16; -144; -145;-7.25;128.688;16;-29;204.762;-2.35264;
17; -128; -174;-14.3529;110.882;42;-32;216.415;-2.20522;
18; -86; -206;-18.3333;93.2778;36;-3;223.616;-1.96688;
19; -50; -209;-20;77.3684;37;15;215.256;-1.80652;
20; -13; -194;-19.65;63.8;37;24;194.756;-1.639;
21; 24; -170;-17.5714;52.6667;23;19;171.948;-1.43236;
22; 47; -151;-14.6364;43.4091;19;18;158.354;-1.27126;
23; 66; -133;-11.1304;35.7391;16;33;148.626;-1.11271;
24; 82; -100;-7.25;30.0833;3;22;129.383;-0.887094;
25; 85; -78;-3.56;25.76;1;10;115.369;-0.746013;
26; 86; -68;-0.115385;22.1538;0;1;109.611;-0.672755;
27; 86; -67;3.07407;18.8519;-8;2;108.99;-0.665579;
28; 78; -65;5.75;15.8571;-34;-2;101.519;-0.698751;
29; 44; -67;7.06897;13;-55;-7;80.2607;-0.994627;
30; -11; -74;6.46667;10.1;-28;-10;75.1533;-1.72136;
31; -39; -84;5;7.06452;-18;-10;93.0019;-2.00675;
32; -57; -94;3.0625;3.90625;-32;-21;110.332;-2.11659;
33; -89; -115;0.272727;0.30303;0;0;145.823;-2.22963;
