time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 96; 321;96;321;-43;-26;334.026;1.28185;
2; 53; 295;74.5;308;-37;-36;298.77;1.39525;
3; 16; 259;55;291.667;-17;-41;258.624;1.51207;
4; -1; 218;41;273.25;-25;-44;217.186;1.57918;
5; -26; 174;27.6;253.4;-20;-59;175.243;1.72445;
6; -46; 115;15.3333;230.333;-13;-66;123.406;1.95996;
7; -59; 49;4.71429;204.429;-13;-33;76.81;2.46358;
8; -72; 16;-4.875;180.875;-11;-36;74.3865;2.9361;
9; -83; -20;-13.5556;158.556;-10;-27;86.3688;-2.89812;
10; -93; -47;-21.5;138;7;-43;105.306;-2.67021;
11; -86; -90;-27.3636;117.273;15;-24;125.644;-2.33368;
12; -71; -114;-31;98;17;-25;135.434;-2.12976;
13; -54; -139;-32.7692;79.7692;24;-13;150.185;-1.94446;
14; -30; -152;-32.5714;63.2143;35;-2;155.899;-1.76981;
15; 5; -154;-30.0667;48.7333;28;10;154.878;-1.54381;
16; 33; -144;-26.125;36.6875;50;30;148.353;-1.35215;
17; 83; -114;-19.7059;27.8235;20;21;141.199;-0.949606;
18; 103; -93;-12.8889;21.1111;15;25;138.719;-0.742785;
19; 118; -68;-6;16.4211;8;20;135.894;-0.531044;
20; 126; -48;0.6;13.2;-2;12;134.362;-0.371868;
21; 124; -36;6.47619;10.8571;-10;11;128.564;-0.290472;
22; 114; -25;11.3636;9.22727;-44;11;116.087;-0.224308;
23; 70; -14;13.913;8.21739;-58;-1;70.7485;-0.211058;
24; 12; -15;13.8333;7.25;-44;-7;19.3721;-0.95569;
25; -32; -22;12;6.08;-36;-10;39.9758;-2.53401;
26; -68; -32;8.92308;4.61538;-32;-11;76.2472;-2.69659;
27; -100; -43;4.88889;2.85185;-9;-11;109.933;-2.73158;
28; -109; -54;0.821429;0.821429;-89;-12;122.744;-2.6786;
