time;row_1;row_2;row_3;
   1;    0.2294;    0.2475;    0.7967;
   2;    0.2618;    0.3145;    1.0172;
   3;    0.2513;    0.3559;    1.1474;
   4;    0.2000;    0.3696;    1.1832;
   5;    0.1197;    0.3612;    1.1538;
   6;    0.0223;    0.3376;    1.0903;
   7;   -0.0840;    0.3031;    1.0083;
   8;   -0.1948;    0.2595;    0.9125;
   9;   -0.3079;    0.2068;    0.8089;
  10;   -0.4228;    0.1434;    0.7111;
  11;   -0.5405;    0.0669;    0.6354;
  12;   -0.6621;   -0.0249;    0.5900;
  13;   -0.7876;   -0.1323;    0.5677;
  14;   -0.9154;   -0.2532;    0.5499;
  15;   -1.0421;   -0.3832;    0.5234;
  16;   -1.1627;   -0.5167;    0.4889;
  17;   -1.2717;   -0.6483;    0.4512;
  18;   -1.3640;   -0.7734;    0.4071;
  19;   -1.4359;   -0.8891;    0.3532;
  20;   -1.4854;   -0.9927;    0.2987;
  21;   -1.5123;   -1.0816;    0.2564;
  22;   -1.5168;   -1.1535;    0.2248;
  23;   -1.4987;   -1.2075;    0.1909;
  24;   -1.4572;   -1.2431;    0.1487;
  25;   -1.3909;   -1.2602;    0.1051;
  26;   -1.2985;   -1.2575;    0.0676;
  27;   -1.1787;   -1.2331;    0.0370;
  28;   -1.0304;   -1.1850;    0.0123;
  29;   -0.8544;   -1.1131;   -0.0045;
  30;   -0.6539;   -1.0197;   -0.0117;
  31;   -0.4343;   -0.9079;   -0.0117;
  32;   -0.2020;   -0.7806;   -0.0066;
  33;    0.0372;   -0.6388;    0.0044;
  34;    0.2784;   -0.4820;    0.0228;
  35;    0.5185;   -0.3093;    0.0480;
  36;    0.7554;   -0.1204;    0.0775;
  37;    0.9885;    0.0832;    0.1080;
  38;    1.2169;    0.2981;    0.1388;
  39;    1.4394;    0.5197;    0.1762;
  40;    1.6543;    0.7441;    0.2284;
  41;    1.8596;    0.9685;    0.2881;
  42;    2.0520;    1.1903;    0.3237;
  43;    2.2269;    1.4062;    0.3031;
  44;    2.3796;    1.6123;    0.2276;
  45;    2.5079;    1.8066;    0.1341;
  46;    2.6129;    1.9907;    0.0645;
  47;    2.6993;    2.1691;    0.0373;
  48;    2.7734;    2.3455;    0.0439;
  49;    2.8399;    2.5198;    0.0621;
  50;    2.9004;    2.6868;    0.0693;
  51;    2.9519;    2.8373;    0.0524;
  52;    2.9858;    2.9590;    0.0152;
  53;    2.9885;    3.0373;   -0.0262;
  54;    2.9435;    3.0566;   -0.0572;
  55;    2.8347;    3.0035;   -0.0720;
  56;    2.6520;    2.8712;   -0.0668;
  57;    2.3927;    2.6615;   -0.0365;
  58;    2.0626;    2.3846;    0.0174;
  59;    1.6743;    2.0569;    0.0787;
  60;    1.2451;    1.6972;    0.1251;
  61;    0.7942;    1.3236;    0.1426;
  62;    0.3407;    0.9498;    0.1327;
  63;   -0.0996;    0.5832;    0.1096;
  64;   -0.5148;    0.2257;    0.0940;
  65;   -0.8966;   -0.1232;    0.1026;
  66;   -1.2392;   -0.4638;    0.1378;
  67;   -1.5384;   -0.7946;    0.1867;
  68;   -1.7909;   -1.1126;    0.2296;
  69;   -1.9943;   -1.4133;    0.2520;
  70;   -2.1478;   -1.6913;    0.2544;
  71;   -2.2526;   -1.9413;    0.2496;
  72;   -2.3120;   -2.1600;    0.2467;
  73;   -2.3323;   -2.3469;    0.2374;
  74;   -2.3219;   -2.5041;    0.2065;
  75;   -2.2905;   -2.6345;    0.1525;
  76;   -2.2454;   -2.7404;    0.0925;
  77;   -2.1899;   -2.8226;    0.0454;
  78;   -2.1217;   -2.8785;    0.0179;
  79;   -2.0345;   -2.9021;    0.0056;
  80;   -1.9201;   -2.8852;    0.0014;
  81;   -1.7707;   -2.8203;    0.0003;
  82;   -1.5810;   -2.7040;    0.0000;
