time;row_1;row_2;row_3;
   1;   -0.0762;    0.1373;    0.5196;
   2;   -0.0935;    0.1867;    0.6555;
   3;   -0.1047;    0.2277;    0.7507;
   4;   -0.1146;    0.2560;    0.8043;
   5;   -0.1312;    0.2712;    0.8237;
   6;   -0.1612;    0.2746;    0.8177;
   7;   -0.2092;    0.2666;    0.7943;
   8;   -0.2776;    0.2462;    0.7606;
   9;   -0.3670;    0.2128;    0.7224;
  10;   -0.4746;    0.1677;    0.6856;
  11;   -0.5953;    0.1135;    0.6542;
  12;   -0.7228;    0.0531;    0.6261;
  13;   -0.8515;   -0.0114;    0.5974;
  14;   -0.9765;   -0.0785;    0.5702;
  15;   -1.0942;   -0.1472;    0.5495;
  16;   -1.2022;   -0.2165;    0.5321;
  17;   -1.3002;   -0.2861;    0.5073;
  18;   -1.3899;   -0.3567;    0.4701;
  19;   -1.4755;   -0.4302;    0.4257;
  20;   -1.5616;   -0.5097;    0.3804;
  21;   -1.6523;   -0.5986;    0.3373;
  22;   -1.7484;   -0.6993;    0.3028;
  23;   -1.8467;   -0.8120;    0.2820;
  24;   -1.9398;   -0.9336;    0.2667;
  25;   -2.0173;   -1.0584;    0.2391;
  26;   -2.0665;   -1.1779;    0.1928;
  27;   -2.0741;   -1.2819;    0.1384;
  28;   -2.0285;   -1.3607;    0.0893;
  29;   -1.9219;   -1.4069;    0.0508;
  30;   -1.7528;   -1.4164;    0.0225;
  31;   -1.5282;   -1.3899;    0.0020;
  32;   -1.2615;   -1.3322;   -0.0126;
  33;   -0.9705;   -1.2513;   -0.0182;
  34;   -0.6732;   -1.1570;   -0.0076;
  35;   -0.3849;   -1.0582;    0.0224;
  36;   -0.1163;   -0.9616;    0.0637;
  37;    0.1279;   -0.8703;    0.1035;
  38;    0.3490;   -0.7844;    0.1368;
  39;    0.5521;   -0.7015;    0.1650;
  40;    0.7449;   -0.6174;    0.1851;
  41;    0.9354;   -0.5283;    0.1896;
  42;    1.1294;   -0.4317;    0.1761;
  43;    1.3279;   -0.3269;    0.1495;
  44;    1.5259;   -0.2154;    0.1168;
  45;    1.7137;   -0.1002;    0.0838;
  46;    1.8801;    0.0145;    0.0570;
  47;    2.0150;    0.1238;    0.0412;
  48;    2.1112;    0.2225;    0.0324;
  49;    2.1637;    0.3066;    0.0157;
  50;    2.1698;    0.3735;   -0.0269;
  51;    2.1300;    0.4219;   -0.1100;
  52;    2.0487;    0.4512;   -0.2460;
  53;    1.9331;    0.4624;   -0.4492;
  54;    1.7918;    0.4570;   -0.7330;
  55;    1.6326;    0.4373;   -1.0976;
  56;    1.4633;    0.4057;   -1.5161;
  57;    1.2942;    0.3659;   -1.9288;
  58;    1.1402;    0.3245;   -2.2595;
  59;    1.0182;    0.2890;   -2.4483;
  60;    0.9393;    0.2654;   -2.4831;
  61;    0.9020;    0.2547;   -2.4059;
  62;    0.8932;    0.2533;   -2.2866;
  63;    0.8967;    0.2557;   -2.1836;
  64;    0.9021;    0.2583;   -2.1201;
  65;    0.9053;    0.2598;   -2.0905;
  66;    0.9067;    0.2604;   -2.0798;
  67;    0.9071;    0.2606;   -2.0768;
  68;    0.9072;    0.2606;   -2.0762;
  69;    0.9072;    0.2606;   -2.0761;
  70;    0.9072;    0.2606;   -2.0761;
  71;    0.9072;    0.2606;   -2.0760;
  72;    0.9072;    0.2606;   -2.0760;
  73;    0.9071;    0.2606;   -2.0758;
  74;    0.9066;    0.2604;   -2.0746;
  75;    0.9041;    0.2597;   -2.0688;
  76;    0.8948;    0.2570;   -2.0476;
  77;    0.8680;    0.2493;   -1.9864;
  78;    0.8070;    0.2318;   -1.8468;
  79;    0.6973;    0.2003;   -1.5957;
  80;    0.5413;    0.1555;   -1.2387;
