time;row_1;row_2;row_3;
   1;   -0.0099;   -0.0170;    0.5857;
   2;   -0.0253;   -0.0123;    0.8000;
   3;   -0.0530;   -0.0014;    0.9875;
   4;   -0.0918;    0.0150;    1.1230;
   5;   -0.1344;    0.0359;    1.1953;
   6;   -0.1705;    0.0606;    1.2078;
   7;   -0.1946;    0.0883;    1.1761;
   8;   -0.2092;    0.1187;    1.1218;
   9;   -0.2222;    0.1516;    1.0632;
  10;   -0.2418;    0.1862;    1.0078;
  11;   -0.2729;    0.2210;    0.9539;
  12;   -0.3169;    0.2539;    0.8997;
  13;   -0.3736;    0.2824;    0.8469;
  14;   -0.4416;    0.3042;    0.7967;
  15;   -0.5194;    0.3162;    0.7471;
  16;   -0.6053;    0.3149;    0.6972;
  17;   -0.6974;    0.2961;    0.6504;
  18;   -0.7934;    0.2557;    0.6064;
  19;   -0.8905;    0.1909;    0.5550;
  20;   -0.9858;    0.1007;    0.4841;
  21;   -1.0766;   -0.0146;    0.3982;
  22;   -1.1611;   -0.1536;    0.3203;
  23;   -1.2383;   -0.3140;    0.2714;
  24;   -1.3074;   -0.4912;    0.2525;
  25;   -1.3661;   -0.6785;    0.2459;
  26;   -1.4096;   -0.8672;    0.2297;
  27;   -1.4294;   -1.0481;    0.1913;
  28;   -1.4158;   -1.2114;    0.1341;
  29;   -1.3603;   -1.3481;    0.0750;
  30;   -1.2584;   -1.4505;    0.0309;
  31;   -1.1098;   -1.5136;    0.0055;
  32;   -0.9182;   -1.5350;   -0.0096;
  33;   -0.6905;   -1.5142;   -0.0254;
  34;   -0.4358;   -1.4520;   -0.0458;
  35;   -0.1659;   -1.3508;   -0.0657;
  36;    0.1063;   -1.2147;   -0.0732;
  37;    0.3697;   -1.0492;   -0.0592;
  38;    0.6165;   -0.8593;   -0.0252;
  39;    0.8439;   -0.6489;    0.0178;
  40;    1.0528;   -0.4204;    0.0573;
  41;    1.2456;   -0.1766;    0.0869;
  42;    1.4237;    0.0781;    0.1085;
  43;    1.5872;    0.3383;    0.1336;
  44;    1.7356;    0.5980;    0.1760;
  45;    1.8688;    0.8521;    0.2334;
  46;    1.9864;    1.0950;    0.2815;
  47;    2.0868;    1.3211;    0.2947;
  48;    2.1678;    1.5261;    0.2718;
  49;    2.2280;    1.7094;    0.2329;
  50;    2.2700;    1.8753;    0.1943;
  51;    2.3000;    2.0312;    0.1586;
  52;    2.3263;    2.1838;    0.1249;
  53;    2.3557;    2.3366;    0.0946;
  54;    2.3914;    2.4893;    0.0640;
  55;    2.4322;    2.6390;    0.0230;
  56;    2.4736;    2.7801;   -0.0319;
  57;    2.5067;    2.9027;   -0.0872;
  58;    2.5175;    2.9909;   -0.1195;
  59;    2.4874;    3.0247;   -0.1143;
  60;    2.3973;    2.9856;   -0.0766;
  61;    2.2331;    2.8624;   -0.0255;
  62;    1.9909;    2.6539;    0.0181;
  63;    1.6769;    2.3680;    0.0424;
  64;    1.3045;    2.0175;    0.0466;
  65;    0.8902;    1.6157;    0.0358;
  66;    0.4518;    1.1754;    0.0159;
  67;    0.0085;    0.7093;   -0.0081;
  68;   -0.4203;    0.2314;   -0.0300;
  69;   -0.8165;   -0.2429;   -0.0426;
  70;   -1.1663;   -0.6987;   -0.0428;
  71;   -1.4610;   -1.1231;   -0.0361;
  72;   -1.6956;   -1.5067;   -0.0336;
  73;   -1.8685;   -1.8425;   -0.0409;
  74;   -1.9815;   -2.1254;   -0.0510;
  75;   -2.0411;   -2.3522;   -0.0480;
  76;   -2.0577;   -2.5221;   -0.0225;
  77;   -2.0449;   -2.6383;    0.0191;
  78;   -2.0175;   -2.7079;    0.0608;
  79;   -1.9893;   -2.7410;    0.0914;
  80;   -1.9714;   -2.7482;    0.1113;
  81;   -1.9693;   -2.7381;    0.1267;
  82;   -1.9806;   -2.7145;    0.1409;
  83;   -1.9948;   -2.6756;    0.1501;
  84;   -1.9950;   -2.6156;    0.1484;
  85;   -1.9615;   -2.5282;    0.1333;
  86;   -1.8763;   -2.4091;    0.1068;
  87;   -1.7266;   -2.2570;    0.0733;
  88;   -1.5071;   -2.0728;    0.0393;
  89;   -1.2203;   -1.8587;    0.0134;
  90;   -0.8757;   -1.6182;    0.0017;
  91;   -0.4875;   -1.3560;    0.0054;
  92;   -0.0731;   -1.0785;    0.0207;
  93;    0.3494;   -0.7926;    0.0393;
  94;    0.7636;   -0.5056;    0.0504;
  95;    1.1554;   -0.2243;    0.0462;
  96;    1.5145;    0.0453;    0.0240;
  97;    1.8333;    0.2989;   -0.0221;
  98;    2.1054;    0.5340;   -0.1111;
  99;    2.3236;    0.7480;   -0.2731;
 100;    2.4787;    0.9373;   -0.5348;
 101;    2.5616;    1.0962;   -0.9056;
 102;    2.5685;    1.2188;   -1.3705;
 103;    2.5061;    1.2998;   -1.8811;
 104;    2.3953;    1.3372;   -2.3510;
 105;    2.2674;    1.3344;   -2.6762;
 106;    2.1539;    1.3022;   -2.7904;
 107;    2.0739;    1.2570;   -2.7142;
 108;    2.0293;    1.2150;   -2.5426;
 109;    2.0099;    1.1855;   -2.3770;
 110;    2.0036;    1.1694;   -2.2688;
 111;    2.0022;    1.1624;   -2.2165;
 112;    2.0020;    1.1600;   -2.1972;
 113;    2.0020;    1.1594;   -2.1917;
 114;    2.0020;    1.1593;   -2.1905;
 115;    2.0020;    1.1592;   -2.1903;
 116;    2.0020;    1.1592;   -2.1902;
 117;    2.0020;    1.1592;   -2.1902;
 118;    2.0020;    1.1592;   -2.1902;
 119;    2.0018;    1.1591;   -2.1900;
 120;    2.0006;    1.1584;   -2.1887;
 121;    1.9951;    1.1552;   -2.1826;
 122;    1.9746;    1.1434;   -2.1602;
 123;    1.9156;    1.1092;   -2.0956;
 124;    1.7810;    1.0312;   -1.9484;
 125;    1.5388;    0.8910;   -1.6835;
 126;    1.1946;    0.6917;   -1.3068;
