time;row_1;row_2;row_3;
   1;   -0.3661;   -0.0000;    0.3765;
   2;   -0.4721;   -0.0000;    0.4996;
   3;   -0.5485;   -0.0002;    0.5939;
   4;   -0.5970;   -0.0010;    0.6581;
   5;   -0.6323;   -0.0031;    0.7039;
   6;   -0.6721;   -0.0083;    0.7394;
   7;   -0.7301;   -0.0180;    0.7617;
   8;   -0.8137;   -0.0336;    0.7647;
   9;   -0.9253;   -0.0549;    0.7497;
  10;   -1.0635;   -0.0822;    0.7253;
  11;   -1.2245;   -0.1169;    0.6983;
  12;   -1.4020;   -0.1625;    0.6690;
  13;   -1.5880;   -0.2231;    0.6353;
  14;   -1.7729;   -0.3019;    0.5975;
  15;   -1.9464;   -0.4002;    0.5564;
  16;   -2.0975;   -0.5167;    0.5116;
  17;   -2.2157;   -0.6477;    0.4636;
  18;   -2.2906;   -0.7879;    0.4118;
  19;   -2.3137;   -0.9305;    0.3510;
  20;   -2.2786;   -1.0679;    0.2780;
  21;   -2.1813;   -1.1925;    0.2020;
  22;   -2.0208;   -1.2976;    0.1408;
  23;   -1.8001;   -1.3783;    0.1008;
  24;   -1.5273;   -1.4322;    0.0730;
  25;   -1.2160;   -1.4591;    0.0480;
  26;   -0.8829;   -1.4603;    0.0256;
  27;   -0.5450;   -1.4369;    0.0061;
  28;   -0.2168;   -1.3898;   -0.0148;
  29;    0.0904;   -1.3193;   -0.0372;
  30;    0.3691;   -1.2262;   -0.0510;
  31;    0.6159;   -1.1124;   -0.0470;
  32;    0.8311;   -0.9811;   -0.0301;
  33;    1.0177;   -0.8363;   -0.0154;
  34;    1.1794;   -0.6829;   -0.0124;
  35;    1.3194;   -0.5262;   -0.0168;
  36;    1.4387;   -0.3728;   -0.0179;
  37;    1.5375;   -0.2299;   -0.0085;
  38;    1.6158;   -0.1039;    0.0107;
  39;    1.6737;    0.0026;    0.0311;
  40;    1.7108;    0.0903;    0.0435;
  41;    1.7261;    0.1605;    0.0464;
  42;    1.7187;    0.2143;    0.0471;
  43;    1.6889;    0.2525;    0.0506;
  44;    1.6386;    0.2774;    0.0503;
  45;    1.5703;    0.2925;    0.0292;
  46;    1.4856;    0.3014;   -0.0376;
  47;    1.3847;    0.3059;   -0.1837;
  48;    1.2679;    0.3066;   -0.4446;
  49;    1.1382;    0.3033;   -0.8308;
  50;    1.0040;    0.2961;   -1.2976;
  51;    0.8790;    0.2861;   -1.7423;
  52;    0.7790;    0.2749;   -2.0477;
  53;    0.7145;    0.2640;   -2.1506;
  54;    0.6849;    0.2549;   -2.0816;
  55;    0.6795;    0.2481;   -1.9351;
  56;    0.6845;    0.2439;   -1.7998;
  57;    0.6903;    0.2417;   -1.7147;
  58;    0.6938;    0.2408;   -1.6749;
  59;    0.6952;    0.2405;   -1.6606;
  60;    0.6957;    0.2404;   -1.6567;
  61;    0.6958;    0.2404;   -1.6558;
  62;    0.6958;    0.2404;   -1.6557;
  63;    0.6958;    0.2404;   -1.6557;
  64;    0.6958;    0.2404;   -1.6556;
  65;    0.6958;    0.2404;   -1.6556;
  66;    0.6957;    0.2404;   -1.6555;
  67;    0.6953;    0.2402;   -1.6545;
  68;    0.6933;    0.2395;   -1.6499;
  69;    0.6862;    0.2371;   -1.6330;
  70;    0.6657;    0.2300;   -1.5841;
  71;    0.6189;    0.2138;   -1.4728;
  72;    0.5348;    0.1848;   -1.2726;
  73;    0.4151;    0.1434;   -0.9879;
