time;row_1;row_2;row_3;
   1;    0.0295;    0.2217;    0.8763;
   2;    0.0076;    0.2880;    1.1311;
   3;   -0.0380;    0.3347;    1.2985;
   4;   -0.1076;    0.3576;    1.3713;
   5;   -0.1975;    0.3585;    1.3765;
   6;   -0.3013;    0.3406;    1.3403;
   7;   -0.4118;    0.3057;    1.2698;
   8;   -0.5228;    0.2536;    1.1651;
   9;   -0.6303;    0.1839;    1.0401;
  10;   -0.7324;    0.0967;    0.9238;
  11;   -0.8276;   -0.0061;    0.8379;
  12;   -0.9145;   -0.1211;    0.7790;
  13;   -0.9911;   -0.2432;    0.7257;
  14;   -1.0556;   -0.3661;    0.6628;
  15;   -1.1066;   -0.4830;    0.5913;
  16;   -1.1428;   -0.5871;    0.5220;
  17;   -1.1631;   -0.6733;    0.4618;
  18;   -1.1668;   -0.7385;    0.4095;
  19;   -1.1545;   -0.7825;    0.3619;
  20;   -1.1278;   -0.8066;    0.3207;
  21;   -1.0891;   -0.8132;    0.2918;
  22;   -1.0407;   -0.8053;    0.2758;
  23;   -0.9839;   -0.7860;    0.2621;
  24;   -0.9193;   -0.7587;    0.2352;
  25;   -0.8470;   -0.7264;    0.1873;
  26;   -0.7672;   -0.6915;    0.1264;
  27;   -0.6804;   -0.6561;    0.0717;
  28;   -0.5874;   -0.6217;    0.0411;
  29;   -0.4887;   -0.5891;    0.0386;
  30;   -0.3842;   -0.5589;    0.0522;
  31;   -0.2740;   -0.5310;    0.0627;
  32;   -0.1589;   -0.5049;    0.0581;
  33;   -0.0394;   -0.4792;    0.0427;
  34;    0.0850;   -0.4516;    0.0320;
  35;    0.2150;   -0.4192;    0.0377;
  36;    0.3494;   -0.3786;    0.0586;
  37;    0.4851;   -0.3270;    0.0872;
  38;    0.6181;   -0.2624;    0.1183;
  39;    0.7443;   -0.1836;    0.1468;
  40;    0.8600;   -0.0900;    0.1614;
  41;    0.9620;    0.0186;    0.1520;
  42;    1.0484;    0.1409;    0.1209;
  43;    1.1184;    0.2738;    0.0817;
  44;    1.1717;    0.4124;    0.0479;
  45;    1.2077;    0.5502;    0.0247;
  46;    1.2255;    0.6807;    0.0112;
  47;    1.2242;    0.7977;    0.0044;
  48;    1.2043;    0.8961;    0.0014;
  49;    1.1670;    0.9721;    0.0004;
  50;    1.1139;    1.0233;    0.0001;
  51;    1.0465;    1.0485;    0.0000;
  52;    0.9668;    1.0481;    0.0000;
  53;    0.8777;    1.0239;    0.0000;
  54;    0.7834;    0.9793;    0.0000;
  55;    0.6884;    0.9174;    0.0000;
  56;    0.5960;    0.8408;    0.0000;
  57;    0.5080;    0.7516;    0.0000;
  58;    0.4246;    0.6523;    0.0000;
  59;    0.3461;    0.5467;    0.0000;
  60;    0.2735;    0.4394;    0.0000;
  61;    0.2085;    0.3344;    0.0000;
  62;    0.1525;    0.2340;    0.0000;
  63;    0.1055;    0.1387;    0.0000;
  64;    0.0650;    0.0474;    0.0000;
  65;    0.0268;   -0.0419;    0.0000;
  66;   -0.0122;   -0.1314;    0.0000;
  67;   -0.0518;   -0.2222;    0.0000;
  68;   -0.0891;   -0.3137;    0.0000;
  69;   -0.1208;   -0.4045;    0.0000;
  70;   -0.1459;   -0.4928;    0.0000;
  71;   -0.1651;   -0.5768;    0.0000;
  72;   -0.1790;   -0.6546;    0.0000;
  73;   -0.1875;   -0.7253;    0.0000;
  74;   -0.1910;   -0.7896;    0.0000;
  75;   -0.1911;   -0.8497;    0.0000;
  76;   -0.1911;   -0.9085;    0.0000;
  77;   -0.1945;   -0.9686;    0.0000;
  78;   -0.2049;   -1.0311;    0.0000;
  79;   -0.2261;   -1.0963;    0.0000;
  80;   -0.2611;   -1.1633;    0.0000;
  81;   -0.3123;   -1.2309;    0.0000;
  82;   -0.3811;   -1.2974;    0.0000;
  83;   -0.4679;   -1.3605;    0.0000;
  84;   -0.5721;   -1.4180;    0.0000;
  85;   -0.6912;   -1.4675;    0.0000;
  86;   -0.8220;   -1.5070;    0.0000;
  87;   -0.9604;   -1.5349;    0.0000;
  88;   -1.1020;   -1.5494;    0.0000;
  89;   -1.2408;   -1.5484;    0.0000;
  90;   -1.3701;   -1.5304;   -0.0000;
  91;   -1.4831;   -1.4939;   -0.0000;
  92;   -1.5750;   -1.4385;   -0.0000;
  93;   -1.6438;   -1.3645;   -0.0000;
  94;   -1.6906;   -1.2733;   -0.0000;
  95;   -1.7182;   -1.1669;   -0.0000;
  96;   -1.7309;   -1.0475;   -0.0000;
  97;   -1.7340;   -0.9178;   -0.0000;
  98;   -1.7332;   -0.7813;   -0.0002;
  99;   -1.7334;   -0.6413;   -0.0015;
 100;   -1.7371;   -0.5016;   -0.0076;
 101;   -1.7425;   -0.3648;   -0.0305;
 102;   -1.7430;   -0.2327;   -0.0992;
 103;   -1.7278;   -0.1047;   -0.2630;
 104;   -1.6840;    0.0218;   -0.5758;
 105;   -1.6008;    0.1496;   -1.0576;
 106;   -1.4740;    0.2797;   -1.6607;
 107;   -1.3124;    0.4062;   -2.2759;
 108;   -1.1401;    0.5149;   -2.7792;
 109;   -0.9914;    0.5874;   -3.0828;
 110;   -0.8944;    0.6126;   -3.1677;
 111;   -0.8551;    0.5969;   -3.0877;
 112;   -0.8563;    0.5609;   -2.9382;
 113;   -0.8729;    0.5263;   -2.8026;
 114;   -0.8877;    0.5038;   -2.7172;
 115;   -0.8959;    0.4929;   -2.6770;
 116;   -0.8992;    0.4889;   -2.6625;
 117;   -0.9001;    0.4878;   -2.6584;
 118;   -0.9004;    0.4876;   -2.6575;
 119;   -0.9004;    0.4875;   -2.6574;
 120;   -0.9004;    0.4875;   -2.6573;
 121;   -0.9004;    0.4875;   -2.6573;
 122;   -0.9004;    0.4875;   -2.6573;
 123;   -0.9003;    0.4875;   -2.6570;
 124;   -0.8998;    0.4872;   -2.6555;
 125;   -0.8973;    0.4858;   -2.6481;
 126;   -0.8881;    0.4808;   -2.6209;
 127;   -0.8615;    0.4664;   -2.5425;
 128;   -0.8010;    0.4337;   -2.3639;
 129;   -0.6921;    0.3747;   -2.0425;
 130;   -0.5372;    0.2909;   -1.5856;
