time;row_1;row_2;row_3;
   1;   -0.1839;    0.0153;    0.5777;
   2;   -0.2538;    0.0382;    0.7394;
   3;   -0.3165;    0.0665;    0.8463;
   4;   -0.3681;    0.0939;    0.8880;
   5;   -0.4124;    0.1159;    0.8777;
   6;   -0.4574;    0.1317;    0.8388;
   7;   -0.5112;    0.1424;    0.7904;
   8;   -0.5789;    0.1484;    0.7405;
   9;   -0.6630;    0.1492;    0.6903;
  10;   -0.7649;    0.1431;    0.6411;
  11;   -0.8863;    0.1284;    0.5975;
  12;   -1.0279;    0.1036;    0.5660;
  13;   -1.1874;    0.0680;    0.5524;
  14;   -1.3586;    0.0204;    0.5560;
  15;   -1.5316;   -0.0406;    0.5663;
  16;   -1.6949;   -0.1162;    0.5680;
  17;   -1.8373;   -0.2041;    0.5521;
  18;   -1.9493;   -0.2984;    0.5209;
  19;   -2.0250;   -0.3916;    0.4807;
  20;   -2.0630;   -0.4774;    0.4320;
  21;   -2.0664;   -0.5520;    0.3705;
  22;   -2.0421;   -0.6134;    0.2964;
  23;   -1.9993;   -0.6622;    0.2219;
  24;   -1.9480;   -0.7007;    0.1660;
  25;   -1.8978;   -0.7336;    0.1428;
  26;   -1.8563;   -0.7668;    0.1488;
  27;   -1.8277;   -0.8059;    0.1647;
  28;   -1.8123;   -0.8560;    0.1700;
  29;   -1.8066;   -0.9198;    0.1570;
  30;   -1.8045;   -0.9973;    0.1322;
  31;   -1.7974;   -1.0857;    0.1053;
  32;   -1.7742;   -1.1785;    0.0812;
  33;   -1.7215;   -1.2672;    0.0602;
  34;   -1.6248;   -1.3419;    0.0403;
  35;   -1.4715;   -1.3938;    0.0199;
  36;   -1.2542;   -1.4163;    0.0003;
  37;   -0.9739;   -1.4063;   -0.0138;
  38;   -0.6395;   -1.3635;   -0.0180;
  39;   -0.2658;   -1.2903;   -0.0134;
  40;    0.1292;   -1.1909;   -0.0045;
  41;    0.5267;   -1.0710;    0.0058;
  42;    0.9089;   -0.9367;    0.0170;
  43;    1.2601;   -0.7935;    0.0276;
  44;    1.5688;   -0.6458;    0.0348;
  45;    1.8278;   -0.4975;    0.0387;
  46;    2.0342;   -0.3522;    0.0417;
  47;    2.1876;   -0.2137;    0.0453;
  48;    2.2880;   -0.0854;    0.0490;
  49;    2.3358;    0.0311;    0.0525;
  50;    2.3330;    0.1352;    0.0550;
  51;    2.2830;    0.2264;    0.0502;
  52;    2.1908;    0.3033;    0.0280;
  53;    2.0627;    0.3650;   -0.0172;
  54;    1.9068;    0.4114;   -0.0814;
  55;    1.7322;    0.4436;   -0.1596;
  56;    1.5480;    0.4633;   -0.2604;
  57;    1.3613;    0.4719;   -0.4052;
  58;    1.1764;    0.4711;   -0.6100;
  59;    0.9963;    0.4622;   -0.8716;
  60;    0.8237;    0.4471;   -1.1714;
  61;    0.6632;    0.4276;   -1.4836;
  62;    0.5214;    0.4062;   -1.7744;
  63;    0.4069;    0.3848;   -2.0010;
  64;    0.3270;    0.3650;   -2.1248;
  65;    0.2838;    0.3483;   -2.1350;
  66;    0.2707;    0.3356;   -2.0606;
  67;    0.2749;    0.3272;   -1.9549;
  68;    0.2840;    0.3225;   -1.8647;
  69;    0.2911;    0.3202;   -1.8089;
  70;    0.2948;    0.3194;   -1.7827;
  71;    0.2962;    0.3191;   -1.7732;
  72;    0.2966;    0.3190;   -1.7705;
  73;    0.2967;    0.3190;   -1.7699;
  74;    0.2967;    0.3190;   -1.7698;
  75;    0.2967;    0.3190;   -1.7698;
  76;    0.2967;    0.3190;   -1.7698;
  77;    0.2967;    0.3190;   -1.7698;
  78;    0.2967;    0.3190;   -1.7696;
  79;    0.2965;    0.3188;   -1.7686;
  80;    0.2957;    0.3179;   -1.7637;
  81;    0.2927;    0.3146;   -1.7456;
  82;    0.2839;    0.3052;   -1.6934;
  83;    0.2640;    0.2838;   -1.5744;
  84;    0.2281;    0.2452;   -1.3603;
  85;    0.1770;    0.1903;   -1.0560;
