time;row_1;row_2;row_3;
   1;    0.0575;    0.0863;    1.0788;
   2;    0.0684;    0.1007;    1.4132;
   3;    0.0700;    0.1001;    1.6518;
   4;    0.0616;    0.0844;    1.7688;
   5;    0.0435;    0.0569;    1.7699;
   6;    0.0146;    0.0201;    1.6766;
   7;   -0.0278;   -0.0273;    1.5231;
   8;   -0.0867;   -0.0905;    1.3514;
   9;   -0.1631;   -0.1758;    1.1952;
  10;   -0.2555;   -0.2870;    1.0688;
  11;   -0.3597;   -0.4241;    0.9704;
  12;   -0.4699;   -0.5845;    0.8881;
  13;   -0.5801;   -0.7636;    0.8052;
  14;   -0.6837;   -0.9558;    0.7110;
  15;   -0.7735;   -1.1544;    0.6086;
  16;   -0.8429;   -1.3517;    0.5051;
  17;   -0.8889;   -1.5403;    0.3997;
  18;   -0.9136;   -1.7156;    0.2894;
  19;   -0.9242;   -1.8771;    0.1830;
  20;   -0.9296;   -2.0273;    0.0974;
  21;   -0.9356;   -2.1677;    0.0427;
  22;   -0.9425;   -2.2961;    0.0152;
  23;   -0.9479;   -2.4057;    0.0044;
  24;   -0.9490;   -2.4882;    0.0010;
  25;   -0.9437;   -2.5362;    0.0002;
  26;   -0.9277;   -2.5438;    0.0000;
  27;   -0.8938;   -2.5055;   -0.0002;
  28;   -0.8343;   -2.4162;   -0.0011;
  29;   -0.7445;   -2.2743;   -0.0051;
  30;   -0.6260;   -2.0842;   -0.0197;
  31;   -0.4843;   -1.8562;   -0.0603;
  32;   -0.3262;   -1.6029;   -0.1496;
  33;   -0.1561;   -1.3354;   -0.3058;
  34;    0.0230;   -1.0608;   -0.5275;
  35;    0.2082;   -0.7834;   -0.7929;
  36;    0.3954;   -0.5058;   -1.0782;
  37;    0.5801;   -0.2303;   -1.3668;
  38;    0.7578;    0.0400;   -1.6391;
  39;    0.9239;    0.3004;   -1.8635;
  40;    1.0720;    0.5429;   -2.0132;
  41;    1.1925;    0.7538;   -2.0854;
  42;    1.2737;    0.9146;   -2.0964;
  43;    1.3066;    1.0082;   -2.0630;
  44;    1.2933;    1.0311;   -1.9988;
  45;    1.2501;    1.0010;   -1.9217;
  46;    1.1999;    0.9492;   -1.8526;
  47;    1.1606;    0.9029;   -1.8051;
  48;    1.1375;    0.8740;   -1.7798;
  49;    1.1270;    0.8604;   -1.7692;
  50;    1.1234;    0.8554;   -1.7657;
  51;    1.1224;    0.8541;   -1.7649;
  52;    1.1221;    0.8538;   -1.7647;
  53;    1.1221;    0.8537;   -1.7646;
  54;    1.1221;    0.8537;   -1.7646;
  55;    1.1221;    0.8537;   -1.7646;
  56;    1.1221;    0.8537;   -1.7646;
  57;    1.1220;    0.8536;   -1.7644;
  58;    1.1213;    0.8531;   -1.7634;
  59;    1.1182;    0.8507;   -1.7585;
  60;    1.1067;    0.8420;   -1.7405;
  61;    1.0736;    0.8168;   -1.6884;
  62;    0.9982;    0.7594;   -1.5698;
  63;    0.8625;    0.6562;   -1.3563;
  64;    0.6695;    0.5094;   -1.0529;
