time;row_1;row_2;row_3;
   1;    0.0115;    0.1468;    0.5483;
   2;   -0.0058;    0.1868;    0.6978;
   3;   -0.0359;    0.2113;    0.7845;
   4;   -0.0761;    0.2186;    0.8067;
   5;   -0.1238;    0.2125;    0.7897;
   6;   -0.1785;    0.1975;    0.7636;
   7;   -0.2411;    0.1765;    0.7459;
   8;   -0.3121;    0.1505;    0.7371;
   9;   -0.3918;    0.1209;    0.7280;
  10;   -0.4807;    0.0891;    0.7115;
  11;   -0.5794;    0.0561;    0.6883;
  12;   -0.6890;    0.0215;    0.6634;
  13;   -0.8106;   -0.0168;    0.6388;
  14;   -0.9445;   -0.0602;    0.6111;
  15;   -1.0900;   -0.1090;    0.5747;
  16;   -1.2455;   -0.1631;    0.5281;
  17;   -1.4096;   -0.2224;    0.4745;
  18;   -1.5815;   -0.2878;    0.4183;
  19;   -1.7609;   -0.3598;    0.3623;
  20;   -1.9470;   -0.4387;    0.3105;
  21;   -2.1367;   -0.5233;    0.2684;
  22;   -2.3237;   -0.6109;    0.2408;
  23;   -2.4985;   -0.6975;    0.2291;
  24;   -2.6484;   -0.7786;    0.2320;
  25;   -2.7579;   -0.8497;    0.2424;
  26;   -2.8111;   -0.9064;    0.2468;
  27;   -2.7947;   -0.9449;    0.2343;
  28;   -2.7021;   -0.9626;    0.2077;
  29;   -2.5349;   -0.9592;    0.1791;
  30;   -2.3029;   -0.9369;    0.1536;
  31;   -2.0219;   -0.9000;    0.1260;
  32;   -1.7113;   -0.8540;    0.0943;
  33;   -1.3910;   -0.8056;    0.0671;
  34;   -1.0794;   -0.7616;    0.0530;
  35;   -0.7896;   -0.7279;    0.0484;
  36;   -0.5284;   -0.7077;    0.0432;
  37;   -0.2960;   -0.7010;    0.0342;
  38;   -0.0877;   -0.7054;    0.0252;
  39;    0.1047;   -0.7165;    0.0195;
  40;    0.2890;   -0.7287;    0.0175;
  41;    0.4706;   -0.7364;    0.0191;
  42;    0.6520;   -0.7340;    0.0230;
  43;    0.8341;   -0.7168;    0.0260;
  44;    1.0155;   -0.6819;    0.0280;
  45;    1.1924;   -0.6282;    0.0329;
  46;    1.3584;   -0.5566;    0.0431;
  47;    1.5050;   -0.4687;    0.0550;
  48;    1.6238;   -0.3667;    0.0640;
  49;    1.7082;   -0.2540;    0.0691;
  50;    1.7546;   -0.1348;    0.0712;
  51;    1.7624;   -0.0139;    0.0690;
  52;    1.7344;    0.1038;    0.0605;
  53;    1.6769;    0.2143;    0.0475;
  54;    1.5989;    0.3145;    0.0344;
  55;    1.5105;    0.4020;    0.0243;
  56;    1.4204;    0.4744;    0.0171;
  57;    1.3342;    0.5299;    0.0101;
  58;    1.2545;    0.5675;    0.0007;
  59;    1.1816;    0.5876;   -0.0113;
  60;    1.1133;    0.5916;   -0.0255;
  61;    1.0461;    0.5809;   -0.0431;
  62;    0.9756;    0.5563;   -0.0649;
  63;    0.8981;    0.5182;   -0.0927;
  64;    0.8113;    0.4679;   -0.1338;
  65;    0.7149;    0.4078;   -0.1998;
  66;    0.6102;    0.3418;   -0.2986;
  67;    0.4992;    0.2730;   -0.4322;
  68;    0.3837;    0.2033;   -0.6066;
  69;    0.2654;    0.1332;   -0.8378;
  70;    0.1477;    0.0638;   -1.1359;
  71;    0.0375;   -0.0009;   -1.4749;
  72;   -0.0544;   -0.0538;   -1.7832;
  73;   -0.1164;   -0.0879;   -1.9770;
  74;   -0.1433;   -0.1012;   -2.0175;
  75;   -0.1411;   -0.0984;   -1.9373;
  76;   -0.1240;   -0.0883;   -1.8118;
  77;   -0.1060;   -0.0783;   -1.7052;
  78;   -0.0940;   -0.0719;   -1.6411;
  79;   -0.0882;   -0.0689;   -1.6121;
  80;   -0.0860;   -0.0678;   -1.6020;
  81;   -0.0854;   -0.0675;   -1.5993;
  82;   -0.0853;   -0.0674;   -1.5987;
  83;   -0.0853;   -0.0674;   -1.5986;
  84;   -0.0853;   -0.0674;   -1.5986;
  85;   -0.0853;   -0.0674;   -1.5986;
  86;   -0.0853;   -0.0674;   -1.5985;
  87;   -0.0853;   -0.0674;   -1.5984;
  88;   -0.0852;   -0.0673;   -1.5974;
  89;   -0.0850;   -0.0672;   -1.5930;
  90;   -0.0841;   -0.0665;   -1.5767;
  91;   -0.0816;   -0.0645;   -1.5295;
  92;   -0.0758;   -0.0600;   -1.4220;
  93;   -0.0655;   -0.0518;   -1.2287;
  94;   -0.0509;   -0.0402;   -0.9538;
