time;row_1;row_2;row_3;
   1;    0.0142;    0.0346;    0.6606;
   2;   -0.0039;    0.0105;    0.7839;
   3;   -0.0402;   -0.0463;    0.8276;
   4;   -0.0944;   -0.1392;    0.8192;
   5;   -0.1634;   -0.2661;    0.8001;
   6;   -0.2421;   -0.4209;    0.7879;
   7;   -0.3259;   -0.5956;    0.7716;
   8;   -0.4101;   -0.7817;    0.7355;
   9;   -0.4894;   -0.9695;    0.6806;
  10;   -0.5579;   -1.1474;    0.6233;
  11;   -0.6104;   -1.3030;    0.5790;
  12;   -0.6436;   -1.4252;    0.5519;
  13;   -0.6560;   -1.5065;    0.5364;
  14;   -0.6481;   -1.5444;    0.5235;
  15;   -0.6212;   -1.5408;    0.5034;
  16;   -0.5776;   -1.5000;    0.4671;
  17;   -0.5205;   -1.4273;    0.4106;
  18;   -0.4527;   -1.3275;    0.3359;
  19;   -0.3765;   -1.2055;    0.2504;
  20;   -0.2935;   -1.0662;    0.1664;
  21;   -0.2046;   -0.9143;    0.1002;
  22;   -0.1106;   -0.7532;    0.0617;
  23;   -0.0110;   -0.5849;    0.0451;
  24;    0.0952;   -0.4105;    0.0368;
  25;    0.2076;   -0.2301;    0.0330;
  26;    0.3244;   -0.0442;    0.0451;
  27;    0.4430;    0.1472;    0.0851;
  28;    0.5621;    0.3432;    0.1481;
  29;    0.6813;    0.5417;    0.2111;
  30;    0.8007;    0.7391;    0.2493;
  31;    0.9200;    0.9311;    0.2510;
  32;    1.0383;    1.1132;    0.2239;
  33;    1.1544;    1.2811;    0.1906;
  34;    1.2670;    1.4308;    0.1739;
  35;    1.3739;    1.5585;    0.1808;
  36;    1.4714;    1.6600;    0.2040;
  37;    1.5533;    1.7304;    0.2385;
  38;    1.6109;    1.7641;    0.2868;
  39;    1.6339;    1.7548;    0.3431;
  40;    1.6135;    1.6972;    0.3858;
  41;    1.5439;    1.5882;    0.3973;
  42;    1.4233;    1.4284;    0.3878;
  43;    1.2542;    1.2218;    0.3827;
  44;    1.0436;    0.9752;    0.3842;
  45;    0.8020;    0.6964;    0.3616;
  46;    0.5427;    0.3953;    0.2889;
  47;    0.2799;    0.0842;    0.1794;
  48;    0.0275;   -0.2216;    0.0765;
  49;   -0.2009;   -0.5070;    0.0166;
  50;   -0.3934;   -0.7594;    0.0071;
  51;   -0.5417;   -0.9693;    0.0291;
  52;   -0.6426;   -1.1299;    0.0548;
  53;   -0.6974;   -1.2363;    0.0690;
  54;   -0.7101;   -1.2866;    0.0756;
  55;   -0.6864;   -1.2845;    0.0850;
  56;   -0.6329;   -1.2384;    0.0988;
  57;   -0.5572;   -1.1591;    0.1114;
  58;   -0.4680;   -1.0562;    0.1181;
  59;   -0.3734;   -0.9376;    0.1148;
  60;   -0.2800;   -0.8102;    0.0991;
  61;   -0.1916;   -0.6804;    0.0771;
  62;   -0.1088;   -0.5531;    0.0637;
  63;   -0.0292;   -0.4303;    0.0676;
  64;    0.0507;   -0.3108;    0.0835;
  65;    0.1345;   -0.1911;    0.1005;
  66;    0.2242;   -0.0678;    0.1128;
  67;    0.3205;    0.0609;    0.1170;
  68;    0.4237;    0.1944;    0.1096;
  69;    0.5333;    0.3302;    0.0926;
  70;    0.6480;    0.4654;    0.0751;
  71;    0.7655;    0.5974;    0.0636;
  72;    0.8838;    0.7226;    0.0555;
  73;    1.0008;    0.8364;    0.0453;
  74;    1.1139;    0.9335;    0.0331;
  75;    1.2198;    1.0094;    0.0219;
  76;    1.3141;    1.0612;    0.0124;
  77;    1.3921;    1.0872;    0.0041;
  78;    1.4473;    1.0856;   -0.0023;
  79;    1.4714;    1.0545;   -0.0071;
  80;    1.4550;    0.9923;   -0.0147;
  81;    1.3914;    0.8989;   -0.0274;
  82;    1.2802;    0.7766;   -0.0411;
  83;    1.1279;    0.6283;   -0.0486;
  84;    0.9449;    0.4572;   -0.0458;
  85;    0.7423;    0.2669;   -0.0342;
  86;    0.5312;    0.0637;   -0.0179;
  87;    0.3230;   -0.1439;   -0.0010;
  88;    0.1289;   -0.3464;    0.0143;
  89;   -0.0429;   -0.5367;    0.0273;
  90;   -0.1883;   -0.7100;    0.0377;
  91;   -0.3064;   -0.8626;    0.0444;
  92;   -0.3982;   -0.9896;    0.0479;
  93;   -0.4646;   -1.0855;    0.0544;
  94;   -0.5048;   -1.1458;    0.0742;
  95;   -0.5167;   -1.1687;    0.1103;
  96;   -0.4984;   -1.1555;    0.1514;
  97;   -0.4501;   -1.1089;    0.1799;
  98;   -0.3742;   -1.0328;    0.1846;
  99;   -0.2745;   -0.9315;    0.1641;
 100;   -0.1549;   -0.8107;    0.1254;
 101;   -0.0179;   -0.6758;    0.0820;
 102;    0.1352;   -0.5310;    0.0478;
 103;    0.3027;   -0.3784;    0.0259;
 104;    0.4802;   -0.2187;    0.0041;
 105;    0.6617;   -0.0520;   -0.0374;
 106;    0.8403;    0.1210;   -0.1149;
 107;    1.0088;    0.2971;   -0.2374;
 108;    1.1589;    0.4701;   -0.4087;
 109;    1.2814;    0.6313;   -0.6346;
 110;    1.3682;    0.7712;   -0.9305;
 111;    1.4141;    0.8814;   -1.3122;
 112;    1.4184;    0.9555;   -1.7623;
 113;    1.3875;    0.9910;   -2.2012;
 114;    1.3349;    0.9914;   -2.5106;
 115;    1.2780;    0.9672;   -2.6113;
 116;    1.2309;    0.9332;   -2.5244;
 117;    1.1999;    0.9021;   -2.3503;
 118;    1.1835;    0.8809;   -2.1900;
 119;    1.1765;    0.8696;   -2.0890;
 120;    1.1741;    0.8648;   -2.0418;
 121;    1.1734;    0.8632;   -2.0249;
 122;    1.1733;    0.8628;   -2.0202;
 123;    1.1733;    0.8627;   -2.0192;
 124;    1.1733;    0.8627;   -2.0190;
 125;    1.1733;    0.8627;   -2.0190;
 126;    1.1733;    0.8627;   -2.0190;
 127;    1.1732;    0.8627;   -2.0189;
 128;    1.1731;    0.8626;   -2.0187;
 129;    1.1724;    0.8621;   -2.0175;
 130;    1.1692;    0.8597;   -2.0119;
 131;    1.1572;    0.8509;   -1.9913;
 132;    1.1226;    0.8254;   -1.9317;
 133;    1.0437;    0.7674;   -1.7960;
 134;    0.9018;    0.6631;   -1.5518;
 135;    0.7000;    0.5147;   -1.2046;
