time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;11;213;11;213;-14.9076;135.25;-51.6667;393.667;212.748;1.52254;-14.9076;135.25;137.354;1.66842;-51.6667;393.667;391.041;1.69409;
2;-13;208;-13;208;-21.5745;130.065;-70.6667;378.333;207.954;1.63691;-29.1534;122.598;127.088;1.78998;-70.6667;378.333;378.729;1.74888;
3;-35;195;-35;195;-29.1534;122.598;-89;358.333;197.756;1.75251;-36.7107;111.328;118.141;1.87326;-89;358.333;362.936;1.80839;
4;-70;162;-70;162;-36.7107;111.328;-100.667;332.333;176.313;1.98363;-50.4708;89.846;103.591;2.06296;-100.667;332.333;340.86;1.85963;
5;-90;135;-90;135;-50.4708;89.846;-141;272;162.246;2.16429;-60.2599;65.4758;89.0473;2.29114;-141;272;299.762;2.04703;
6;-105;84;-105;84;-60.2599;65.4758;-170.667;203.667;134.732;2.47317;-63.457;41.3633;75.2938;2.53677;-170.667;203.667;259.137;2.27155;
7;-110;32;-110;32;-63.457;41.3633;-182.667;134.667;115.131;2.86446;-57.2217;20.8314;59.9927;2.76107;-182.667;134.667;220.755;2.5171;
8;-102;3;-102;3;-57.2217;20.8314;-167;74.6667;102.769;3.11726;-43.3248;4.99622;42.2988;2.9886;-167;74.6667;177.421;2.7417;
9;-71;-12;-71;-12;-43.3248;4.99622;-130.667;24.3333;72.819;-2.96908;-22.7314;-3.33488;21.2949;-3.05297;-130.667;24.3333;128.464;2.99519;
10;-23;-18;-23;-18;-22.7314;-3.33488;-75;-4.66667;30.0956;-2.47958;0.696369;-4.20796;3.53823;-0.893806;-75;-4.66667;72.156;-2.99891;
11;19;-16;19;-16;0.696369;-4.20796;-10;-10.3333;24.6119;-0.734757;24.0129;0.743516;25.6271;0.0857;-10;-10.3333;17.1731;-1.95412;
12;62;-3;62;-3;24.0129;0.743516;58;1.66667;61.3618;-0.0570697;43.3889;12.5253;47.0333;0.301692;58;1.66667;61.7023;-0.0636844;
13;85;15;85;15;43.3889;12.5253;117;34.3333;85.5004;0.170413;57.3318;32.2539;67.8197;0.520097;117;34.3333;123.955;0.233986;
