time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.3845;   -0.2887;   -0.1505;   -0.4181;    0.1439;   -0.4033;   -0.1367;    0.2988;   -0.2533;   -0.1483;   -0.1046;    0.0807;
   2;    1.3639;   -0.3703;   -0.0998;   -0.5142;    0.2139;   -0.3971;   -0.1427;    0.2929;   -0.2799;   -0.2066;   -0.1078;    0.0970;
   3;    1.2737;   -0.2540;   -0.2170;   -0.5520;    0.3378;   -0.3868;   -0.1091;    0.2313;   -0.2613;   -0.2102;   -0.1676;    0.1099;
   4;    1.2240;   -0.3908;   -0.0362;   -0.6098;    0.4534;   -0.3561;   -0.1351;    0.2617;   -0.2740;   -0.1852;   -0.1927;    0.0997;
   5;    1.1873;   -0.4367;    0.0407;   -0.5480;    0.5415;   -0.3220;   -0.1896;    0.2273;   -0.3080;   -0.1430;   -0.0934;    0.0846;
   6;    1.0976;   -0.3799;    0.0529;   -0.4643;    0.5921;   -0.3113;   -0.1455;    0.1769;   -0.3586;   -0.1321;   -0.0393;    0.1244;
   7;    1.1056;   -0.4173;    0.0698;   -0.4081;    0.6724;   -0.2959;   -0.1182;    0.1609;   -0.3835;   -0.1114;   -0.0371;    0.1514;
   8;    1.1114;   -0.4997;    0.0606;   -0.2765;    0.6736;   -0.2581;   -0.1244;    0.0835;   -0.3898;   -0.0992;   -0.0494;    0.1384;
   9;    1.0938;   -0.4763;    0.0279;   -0.1740;    0.7385;   -0.2479;   -0.1232;    0.0454;   -0.3354;   -0.0596;   -0.0993;    0.1204;
  10;    1.0342;   -0.4737;   -0.0126;   -0.0302;    0.6950;   -0.2360;   -0.0807;   -0.0166;   -0.3427;   -0.0233;   -0.1021;    0.0987;
  11;    1.0876;   -0.5595;    0.0706;    0.0019;    0.6734;   -0.2175;   -0.1127;   -0.0754;   -0.3760;   -0.0008;   -0.0950;    0.0454;
  12;    1.0761;   -0.6355;    0.1970;    0.0205;    0.6760;   -0.2045;   -0.1662;   -0.0591;   -0.3454;   -0.0060;   -0.0732;    0.0028;
  13;    0.9727;   -0.5793;    0.2063;   -0.0179;    0.7312;   -0.2447;   -0.1787;   -0.0499;   -0.3481;   -0.0145;   -0.0835;    0.0114;
