time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.2771;   -0.7486;    0.4671;   -0.9457;   -0.1978;   -0.4152;   -0.0759;    0.4159;   -0.2414;   -0.1022;    0.1252;    0.0200;
   2;    0.2353;   -0.7929;    0.4776;   -0.9152;   -0.1763;   -0.3985;   -0.0900;    0.3888;   -0.2656;   -0.1324;    0.1041;    0.0262;
   3;    0.2807;   -0.8508;    0.4636;   -0.8991;   -0.1369;   -0.3826;   -0.1172;    0.3841;   -0.2864;   -0.1764;    0.0992;    0.0677;
   4;    0.3721;   -0.8949;    0.4447;   -0.8612;   -0.0997;   -0.3576;   -0.1528;    0.3533;   -0.2921;   -0.2173;    0.0934;    0.1300;
   5;    0.3866;   -0.8259;    0.3876;   -0.8545;   -0.0252;   -0.3485;   -0.1445;    0.3088;   -0.3342;   -0.2153;    0.0871;    0.1644;
   6;    0.4121;   -0.7546;    0.3293;   -0.8272;    0.0609;   -0.3271;   -0.1535;    0.2638;   -0.3533;   -0.2399;    0.0798;    0.2307;
   7;    0.5265;   -0.8098;    0.3141;   -0.7980;    0.1420;   -0.2894;   -0.1982;    0.2470;   -0.3716;   -0.2755;    0.0677;    0.2449;
   8;    0.5808;   -0.8700;    0.2832;   -0.7611;    0.2391;   -0.2708;   -0.2241;    0.2232;   -0.4161;   -0.2946;    0.0562;    0.2269;
   9;    0.5808;   -0.8853;    0.2622;   -0.6982;    0.3495;   -0.2671;   -0.2682;    0.1814;   -0.4640;   -0.3066;    0.0699;    0.2276;
  10;    0.4992;   -0.8998;    0.2870;   -0.6183;    0.4454;   -0.2573;   -0.3110;    0.1280;   -0.5031;   -0.2810;    0.0833;    0.1767;
  11;    0.4038;   -0.9107;    0.3293;   -0.5046;    0.5123;   -0.2632;   -0.3562;    0.0580;   -0.5218;   -0.2347;    0.1074;    0.1318;
  12;    0.4050;   -0.9479;    0.3637;   -0.4394;    0.5413;   -0.2745;   -0.3902;    0.0310;   -0.5363;   -0.2085;    0.1231;    0.0942;
  13;    0.4001;   -0.9443;    0.3998;   -0.3622;    0.5292;   -0.3032;   -0.4009;    0.0233;   -0.5198;   -0.1718;    0.1189;    0.0281;
  14;    0.3421;   -0.8865;    0.4528;   -0.2717;    0.5444;   -0.3317;   -0.4074;   -0.0018;   -0.4869;   -0.0877;    0.1140;   -0.0457;
  15;    0.3276;   -0.8686;    0.5399;   -0.1873;    0.6044;   -0.2971;   -0.4001;    0.0122;   -0.4596;   -0.0537;    0.1011;   -0.1358;
  16;    0.3030;   -0.9236;    0.6236;   -0.1550;    0.6138;   -0.2791;   -0.4034;    0.0225;   -0.4523;   -0.0467;    0.0750;   -0.2109;
  17;    0.1700;   -0.9187;    0.6533;   -0.0945;    0.6098;   -0.3066;   -0.3798;    0.0018;   -0.4454;   -0.0226;    0.0303;   -0.2372;
