time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.8384;   -0.5199;    0.1097;   -0.7889;    0.1254;   -0.3595;   -0.1622;    0.1735;   -0.1424;   -0.2256;   -0.0813;    0.1589;
   2;    0.7796;   -0.4783;    0.0883;   -0.7258;    0.1681;   -0.3403;   -0.1531;    0.1011;   -0.1600;   -0.2434;   -0.0718;    0.1779;
   3;    0.7494;   -0.4323;    0.0628;   -0.6484;    0.2054;   -0.2982;   -0.1323;    0.0345;   -0.1912;   -0.2733;   -0.0681;    0.2049;
   4;    0.6143;   -0.4089;    0.0489;   -0.5854;    0.2448;   -0.2500;   -0.0891;    0.0121;   -0.2607;   -0.2976;   -0.0448;    0.1730;
   5;    0.5276;   -0.4736;    0.0697;   -0.5049;    0.2698;   -0.2131;   -0.0539;   -0.0197;   -0.3345;   -0.2973;   -0.0090;    0.1269;
   6;    0.5724;   -0.5710;    0.1014;   -0.3986;    0.2494;   -0.1744;   -0.0430;   -0.0782;   -0.3601;   -0.2811;    0.0189;    0.1133;
   7;    0.5961;   -0.6117;    0.1386;   -0.3158;    0.2744;   -0.1748;   -0.0690;   -0.1174;   -0.3580;   -0.2462;    0.0265;    0.0798;
   8;    0.6578;   -0.6735;    0.2190;   -0.2358;    0.2956;   -0.1879;   -0.1495;   -0.1275;   -0.3525;   -0.2227;    0.0236;    0.0616;
   9;    0.5153;   -0.6637;    0.2508;   -0.1282;    0.3216;   -0.2295;   -0.1849;   -0.1409;   -0.3352;   -0.2282;    0.0527;    0.0432;
  10;    0.3678;   -0.7217;    0.3349;   -0.0801;    0.3975;   -0.2885;   -0.2319;   -0.1114;   -0.3113;   -0.1983;    0.0179;    0.0091;
  11;    0.2895;   -0.7592;    0.4287;   -0.0057;    0.4422;   -0.3158;   -0.2461;   -0.0823;   -0.2582;   -0.1543;   -0.0179;   -0.0484;
  12;    0.2234;   -0.7652;    0.4958;    0.1187;    0.5189;   -0.3564;   -0.2405;   -0.0364;   -0.1802;   -0.1370;   -0.0831;   -0.0842;
