time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.1981;   -0.7232;    0.4336;   -0.8716;   -0.1332;   -0.4333;   -0.4376;    0.3839;   -0.0177;   -0.1071;    0.0716;   -0.0103;
   2;    1.0801;   -0.7334;    0.3888;   -0.8572;   -0.1153;   -0.4278;   -0.3879;    0.3697;   -0.0117;   -0.0996;    0.0048;   -0.0006;
   3;    0.9521;   -0.7392;    0.3216;   -0.8617;   -0.0772;   -0.4018;   -0.3294;    0.3512;   -0.0238;   -0.1020;   -0.0505;   -0.0001;
   4;    0.8682;   -0.7554;    0.2819;   -0.8588;   -0.0385;   -0.3550;   -0.2765;    0.3223;   -0.0347;   -0.1216;   -0.1148;    0.0139;
   5;    0.7864;   -0.7537;    0.2445;   -0.8397;    0.0087;   -0.3221;   -0.2381;    0.2807;   -0.0450;   -0.1440;   -0.1649;    0.0440;
   6;    0.6848;   -0.7393;    0.1959;   -0.7959;    0.0557;   -0.2895;   -0.2047;    0.2191;   -0.0666;   -0.1804;   -0.1876;    0.1025;
   7;    0.6278;   -0.7784;    0.1550;   -0.7502;    0.1085;   -0.2549;   -0.1957;    0.1588;   -0.1030;   -0.2298;   -0.1821;    0.1763;
   8;    0.6269;   -0.8302;    0.1294;   -0.7236;    0.1587;   -0.2308;   -0.2042;    0.1067;   -0.1462;   -0.2518;   -0.1687;    0.2236;
   9;    0.5622;   -0.8556;    0.1321;   -0.6868;    0.1933;   -0.2180;   -0.2148;    0.0289;   -0.1926;   -0.2427;   -0.1395;    0.2727;
  10;    0.5457;   -0.9088;    0.1456;   -0.6352;    0.2334;   -0.2038;   -0.2331;   -0.0481;   -0.2303;   -0.2322;   -0.0833;    0.3294;
  11;    0.4909;   -0.9543;    0.1360;   -0.5392;    0.2534;   -0.1973;   -0.2203;   -0.1334;   -0.2477;   -0.2363;   -0.0397;    0.3735;
  12;    0.3697;   -0.9630;    0.1354;   -0.4279;    0.2682;   -0.2006;   -0.1953;   -0.2172;   -0.2530;   -0.2313;   -0.0177;    0.3889;
  13;    0.2712;   -0.9626;    0.1878;   -0.3604;    0.2917;   -0.1891;   -0.2011;   -0.2652;   -0.2613;   -0.2085;   -0.0153;    0.3703;
  14;    0.2543;   -0.9739;    0.2643;   -0.3293;    0.2791;   -0.1434;   -0.1863;   -0.3040;   -0.2698;   -0.1795;   -0.0072;    0.3069;
  15;    0.2346;   -0.9826;    0.3417;   -0.2953;    0.2644;   -0.1155;   -0.1541;   -0.3352;   -0.2877;   -0.1511;    0.0005;    0.2310;
  16;    0.1774;   -0.9970;    0.4069;   -0.2462;    0.2960;   -0.1199;   -0.1829;   -0.3514;   -0.2855;   -0.1186;   -0.0130;    0.1722;
  17;    0.1394;   -1.0143;    0.4729;   -0.2231;    0.3025;   -0.1182;   -0.1990;   -0.3688;   -0.2907;   -0.0801;   -0.0335;    0.1191;
  18;    0.1104;   -1.0154;    0.5333;   -0.2117;    0.2906;   -0.1130;   -0.2067;   -0.3862;   -0.2913;   -0.0524;   -0.0448;    0.0863;
  19;    0.1323;   -1.0285;    0.5644;   -0.2098;    0.2852;   -0.1003;   -0.2046;   -0.4121;   -0.2881;   -0.0184;   -0.0546;    0.0655;
  20;    0.1468;   -1.0400;    0.5903;   -0.1999;    0.2869;   -0.0912;   -0.2102;   -0.4240;   -0.2819;    0.0094;   -0.0600;    0.0401;
  21;    0.1381;   -1.0248;    0.6214;   -0.1946;    0.2978;   -0.0916;   -0.2086;   -0.4192;   -0.2765;    0.0335;   -0.0738;    0.0192;
  22;    0.0976;   -0.9829;    0.6431;   -0.1803;    0.2985;   -0.0906;   -0.2048;   -0.4191;   -0.2566;    0.0394;   -0.0852;    0.0054;
  23;    0.1122;   -0.9680;    0.6590;   -0.1834;    0.3019;   -0.0908;   -0.1962;   -0.4099;   -0.2430;    0.0413;   -0.1039;   -0.0046;
