time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.2069;   -0.7066;    0.2594;   -0.8608;    0.0861;   -0.2985;   -0.3270;    0.3115;   -0.1251;   -0.2799;   -0.0836;    0.1494;
   2;    1.1894;   -0.7550;    0.2143;   -0.8608;    0.1211;   -0.2810;   -0.3214;    0.2896;   -0.1948;   -0.2881;   -0.0712;    0.1359;
   3;    1.0740;   -0.7339;    0.1932;   -0.8392;    0.2025;   -0.2784;   -0.3460;    0.2793;   -0.2294;   -0.2860;   -0.0616;    0.1081;
   4;    0.9660;   -0.6359;    0.2206;   -0.7538;    0.2552;   -0.2294;   -0.3694;    0.1926;   -0.2434;   -0.2756;   -0.0388;    0.1056;
   5;    0.8910;   -0.6205;    0.3228;   -0.6032;    0.2659;   -0.1901;   -0.3804;    0.0903;   -0.2570;   -0.2646;   -0.0010;    0.0882;
   6;    0.8700;   -0.7226;    0.3870;   -0.5744;    0.3274;   -0.1517;   -0.3569;    0.0217;   -0.3803;   -0.2218;    0.0510;    0.0304;
   7;    0.7750;   -0.7741;    0.4015;   -0.5089;    0.3561;   -0.1721;   -0.3089;   -0.0197;   -0.4720;   -0.2079;    0.1059;    0.0464;
   8;    0.6699;   -0.8263;    0.4453;   -0.4150;    0.3946;   -0.2052;   -0.3382;   -0.0389;   -0.4654;   -0.1889;    0.1104;    0.0583;
   9;    0.6316;   -0.8738;    0.4749;   -0.3031;    0.4218;   -0.2274;   -0.3556;   -0.0382;   -0.4185;   -0.1630;    0.0950;    0.0279;
  10;    0.5932;   -0.9238;    0.5572;   -0.1418;    0.4634;   -0.2419;   -0.3415;   -0.0140;   -0.3548;   -0.1125;    0.0368;   -0.0843;
  11;    0.6439;   -1.0178;    0.6309;   -0.0553;    0.4745;   -0.2430;   -0.3720;    0.0064;   -0.2964;   -0.0918;   -0.0327;   -0.1767;
