time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.0670;   -0.4812;    0.1309;   -0.4797;    0.2397;   -0.2738;   -0.1146;    0.0315;   -0.1941;   -0.4305;   -0.1901;    0.2616;
   2;    0.1901;   -0.5351;    0.1756;   -0.4340;    0.3019;   -0.2677;   -0.1324;   -0.0045;   -0.2817;   -0.4283;   -0.1199;    0.2820;
   3;    0.2680;   -0.6228;    0.2310;   -0.4385;    0.3825;   -0.2470;   -0.1703;   -0.0266;   -0.3809;   -0.3742;   -0.0538;    0.2684;
   4;    0.3085;   -0.6965;    0.2829;   -0.4318;    0.4538;   -0.2199;   -0.2009;   -0.0299;   -0.4436;   -0.3291;   -0.0078;    0.2401;
   5;    0.3418;   -0.8147;    0.3482;   -0.3814;    0.5429;   -0.1632;   -0.2477;   -0.0106;   -0.4471;   -0.2964;    0.0047;    0.1750;
   6;    0.3341;   -0.9135;    0.3861;   -0.3014;    0.6268;   -0.1578;   -0.3004;   -0.0088;   -0.4263;   -0.2668;   -0.0137;    0.0982;
   7;    0.2765;   -0.9237;    0.4152;   -0.2029;    0.6694;   -0.2265;   -0.3404;   -0.0234;   -0.3988;   -0.2097;   -0.0261;    0.0354;
   8;    0.2141;   -0.9102;    0.4424;   -0.1361;    0.6997;   -0.2694;   -0.3696;   -0.0362;   -0.3838;   -0.1658;   -0.0296;   -0.0076;
   9;    0.1467;   -0.8354;    0.4310;   -0.0880;    0.7121;   -0.3122;   -0.3702;   -0.0550;   -0.3623;   -0.1256;   -0.0520;   -0.0298;
  10;    0.1835;   -0.8576;    0.4429;   -0.0887;    0.7412;   -0.3389;   -0.3781;   -0.0133;   -0.3569;   -0.0922;   -0.0636;   -0.0712;
  11;    0.1671;   -0.8794;    0.4577;   -0.0580;    0.7585;   -0.3552;   -0.3629;    0.0294;   -0.3345;   -0.0643;   -0.0758;   -0.1029;
  12;    0.1103;   -0.8789;    0.4709;   -0.0102;    0.7469;   -0.3642;   -0.3322;    0.0398;   -0.3197;   -0.0445;   -0.0883;   -0.1190;
  13;    0.0877;   -0.9098;    0.5091;   -0.0076;    0.7270;   -0.3653;   -0.3380;    0.0509;   -0.3247;   -0.0456;   -0.0851;   -0.1391;
  14;    0.0644;   -0.9400;    0.5437;   -0.0342;    0.7206;   -0.3722;   -0.3546;    0.0668;   -0.3462;   -0.0414;   -0.0725;   -0.1649;
  15;   -0.0198;   -0.9095;    0.5425;   -0.0486;    0.7148;   -0.3984;   -0.3459;    0.0598;   -0.3577;   -0.0318;   -0.0682;   -0.1670;
