time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.9681;   -0.5642;    0.4884;   -0.5411;   -0.2976;   -0.2694;    0.2890;    0.0063;   -0.3241;   -0.0374;   -0.1409;   -0.0086;
   2;    1.0536;   -0.6037;    0.4806;   -0.4908;   -0.2534;   -0.2524;    0.3122;    0.0256;   -0.3856;   -0.0566;   -0.1485;   -0.0453;
   3;    1.1890;   -0.5818;    0.4609;   -0.4324;   -0.2144;   -0.2663;    0.3124;    0.0316;   -0.4381;   -0.0973;   -0.1374;   -0.0169;
   4;    1.2804;   -0.5729;    0.4306;   -0.4204;   -0.1603;   -0.2743;    0.2775;    0.0165;   -0.4600;   -0.1354;   -0.1455;    0.0351;
   5;    1.3539;   -0.7300;    0.4834;   -0.3993;   -0.1278;   -0.2052;    0.1776;    0.0218;   -0.5032;   -0.1799;   -0.0889;    0.0299;
   6;    1.3908;   -0.7945;    0.4834;   -0.3702;   -0.1129;   -0.1753;    0.1658;   -0.0069;   -0.5181;   -0.1967;   -0.0713;    0.0584;
   7;    1.2026;   -0.7706;    0.3993;   -0.2189;   -0.0636;   -0.1430;    0.1065;   -0.0405;   -0.4833;   -0.2569;   -0.0080;    0.0756;
   8;    1.3198;   -0.9119;    0.4587;   -0.2395;   -0.0037;   -0.1127;    0.0404;   -0.0536;   -0.5175;   -0.2520;    0.0235;    0.1017;
   9;    1.2698;   -0.8331;    0.4051;   -0.2746;    0.1033;   -0.1515;    0.0344;   -0.0899;   -0.5270;   -0.2327;   -0.0123;    0.1836;
  10;    1.1714;   -0.7293;    0.3415;   -0.2987;    0.2287;   -0.1648;    0.0042;   -0.1461;   -0.4970;   -0.2003;   -0.0678;    0.2309;
  11;    1.1792;   -0.8762;    0.3262;   -0.1868;    0.2410;   -0.1014;   -0.0245;   -0.2052;   -0.4709;   -0.1416;   -0.0950;    0.1512;
  12;    1.1475;   -0.9871;    0.3802;   -0.1421;    0.2114;   -0.0431;   -0.0432;   -0.2260;   -0.4788;   -0.1187;   -0.0549;    0.0694;
  13;    1.1208;   -1.0667;    0.4237;   -0.1058;    0.2008;   -0.0231;   -0.0660;   -0.2465;   -0.4753;   -0.0870;   -0.0243;   -0.0022;
  14;    1.0596;   -1.0845;    0.4449;   -0.0403;    0.1832;   -0.0345;   -0.0566;   -0.2711;   -0.4696;   -0.0537;    0.0039;   -0.0593;
  15;    1.0410;   -1.1015;    0.4888;    0.0310;    0.1642;   -0.0547;   -0.0669;   -0.2880;   -0.4679;   -0.0353;    0.0389;   -0.0942;
  16;    1.1442;   -1.2335;    0.5854;    0.0426;    0.1521;   -0.0512;   -0.1142;   -0.2581;   -0.4800;   -0.0276;    0.0680;   -0.1426;
