time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.0257;   -0.6402;    0.0923;   -0.5856;    0.2740;   -0.3570;   -0.1064;    0.0726;   -0.2895;   -0.3048;   -0.0226;    0.3067;
   2;   -0.0500;   -0.6398;    0.0664;   -0.5226;    0.3518;   -0.3558;   -0.1202;    0.0278;   -0.3604;   -0.2990;    0.0120;    0.2879;
   3;    0.0177;   -0.7646;    0.1472;   -0.5024;    0.4589;   -0.3728;   -0.1681;    0.0427;   -0.4453;   -0.2919;    0.0240;    0.2660;
   4;    0.0168;   -0.7883;    0.1670;   -0.4169;    0.5204;   -0.4019;   -0.2040;    0.0021;   -0.4899;   -0.2527;    0.0744;    0.2274;
   5;    0.0419;   -0.8247;    0.1950;   -0.3505;    0.5621;   -0.4292;   -0.2531;   -0.0409;   -0.5171;   -0.1716;    0.1275;    0.1672;
   6;    0.0739;   -0.9015;    0.2451;   -0.3191;    0.6070;   -0.4358;   -0.2941;   -0.0468;   -0.5380;   -0.0981;    0.1390;    0.0937;
   7;   -0.0047;   -0.8916;    0.2699;   -0.2460;    0.6434;   -0.4521;   -0.2749;   -0.0646;   -0.5244;   -0.0257;    0.1140;    0.0196;
   8;   -0.1074;   -0.9062;    0.3378;   -0.1453;    0.6761;   -0.4421;   -0.2481;   -0.0760;   -0.4981;   -0.0058;    0.0576;   -0.0540;
   9;   -0.1618;   -0.8977;    0.3946;   -0.0734;    0.6692;   -0.4825;   -0.2377;   -0.0753;   -0.4753;   -0.0040;   -0.0073;   -0.0863;
  10;   -0.2184;   -0.8520;    0.4445;   -0.0299;    0.6697;   -0.5347;   -0.2128;   -0.0500;   -0.4564;    0.0082;   -0.0675;   -0.1219;
  11;   -0.2479;   -0.8486;    0.5006;   -0.0091;    0.6634;   -0.5358;   -0.1875;   -0.0283;   -0.4438;    0.0309;   -0.1043;   -0.1700;
  12;   -0.2427;   -0.8574;    0.5774;    0.0314;    0.6435;   -0.5009;   -0.1590;   -0.0034;   -0.3987;    0.0579;   -0.1305;   -0.2118;
  13;   -0.2723;   -0.8319;    0.6111;    0.0841;    0.6553;   -0.4804;   -0.1288;   -0.0077;   -0.3616;    0.0734;   -0.1636;   -0.2264;
  14;   -0.2784;   -0.7856;    0.6327;    0.0994;    0.6403;   -0.4875;   -0.0985;   -0.0159;   -0.3587;    0.0808;   -0.1897;   -0.2354;
  15;   -0.3229;   -0.7592;    0.6428;    0.1152;    0.6558;   -0.4961;   -0.0522;   -0.0098;   -0.3777;    0.0919;   -0.2017;   -0.2530;
