time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.0135;   -0.4207;    0.0978;   -0.5436;   -0.1543;   -0.3830;    0.1292;    0.2224;   -0.3137;   -0.0155;    0.0457;    0.1169;
   2;    0.9008;   -0.3650;    0.0549;   -0.5700;   -0.0834;   -0.3293;    0.0784;    0.1742;   -0.3401;   -0.0170;    0.0550;    0.1288;
   3;    0.9530;   -0.4130;    0.0587;   -0.5405;   -0.0170;   -0.3917;    0.1697;    0.1032;   -0.3480;   -0.0454;    0.0280;    0.2265;
   4;    0.9204;   -0.4093;    0.0349;   -0.4458;    0.0581;   -0.3830;    0.2036;    0.0626;   -0.3332;   -0.1078;   -0.0185;    0.3004;
   5;    0.8625;   -0.4088;   -0.0106;   -0.3251;    0.0772;   -0.3852;    0.1712;    0.0200;   -0.3153;   -0.1380;   -0.0328;    0.3081;
   6;    0.8561;   -0.4581;   -0.0275;   -0.1487;    0.0890;   -0.4413;    0.0802;   -0.0508;   -0.2825;   -0.0975;    0.0267;    0.2845;
   7;    0.8330;   -0.5157;   -0.0277;   -0.0744;    0.2334;   -0.4727;    0.0839;   -0.0598;   -0.3278;   -0.0531;    0.0107;    0.2859;
   8;    0.7971;   -0.4248;   -0.0146;   -0.2305;    0.3022;   -0.4413;    0.0324;   -0.0582;   -0.3557;   -0.0524;    0.0216;    0.2787;
   9;    0.7437;   -0.3550;    0.0200;   -0.2490;    0.3591;   -0.4268;   -0.0142;   -0.0770;   -0.3679;   -0.0430;    0.0301;    0.2785;
  10;    0.7283;   -0.3850;    0.0667;   -0.1868;    0.4276;   -0.4177;   -0.0420;   -0.0589;   -0.3461;   -0.0458;    0.0335;    0.2689;
  11;    0.7041;   -0.4222;    0.0818;   -0.0771;    0.4784;   -0.4234;   -0.0511;   -0.0523;   -0.2728;   -0.0098;    0.0127;    0.2023;
