time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.1740;   -0.4082;    0.1593;   -0.6381;    0.1781;   -0.2572;   -0.1844;    0.1021;   -0.2380;   -0.2150;   -0.0967;    0.1325;
   2;    0.9403;   -0.3933;    0.2021;   -0.6140;    0.2287;   -0.2393;   -0.1822;    0.0589;   -0.2776;   -0.2307;   -0.0836;    0.1418;
   3;    0.8311;   -0.3907;    0.2342;   -0.4498;    0.2062;   -0.1688;   -0.1380;   -0.0798;   -0.2951;   -0.2257;   -0.0196;    0.1410;
   4;    0.7662;   -0.5599;    0.2473;   -0.4055;    0.2515;   -0.1072;   -0.1375;   -0.1085;   -0.3644;   -0.2376;    0.0087;    0.1091;
   5;    0.6046;   -0.5443;    0.3197;   -0.3266;    0.3007;   -0.1568;   -0.1451;   -0.1445;   -0.3875;   -0.2160;    0.0496;    0.0856;
   6;    0.7498;   -0.7699;    0.3772;   -0.1391;    0.3189;   -0.1645;   -0.2377;   -0.1281;   -0.3536;   -0.2140;    0.0303;    0.0391;
   7;    0.6815;   -0.7798;    0.3555;   -0.0158;    0.3261;   -0.1973;   -0.2508;   -0.1669;   -0.3051;   -0.1984;   -0.0045;    0.0064;
   8;    0.6284;   -0.8015;    0.4367;   -0.0420;    0.4070;   -0.2787;   -0.2855;   -0.1410;   -0.2828;   -0.1605;   -0.0595;   -0.0065;
   9;    0.5675;   -0.8232;    0.5124;   -0.0057;    0.4458;   -0.3190;   -0.3266;   -0.1135;   -0.2552;   -0.1455;   -0.0787;   -0.0298;
  10;    0.5719;   -0.8254;    0.6021;    0.0620;    0.4725;   -0.3350;   -0.3487;   -0.0756;   -0.2284;   -0.1253;   -0.0735;   -0.0637;
  11;    0.5691;   -0.8290;    0.6585;    0.1331;    0.4961;   -0.3162;   -0.3238;   -0.0260;   -0.2091;   -0.0993;   -0.0712;   -0.1211;
  12;    0.5479;   -0.8720;    0.7070;    0.1502;    0.5138;   -0.3063;   -0.2932;    0.0058;   -0.2024;   -0.0875;   -0.1087;   -0.1486;
