time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.7322;    0.2761;    0.0537;   -0.4646;    0.2765;   -0.3742;   -0.2518;    0.0037;    0.1688;    0.0276;   -0.0786;    0.0734;
   2;    0.8659;    0.1620;    0.0539;   -0.5828;    0.3319;   -0.2819;   -0.1647;    0.0581;    0.1660;   -0.0140;   -0.2038;    0.0984;
   3;    1.0494;    0.1211;   -0.0771;   -0.5571;    0.3232;   -0.2893;   -0.0974;    0.0437;    0.2151;   -0.0354;   -0.1934;    0.0052;
   4;    0.9600;    0.1350;   -0.1779;   -0.5389;    0.4260;   -0.2352;   -0.1522;    0.0038;    0.1592;   -0.1238;   -0.0653;   -0.0214;
   5;    0.8421;    0.0417;   -0.0742;   -0.5801;    0.4840;   -0.1200;   -0.2223;    0.0028;    0.0652;   -0.1253;   -0.0748;    0.0561;
   6;    0.8636;    0.0140;   -0.0192;   -0.6226;    0.4858;   -0.0430;   -0.2217;    0.0749;    0.0248;   -0.1312;   -0.1273;    0.0267;
   7;    0.8565;    0.1112;   -0.0947;   -0.5727;    0.4106;   -0.0103;   -0.1739;    0.1066;   -0.0104;   -0.1567;   -0.0558;    0.0170;
   8;    0.7311;    0.3267;   -0.2430;   -0.5022;    0.4104;    0.0653;   -0.1901;   -0.0468;    0.0643;   -0.2201;    0.0695;    0.0080;
   9;    0.7185;    0.3231;   -0.2811;   -0.4799;    0.4287;    0.1259;   -0.1522;   -0.1707;    0.0578;   -0.2356;    0.1600;    0.0498;
  10;    0.7533;    0.3186;   -0.2242;   -0.3468;    0.3930;    0.0493;   -0.1243;   -0.1969;    0.0626;   -0.2506;    0.1628;    0.0393;
  11;    0.7525;    0.1907;   -0.2166;   -0.1575;    0.4594;   -0.0320;   -0.1047;   -0.2407;    0.1139;   -0.2323;    0.1011;    0.0418;
  12;    0.6199;    0.0790;   -0.1660;   -0.1596;    0.5489;    0.1059;   -0.1280;   -0.2945;    0.1240;   -0.2469;    0.0739;    0.0617;
  13;    0.5024;   -0.0720;   -0.0879;   -0.0826;    0.5812;    0.1567;   -0.1921;   -0.2966;    0.1003;   -0.2319;    0.0459;    0.0874;
  14;    0.5019;   -0.1898;    0.0638;   -0.1148;    0.6863;    0.0891;   -0.1955;   -0.3006;    0.0518;   -0.1448;    0.0330;    0.1035;
  15;    0.4610;   -0.1466;    0.0260;   -0.0267;    0.7337;    0.0052;   -0.1866;   -0.2928;    0.0339;   -0.1342;    0.0846;    0.0451;
  16;    0.3163;   -0.2458;    0.0716;    0.0972;    0.6387;   -0.0073;   -0.1967;   -0.2279;    0.0176;   -0.1553;    0.0914;    0.0214;
  17;    0.1141;   -0.2694;    0.1380;    0.1669;    0.5931;   -0.0404;   -0.1697;   -0.2554;    0.0600;   -0.1934;    0.0709;    0.0491;
