time;row_1;row_2;row_3;row_4;
1;-251.4;-103.4;277.901;-2.46817;
2;-231.4;-67.6;240.441;-2.53273;
3;-212.2;-31.4;204.844;-2.62421;
4;-194.4;3.8;173.338;-2.75025;
5;-179.2;35.6;149.038;-2.90925;
6;-168.8;63.4;134.791;-3.09323;
7;-129.2;142.8;119.764;2.48735;
8;-95.2;212.4;155.005;1.9755;
9;-66.4;271;203.65;1.72974;
10;-41;309.6;239.781;1.5993;
11;-19.8;334.6;265.073;1.51657;
12;-3.4;340.2;272.029;1.45745;
13;9.8;328.4;262.196;1.40231;
14;20.6;298.2;234.761;1.33534;
15;31;252.4;193.77;1.2278;
16;42;190.4;142.54;1.00705;
17;53;116.4;98.7863;0.489908;
18;63;34.2;103.523;-0.352251;
19;74.6;-49.2;161.304;-0.830785;
20;85.6;-125.4;229.113;-1.02073;
21;88;-146.4;248.43;-1.05669;
22;92;-183.8;283.355;-1.10933;
23;100.6;-241.2;339.051;-1.16203;
24;112.2;-307;404.338;-1.20039;
