time;row_1;row_2;row_3;row_4;
1;-144.2;150.4;126.182;3.03623;
2;-123.2;180.2;113.012;2.75059;
3;-103;213.4;113.669;2.40605;
4;-86.4;245;127.346;2.13115;
5;-78;264;140.038;2.00792;
6;-73.8;266.2;140.333;1.97416;
7;-46.8;294;159.364;1.74794;
8;-19.8;298.6;161.474;1.5775;
9;3.4;282.6;147.142;1.41991;
10;22;245.8;116.048;1.2123;
11;34.8;185.4;72.0707;0.733895;
12;42.4;106.8;68.2293;-0.46064;
13;47;15;138.688;-1.07714;
14;46.6;4;148.29;-1.11467;
15;48.6;-40.4;189.864;-1.20836;
16;53.2;-132;278.573;-1.30967;
17;59;-247.8;392.697;-1.37157;
