time;row_1;row_2;row_3;row_4;
1;55.6;282;161.66;1.87937;
2;71.6;282.2;157.735;1.78219;
3;70;277.8;153.789;1.79836;
4;52.8;269;150.27;1.92341;
5;27.4;258.4;151.608;2.1058;
6;10.4;249.8;154.055;2.2295;
7;27;243.2;138.972;2.16407;
8;40.6;235.6;125.265;2.10794;
9;48.6;226.4;113.287;2.08882;
10;55.8;216;100.693;2.07784;
11;62.8;202.8;85.7549;2.08123;
12;77.8;187;64.8632;1.99836;
13;103.4;170;42.044;1.60163;
14;140.4;151.6;42.812;0.584531;
15;180;130.2;75.3368;0.0295254;
16;207.6;103;105.892;-0.238107;
17;217.6;72.4;125.841;-0.457421;
18;213;41.4;138.655;-0.674362;
19;198.2;10.2;150.38;-0.899777;
20;174.8;-20.8;164.465;-1.13045;
21;147.2;-46.8;179.87;-1.33224;
22;152.6;-56.6;190.691;-1.31686;
23;143.6;-76.8;208.439;-1.38305;
24;98.2;-97.8;225.869;-1.59956;
25;40.4;-110.8;247.281;-1.83383;
