time;row_1;row_2;row_3;
   1;   -0.0389;    0.0925;    0.7100;
   2;   -0.0496;    0.1209;    0.9172;
   3;   -0.0590;    0.1432;    1.0661;
   4;   -0.0691;    0.1594;    1.1528;
   5;   -0.0825;    0.1715;    1.1943;
   6;   -0.0997;    0.1823;    1.2061;
   7;   -0.1188;    0.1932;    1.1901;
   8;   -0.1364;    0.2043;    1.1421;
   9;   -0.1513;    0.2145;    1.0674;
  10;   -0.1646;    0.2224;    0.9843;
  11;   -0.1791;    0.2264;    0.9121;
  12;   -0.1966;    0.2253;    0.8562;
  13;   -0.2176;    0.2175;    0.8051;
  14;   -0.2424;    0.2020;    0.7439;
  15;   -0.2718;    0.1784;    0.6677;
  16;   -0.3069;    0.1469;    0.5825;
  17;   -0.3490;    0.1075;    0.4988;
  18;   -0.3991;    0.0600;    0.4281;
  19;   -0.4571;    0.0034;    0.3794;
  20;   -0.5226;   -0.0634;    0.3548;
  21;   -0.5948;   -0.1410;    0.3460;
  22;   -0.6729;   -0.2293;    0.3411;
  23;   -0.7564;   -0.3276;    0.3357;
  24;   -0.8435;   -0.4350;    0.3343;
  25;   -0.9311;   -0.5501;    0.3398;
  26;   -1.0150;   -0.6706;    0.3425;
  27;   -1.0907;   -0.7931;    0.3245;
  28;   -1.1529;   -0.9131;    0.2773;
  29;   -1.1956;   -1.0251;    0.2144;
  30;   -1.2119;   -1.1234;    0.1623;
  31;   -1.1963;   -1.2025;    0.1369;
  32;   -1.1465;   -1.2581;    0.1337;
  33;   -1.0630;   -1.2875;    0.1387;
  34;   -0.9492;   -1.2899;    0.1434;
  35;   -0.8095;   -1.2657;    0.1461;
  36;   -0.6505;   -1.2165;    0.1460;
  37;   -0.4805;   -1.1454;    0.1408;
  38;   -0.3077;   -1.0563;    0.1283;
  39;   -0.1388;   -0.9543;    0.1070;
  40;    0.0226;   -0.8443;    0.0791;
  41;    0.1745;   -0.7299;    0.0503;
  42;    0.3160;   -0.6131;    0.0269;
  43;    0.4472;   -0.4936;    0.0119;
  44;    0.5693;   -0.3700;    0.0043;
  45;    0.6834;   -0.2416;    0.0013;
  46;    0.7892;   -0.1096;    0.0003;
  47;    0.8847;    0.0232;    0.0001;
  48;    0.9664;    0.1535;    0.0000;
  49;    1.0299;    0.2779;    0.0000;
  50;    1.0711;    0.3929;    0.0000;
  51;    1.0875;    0.4943;    0.0000;
  52;    1.0793;    0.5779;    0.0000;
  53;    1.0486;    0.6417;    0.0000;
  54;    0.9990;    0.6875;    0.0000;
  55;    0.9349;    0.7200;    0.0000;
  56;    0.8607;    0.7444;    0.0000;
  57;    0.7818;    0.7651;    0.0000;
  58;    0.7035;    0.7853;    0.0000;
  59;    0.6305;    0.8076;    0.0000;
  60;    0.5660;    0.8332;    0.0000;
  61;    0.5120;    0.8617;    0.0000;
  62;    0.4691;    0.8907;    0.0000;
  63;    0.4368;    0.9159;    0.0000;
  64;    0.4130;    0.9325;    0.0000;
  65;    0.3951;    0.9356;    0.0000;
  66;    0.3800;    0.9214;    0.0000;
  67;    0.3647;    0.8877;    0.0000;
