time;row_1;row_2;row_3;row_4;
1;-166;-15.6;181.32;-2.53093;
2;-150.4;8.4;155.148;-2.60007;
3;-133;38.2;125.972;-2.73197;
4;-116;70;100.247;-2.9573;
5;-100.8;101.6;84.3935;2.98418;
6;-90.8;125.2;82.0772;2.67626;
7;-63.8;177.2;100.195;2.05172;
8;-37;223.2;136.24;1.71479;
9;-12.2;258.2;169.911;1.53989;
10;10.4;279.8;193.445;1.42633;
11;29.2;285.6;202.672;1.33854;
12;41.8;267.4;188.58;1.25119;
13;48.6;215.8;143.531;1.0926;
14;51.6;148.4;91.4959;0.715632;
15;53.4;70.8;72.9961;-0.243085;
16;55.6;-12.4;124.462;-0.943542;
17;57;-23.6;134.462;-0.984011;
18;59.8;-60.6;167.808;-1.09241;
19;59;-140.6;241.396;-1.24855;
20;54.6;-249.6;345.565;-1.36076;
