time;row_1;row_2;row_3;row_4;
1;213.4;538;548.643;1.2047;
2;186;528.6;530.523;1.24659;
3;158.2;515;509.251;1.28985;
4;138.2;500;489.526;1.32061;
5;120.4;480.4;466.294;1.34719;
6;102.2;451.6;434.324;1.37335;
7;51.8;405;380.878;1.4793;
8;2.4;344.4;319.019;1.61658;
9;-44.8;274.8;256.637;1.81399;
10;-81.6;202;201.986;2.08077;
11;-111.4;128;164.161;2.46892;
12;-136.4;53.2;155.843;2.9643;
13;-155;-18.8;177.667;-2.88834;
14;-164.6;-87;213.736;-2.58611;
15;-162.4;-146.2;248.474;-2.3775;
16;-149.6;-192.2;274.304;-2.22352;
17;-129.8;-228.6;293.643;-2.09431;
18;-103.2;-248.6;299.494;-1.98378;
19;-70.4;-256.4;295.343;-1.87122;
20;-32;-254.4;284.369;-1.74397;
21;7.6;-246.4;272.277;-1.60533;
22;48;-232.4;259.97;-1.45127;
23;85.8;-214.2;249.585;-1.29152;
24;115.6;-193.4;240.278;-1.14795;
25;134.4;-173;230.804;-1.03717;
26;134.6;-156.6;216.953;-0.997918;
27;119.6;-145.6;199.689;-1.03119;
28;94;-138.6;181.462;-1.13257;
29;62;-136.6;168.438;-1.30035;
30;63.8;-132.4;164.896;-1.28303;
31;60.8;-123.4;155.415;-1.2851;
32;33.4;-118.2;144.847;-1.45733;
33;-30;-129.4;162.079;-1.865;
