time;row_1;row_2;row_3;row_4;
1;-88;323.8;310.933;1.86381;
2;-51;323.8;302.328;1.74637;
3;-38.4;317.6;294.24;1.70788;
4;-37.4;303.6;280.237;1.71117;
5;-42.4;279.6;257.307;1.74347;
6;-49;242.2;221.973;1.80175;
7;-6.8;184.4;158.514;1.62514;
8;27.4;117.2;94.6066;1.2969;
9;47.6;45.2;49.6062;0.394807;
10;57.4;-30.6;79.4192;-0.795459;
11;26.4;-76.6;105.622;-1.33583;
12;-0.4;-121;147.137;-1.58582;
13;-1.4;-157.6;183.748;-1.58827;
14;12.4;-184.2;210.586;-1.52049;
15;30.4;-199.4;227.325;-1.4447;
16;50.6;-200;231.324;-1.35828;
17;52.8;-215.4;246.844;-1.36273;
18;21.8;-198.2;225.209;-1.48192;
19;-12.4;-137;163.738;-1.65769;
20;36.6;-95;126.017;-1.29109;
