time;row_1;row_2;row_3;row_4;
1;-25.6;219.2;217.993;1.72137;
2;-36.4;216;216.737;1.77287;
3;-48.6;210.8;214.486;1.8335;
4;-62.6;203.8;211.917;1.90594;
5;-78.2;194.2;208.75;1.99174;
6;-97;184.2;208.391;2.09387;
7;-132.6;170.2;217.364;2.26881;
8;-166.8;151.8;228.436;2.43606;
9;-200.4;129.8;242.826;2.59543;
10;-231.8;104.6;259.344;2.74187;
11;-259.6;78.2;276.917;2.8691;
12;-283;51;293.935;2.97988;
13;-300;23.8;307.759;3.07615;
14;-310.8;-3.4;317.979;-3.11935;
15;-313.2;-30.2;322.086;-3.03623;
16;-307.6;-55;320.123;-2.95727;
17;-297;-82.2;315.992;-2.86637;
18;-282.2;-104.4;308.827;-2.78408;
19;-261.4;-126.6;298.435;-2.68986;
20;-234.2;-144.8;283.32;-2.59;
21;-206;-161.4;269.557;-2.48252;
22;-176.8;-176;257.102;-2.36782;
23;-146.6;-188;245.687;-2.24669;
24;-113.4;-197.2;234.244;-2.11113;
25;-82.8;-202.8;225.196;-1.98145;
26;-50.2;-207.6;218.905;-1.83564;
27;-15.8;-206.8;211.715;-1.67917;
28;19.4;-206.8;210.832;-1.51242;
29;53.4;-202.2;211.015;-1.34958;
30;83.6;-193.6;211.587;-1.20086;
31;113.6;-182;214.048;-1.05002;
32;142.6;-167.6;218.391;-0.901485;
33;170.6;-151.6;225.482;-0.759596;
34;196.4;-133;233.482;-0.625334;
35;221.4;-112.8;243.907;-0.497843;
36;243.4;-90.8;254.485;-0.380335;
37;261.8;-66.6;264.217;-0.269208;
38;278.2;-40.6;274.691;-0.16188;
39;290;-11.8;283.323;-0.0546401;
40;297.4;16;290.562;0.0424372;
41;299.4;41.2;294.699;0.127686;
42;297.6;65.8;297.069;0.210688;
43;291.4;90;297.118;0.2948;
44;280.8;112.6;294.579;0.378763;
45;266.8;133.2;290.209;0.462652;
46;244.2;150.4;278.828;0.554157;
47;216.8;164.2;264.089;0.653352;
48;186;175.6;248.121;0.765525;
49;180;178.6;245.955;0.791226;
50;170.8;184.4;243.844;0.834793;
51;157.2;192;240.826;0.897876;
52;127;195.2;225.961;1.01146;
