time;row_1;row_2;row_3;row_4;
1;-143.6;342;315.457;2.07988;
2;-85.4;345.2;294.58;1.90112;
3;-36.4;346.6;283.896;1.73549;
4;-21;342.4;277.607;1.68323;
5;-20.8;332.4;267.649;1.68667;
6;-34.8;312.6;250.126;1.75147;
7;17.4;281;214.577;1.53698;
8;60;235;175.677;1.28306;
9;88;172.6;131.563;0.93755;
10;99.8;96.8;94.6217;0.325457;
11;94.8;13.6;99.848;-0.558908;
12;72;-73.8;153.372;-1.15568;
13;23.8;-108.2;175.278;-1.49282;
14;3.8;-138;204.644;-1.60181;
15;-4.6;-163.4;230.418;-1.63483;
16;-1.8;-178.2;245.037;-1.61957;
17;13.6;-177.8;244.37;-1.55666;
18;33.6;-161.6;229.348;-1.46835;
19;30;-180.2;247.543;-1.4905;
20;3.8;-143;209.642;-1.60107;
21;-13.2;-42.6;111.614;-1.78151;
22;44.2;10.6;65.4951;-1.024;
