time;row_1;row_2;row_3;row_4;
1;-102;339.4;353.454;1.84875;
2;-120.4;314.6;335.55;1.92183;
3;-135.4;282;311.127;2.00322;
4;-141.8;250.2;285.578;2.07029;
5;-138;220.8;258.173;2.11192;
6;-121.6;200.4;232.267;2.09664;
7;-120;154.6;193.064;2.20878;
8;-105;112.4;150.8;2.29566;
9;-81;76.4;108.1;2.35029;
10;-46.6;51.8;66.8084;2.24268;
11;-7.4;42;42.5547;1.62688;
12;35.4;55.2;68.8075;0.943006;
13;78.8;86.4;120.724;0.803399;
14;113.6;127.2;174.28;0.822219;
15;136.8;171.2;222.684;0.8804;
16;143.6;214.2;261.108;0.9653;
17;143.6;213;260.122;0.962674;
18;132.2;208.8;250.258;0.990476;
19;111.6;199.4;231.418;1.04267;
20;79;183;201.807;1.14141;
21;40;155;161.873;1.28899;
22;-4.2;110.8;111.291;1.56348;
23;-50.4;54.8;71.5302;2.25815;
24;-91;-11.8;86.7263;-3.01078;
25;-125.8;-89;149.745;-2.50919;
26;-148;-167.4;219.783;-2.27914;
27;-163;-204.6;258.111;-2.22949;
28;-165.8;-241.4;289.639;-2.15931;
29;-155.6;-273.8;312.05;-2.07438;
30;-130.2;-301.6;326.098;-1.9648;
31;-94;-318;329.746;-1.84404;
32;-50.8;-325.4;328.122;-1.71079;
33;-4.4;-322.6;322.113;-1.56889;
34;42.8;-306.6;309.824;-1.41585;
35;87.2;-275.2;289.776;-1.24694;
36;121.4;-237.8;268.882;-1.08134;
37;139.4;-197.8;244.515;-0.938974;
38;154.4;-192.6;249.64;-0.878147;
39;173.8;-166.2;243.793;-0.747386;
40;184.8;-127.4;228.334;-0.589348;
41;178.4;-84.4;201.698;-0.429073;
