time;row_1;row_2;row_3;row_4;
1;-39.2;474.8;472.613;1.64933;
2;-52.8;475.2;474.272;1.67785;
3;-66.6;473.2;473.963;1.70726;
4;-83.6;465.2;468.693;1.74552;
5;-98.8;454.4;461.008;1.78207;
6;-111.6;440;449.88;1.81661;
7;-142;421.6;440.742;1.89375;
8;-172;398.2;429.573;1.97736;
9;-199.2;365;411.604;2.07009;
10;-222.2;327.8;391.805;2.16723;
11;-236.6;284.6;365.945;2.26626;
12;-242;237.2;334.798;2.36954;
13;-239.8;188.4;301.04;2.48082;
14;-218;144.2;257.602;2.56445;
15;-187;105.6;211.127;2.63761;
16;-147.2;75.8;162.03;2.68005;
17;-100;57.4;111.667;2.63934;
18;-45.6;50.8;64.1403;2.31561;
19;11.4;60.6;58.5401;1.33768;
20;69.8;85.8;109.191;0.851717;
21;122.6;122;171.942;0.759213;
22;166.8;167.8;235.547;0.771088;
23;199;220.6;295.839;0.823252;
24;211;277.8;347.251;0.910002;
25;208.6;333.6;391.504;1.00245;
26;194;384.8;428.655;1.09558;
27;177.6;367.4;405.733;1.1119;
28;154;342.8;373.365;1.13939;
29;124.6;311;332.456;1.17973;
30;83.2;264.8;274.741;1.25502;
31;39.4;211;211.473;1.37316;
32;-4.6;149.6;145.978;1.58776;
33;-46.4;81.6;89.653;2.08733;
34;-84.2;6.6;82.1299;3.10558;
35;-117;-73.6;138.431;-2.54963;
36;-147;-162.2;220.212;-2.28882;
37;-181.2;-192.6;265.669;-2.31049;
38;-213.4;-228.6;313.966;-2.30896;
39;-240.8;-271.2;364.013;-2.28588;
40;-255;-316;407.576;-2.2401;
41;-260.4;-360.4;446.357;-2.18785;
42;-251.6;-402.4;476.56;-2.12174;
43;-231.4;-442.2;501.342;-2.04578;
44;-200.6;-477.4;520.38;-1.96211;
45;-158.6;-507.4;534.463;-1.86792;
46;-107.6;-525.6;539.652;-1.76752;
47;-49.6;-533;538.739;-1.65904;
48;16.2;-527.2;531.159;-1.53629;
49;83.6;-508.6;519.367;-1.40498;
50;148.8;-480.8;507.408;-1.26879;
51;207.8;-448;498.046;-1.1357;
52;256;-410.4;487.913;-1.01333;
53;294.6;-365.8;473.849;-0.894129;
54;317.2;-315.8;451.676;-0.785586;
55;323.8;-259.6;418.955;-0.679409;
56;318.2;-201.4;380.329;-0.569394;
57;330;-186.6;382.751;-0.520186;
58;336.4;-169;380.005;-0.471607;
59;331.6;-143.8;364.844;-0.416025;
60;300;-99;319.083;-0.327505;
