time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;23;132;23;132;2.92875;93.3412;3.66667;276;133.562;1.39773;2.92875;93.3412;76.3864;1.43467;3.66667;276;217.048;1.48131;
2;11;137;11;137;-1.58068;93.7738;-9.33333;277;137.009;1.49042;-8.0968;92.9987;75.3402;1.57955;-9.33333;277;217.274;1.54135;
3;-3;141;-3;141;-8.0968;92.9987;-26.3333;274;140.599;1.59214;-33.9253;83.1974;70.6865;1.9549;-26.3333;274;214.442;1.62026;
4;-28;140;-28;140;-16.9184;90.1201;-45.3333;264.667;142.348;1.76879;-50.7417;71.0275;68.7256;2.25248;-45.3333;264.667;206.974;1.71431;
5;-54;132;-54;132;-33.9253;83.1974;-94;245.333;142.217;1.96027;-63.7822;54.0381;67.0672;2.56831;-94;245.333;201.348;1.97004;
6;-85;112;-85;112;-50.7417;71.0275;-141.333;212;140.257;2.22186;-68.8587;35.5434;63.9715;2.85829;-141.333;212;197.319;2.26081;
7;-123;74;-123;74;-63.7822;54.0381;-178.667;165.333;143.322;2.60257;-65.4383;19.107;58.0189;3.11667;-178.667;165.333;194.116;2.56693;
8;-131;37;-131;37;-68.8587;35.5434;-194.667;114.333;136.008;2.86939;-53.8813;8.13171;47.4116;-2.93921;-194.667;114.333;187.055;2.84588;
9;-115;1;-115;1;-65.4383;19.107;-189.667;67.3333;115.001;3.13667;-35.7381;6.8214;30.3057;-2.7758;-189.667;67.3333;174.098;3.09843;
10;-76;-13;-76;-13;-53.8813;8.13171;-163;33;77.1781;-2.96665;-16.4254;13.2693;10.0038;-2.68706;-163;33;149.692;-2.96145;
11;-39;-9;-39;-9;-35.7381;6.8214;-114.333;25.3333;40.1247;-2.90427;0.683153;26.1159;11.7227;0.805548;-114.333;25.3333;104.46;-2.80513;
12;-5;9;-5;9;-16.4254;13.2693;-59.3333;38.3333;9.91906;2.09911;13.0277;42.6443;32.2949;0.88448;-59.3333;38.3333;48.6095;-2.68372;
13;23;51;23;51;0.683153;26.1159;-7.66667;71.3333;55.5517;1.14392;20.6137;59.5404;50.4054;0.980619;-7.66667;71.3333;14.0561;0.959771;
14;34;76;34;76;13.0277;42.6443;31;117.333;82.8633;1.148;23.9948;73.6947;64.2473;1.05958;31;117.333;74.1046;0.888463;
15;40;100;40;100;20.6137;59.5404;56.3333;166.667;107.301;1.18879;23.0321;85.5087;74.375;1.1487;56.3333;166.667;128.877;0.977414;
16;40;125;40;125;23.9948;73.6947;69;210;130.831;1.26008;19.3572;58.5913;48.9204;0.991163;69;210;172.433;1.05712;
17;37;139;37;139;24.0864;82.8474;70.6667;238;143.421;1.30986;18.2654;25.5244;26.8786;0.296878;70.6667;238;198.021;1.11931;
18;33;139;28;105;23.0321;85.5087;68.6667;247.667;142.442;1.337;18.24;-16.9062;43.061;-0.931909;64;229.667;187.629;1.1319;
19;28;135;26;46;21.3316;78.4276;64;229.667;137.449;1.36565;19.8826;-60.8708;83.1486;-1.23601;58;175;136.757;1.00139;
20;28;105;22;-39;19.3572;58.5913;58;175;108.251;1.30916;21.9537;-100.669;121.926;-1.32734;54.6667;83.3333;74.2203;0.322351;
21;26;46;27;-136;18.2654;25.5244;54.6667;83.3333;52.4626;1.05228;24.461;-131.465;152.5;-1.36007;54.3333;-33.3333;116.562;-0.925931;
22;22;-39;32;-211;18.24;-16.9062;54.3333;-33.3333;45.1552;-1.06191;26.8262;-150.634;171.748;-1.36995;59;-155.667;228.078;-1.23698;
23;27;-136;42;-232;19.8826;-60.8708;59;-155.667;139.079;-1.37542;0;0;0;0;64;-271.667;340.941;-1.33476;
24;32;-211;43;-243;21.9537;-100.669;64;-271.667;213.841;-1.42059;0;0;0;0;70.3333;-368;436.391;-1.37228;
25;42;-232;0;0;24.461;-131.465;70.3333;-368;236.197;-1.39203;0;0;0;0;77.3333;-433.667;502.186;-1.3844;
26;43;-243;0;0;26.8262;-150.634;77.3333;-433.667;247.202;-1.39596;0;0;0;0;82.3333;-466.333;535.214;-1.38653;
27;45;-243;0;0;28.328;-159.209;82.3333;-466.333;247.558;-1.388;0;0;0;0;0;0;0;0;
28;43;-236;0;0;28.8879;-159.614;85;-470;240.312;-1.39089;0;0;0;0;0;0;0;0;
29;42;-234;0;0;29.0778;-160.082;86;-473.667;238.166;-1.39352;0;0;0;0;0;0;0;0;
30;40;-222;0;0;28.673;-158.253;85;-468.333;226.001;-1.39287;0;0;0;0;0;0;0;0;
