time;row_1;row_2;row_3;row_4;
1;-28.6;256.6;244.282;1.72187;
2;-12.2;252;237.774;1.65655;
3;4.2;242;226.935;1.58827;
4;19.4;227.8;212.997;1.51802;
5;30.2;210;196.142;1.45821;
6;35.8;193.4;180.429;1.41702;
7;55.4;172.6;164.431;1.27942;
8;61.6;145.6;141.016;1.18215;
9;55.8;116.8;112.303;1.13275;
10;39.8;88.4;79.8355;1.16336;
11;13.2;61.2;46.3742;1.46199;
12;-17;39;34.7052;2.38196;
13;-47.6;20.4;56.0156;3.04683;
14;-75.4;4.4;84.2465;-3.01424;
15;-101.2;-8.6;111.903;-2.92819;
16;-122.8;-24;136.676;-2.85146;
17;-135;-44;154.883;-2.75009;
18;-125.8;-64.2;155.676;-2.60711;
19;-101.6;-84.2;148.016;-2.40621;
20;-67;-103.6;140.497;-2.13529;
21;-25.2;-120.8;139.936;-1.81154;
22;17.6;-137.2;152.592;-1.50892;
23;60;-149.6;172.665;-1.26588;
24;97.2;-157.6;194.3;-1.09479;
25;108;-169;209.428;-1.07389;
26;136.4;-184;236.823;-0.998596;
27;165;-186.2;255.185;-0.908921;
28;188.4;-174.4;261.525;-0.810449;
