time;row_1;row_2;row_3;row_4;
1;43.8;312.8;313.272;1.51247;
2;50.2;291.4;292.381;1.48635;
3;52;266.8;268.048;1.47192;
4;47.8;241;241.965;1.47867;
5;35;216;216.146;1.52701;
6;14.6;194.2;194.447;1.62708;
7;-1;147.8;150.104;1.74854;
8;-22.2;105.8;116.016;1.99488;
9;-41.8;62.2;91.6288;2.39633;
10;-59;20.8;87.0458;2.90102;
11;-75.2;-19;102.527;-2.95459;
12;-87;-56;125.729;-2.67943;
13;-92;-88.2;146.988;-2.49751;
14;-83.2;-113.6;157.299;-2.33407;
15;-62;-133.2;159.441;-2.15201;
16;-26.2;-148.4;157.218;-1.90614;
17;19;-163.4;163.592;-1.61078;
18;68.2;-176.2;181.35;-1.33333;
19;115.2;-183.4;204.198;-1.11621;
20;122.4;-190.6;213.854;-1.10075;
21;145.8;-198.4;232.055;-1.026;
22;188.8;-198;256.675;-0.881415;
23;234.2;-189;281.573;-0.736157;
