time;row_1;row_2;row_3;row_4;
1;0.2;240.4;226.116;1.52666;
2;12;225.4;212.017;1.46791;
3;22.2;210.2;198.291;1.40883;
4;28.6;195;184.531;1.3613;
5;29;181;170.952;1.34198;
6;20.2;165.4;153.845;1.3747;
7;18.2;131.4;120.197;1.33589;
8;6.2;98.4;85.4036;1.38262;
9;-11.2;70;55.5143;1.59645;
10;-33.4;47;40.1756;2.1994;
11;-60.4;30;52.9426;2.84455;
12;-86;14.4;76.2241;-3.14023;
13;-107.4;-0.2;98.7251;-2.9921;
14;-124.2;-16;118.42;-2.88106;
15;-132.8;-33.2;131.949;-2.77168;
16;-127.2;-50;133.974;-2.63927;
17;-107;-68.6;127.901;-2.43434;
18;-73;-86.2;118.906;-2.13142;
19;-33.2;-101.2;118.051;-1.77054;
20;9.8;-116;131.964;-1.4219;
21;55;-129;157.446;-1.14679;
22;65;-136.6;168.594;-1.11127;
23;87;-155.8;195.88;-1.05405;
24;127.6;-176;234.87;-0.946037;
25;170.4;-177.2;263.085;-0.816388;
