time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 59; 136;59;136;-7;10;147.764;1.16109;
2; 52; 146;55.5;141;-7;11;154.499;1.22848;
3; 45; 157;52;146.333;-27;17;162.836;1.29169;
4; 18; 174;43.5;153.25;-16;6;174.452;1.46824;
5; 2; 180;35.2;158.6;-18;-6;179.545;1.56043;
6; -16; 174;26.6667;161.167;-16;-6;174.284;1.66353;
7; -32; 168;18.2857;162.143;-15;-9;170.59;1.76033;
8; -47; 159;10.125;161.75;-23;-14;165.395;1.85982;
9; -70; 145;1.22222;159.889;-20;-27;160.655;2.0226;
10; -90; 118;-7.9;155.7;-13;-34;148.12;2.22504;
11; -103; 84;-16.5455;149.182;-12;-11;132.725;2.46083;
12; -115; 73;-24.75;142.833;-18;-41;136.082;2.57942;
13; -133; 32;-33.0769;134.308;-3;-19;136.823;2.90902;
14; -136; 13;-40.4286;125.643;7;-12;136.715;3.04978;
15; -129; 1;-46.3333;117.333;20;-13;129.141;3.13745;
16; -109; -12;-50.25;109.25;28;-10;109.849;-3.02787;
17; -81; -22;-52.0588;101.529;35;3;84.1921;-2.87149;
18; -46; -19;-51.7222;94.8333;39;12;50.0774;-2.74237;
19; -7; -7;-49.3684;89.4737;27;17;10.3296;-2.33391;
20; 20; 10;-45.9;85.5;18;25;22.0307;0.447596;
21; 38; 35;-41.9048;83.0952;15;28;51.2452;0.739494;
22; 53; 63;-37.5909;82.1818;11;46;81.8831;0.86904;
23; 64; 109;-33.1739;83.3478;6;29;125.928;1.03896;
24; 70; 138;-28.875;85.625;-5;14;154.261;1.10081;
25; 65; 152;-25.12;88.28;0;5;164.832;1.16637;
26; 65; 157;-21.6538;90.9231;1;1;169.44;1.17798;
27; 66; 158;-18.4074;93.4074;0;-9;170.748;1.17481;
28; 66; 149;-15.3929;95.3929;-1;-42;162.481;1.15344;
29; 65; 107;-12.6207;95.7931;-8;-65;124.726;1.02392;
30; 57; 42;-10.3;94;-13;-40;70.4149;0.630885;
31; 44; 2;-8.54839;91.0323;-8;-49;43.8873;0.0349804;
32; 36; -47;-7.15625;86.7188;-14;-112;59.4887;-0.923777;
33; 22; -159;-6.27273;79.2727;-7;-42;160.957;-1.43456;
34; 15; -201;-5.64706;71.0294;0;-38;202.012;-1.49717;
35; 15; -239;-5.05714;62.1714;2;-24;239.926;-1.50882;
36; 17; -263;-4.44444;53.1389;4;-9;264.004;-1.50689;
37; 21; -272;-3.75676;44.3514;7;-4;273.263;-1.49438;
38; 28; -276;-2.92105;35.9211;-5;3;277.865;-1.47036;
39; 23; -273;-2.25641;28;0;2;274.419;-1.48739;
40; 23; -271;-1.625;20.525;1;2;272.426;-1.48678;
41; 24; -269;-1;13.4634;0;0;270.519;-1.48248;
42; 24; -269;-0.404762;6.7381;-1;6;270.519;-1.48248;
43; 23; -263;0.139535;0.465116;3.95138e-270;59;264.455;-1.48424;
