time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 0; 195;0;195;-20;9;194.415;1.57363;
2; -20; 204;-10;199.5;-19;3;204.449;1.67149;
3; -39; 207;-19.6667;202;-27;-6;210.169;1.76012;
4; -66; 201;-31.25;201.75;-29;-6;211.175;1.89141;
5; -95; 195;-44;200.4;-30;-41;216.626;2.02761;
6; -125; 154;-57.5;192.667;-20;-43;198.24;2.25665;
7; -145; 111;-70;181;-3;-41;182.692;2.49262;
8; -148; 70;-79.75;167.125;19;-42;163.969;2.70447;
9; -129; 28;-85.2222;151.667;35;-20;132.42;2.93306;
10; -94; 8;-86.1;137.3;51;5;94.8419;3.06334;
11; -43; 13;-82.1818;126;76;41;45.2864;2.86392;
12; 33; 54;-72.5833;120;24;32;62.4974;1.02489;
13; 57; 86;-62.6154;117.385;11;35;102.381;0.986811;
14; 68; 121;-53.2857;117.643;2;17;138.017;1.0602;
15; 70; 138;-45.0667;119;-5;8;153.966;1.10284;
16; 65; 146;-38.1875;120.688;-9;11;159.056;1.15361;
17; 56; 157;-32.6471;122.824;-2;-7;165.951;1.23012;
18; 54; 150;-27.8333;124.333;-8;-50;158.686;1.22726;
19; 46; 100;-23.9474;123.053;-4;-57;109.31;1.142;
20; 42; 43;-20.65;119.05;-5;-143;59.3034;0.796911;
21; 37; -100;-17.9048;108.619;-3;-74;106.986;-1.22315;
22; 34; -174;-15.5455;95.7727;-2;-65;177.761;-1.3815;
23; 32; -239;-13.4783;81.2174;12;-33;241.641;-1.44028;
24; 44; -272;-11.0833;66.5;10;-29;276.027;-1.41273;
25; 54; -301;-8.48;51.8;3;-13;306.286;-1.39539;
26; 57; -314;-5.96154;37.7308;0;-6;319.611;-1.39325;
27; 57; -320;-3.62963;24.4815;0;-2;325.518;-1.3965;
28; 57; -322;-1.46429;12.1071;0;0;327.488;-1.39756;
29; 57; -322;0.551724;0.586207;3.75513e-309;1.68437e-308;327.488;-1.39756;
