time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 36; 127;36;127;-4;9;130.959;1.29861;
2; 32; 136;34;131.5;-9;11;138.694;1.34385;
3; 23; 147;30.3333;136.667;-13;12;147.816;1.41999;
4; 10; 159;25.25;142.25;-30;11;158.406;1.51264;
5; -20; 170;16.2;147.8;-25;-7;170.411;1.69312;
6; -45; 163;6;150.333;-29;-15;168.481;1.84606;
7; -74; 148;-5.42857;150;-26;-26;165.056;2.04108;
8; -100; 122;-17.25;146.5;-27;-38;157.587;2.26478;
9; -127; 84;-29.4444;139.556;5;-32;152.457;2.56482;
10; -122; 52;-38.7;130.8;34;-23;133.016;2.74698;
11; -88; 29;-43.1818;121.545;38;-9;93.1448;2.83471;
12; -50; 20;-43.75;113.083;37;10;54.2789;2.78126;
13; -13; 30;-41.3846;106.692;49;30;32.2377;2.01292;
14; 36; 60;-35.8571;103.357;11;26;68.8246;1.03381;
15; 47; 86;-30.3333;102.2;5;26;96.8687;1.07355;
16; 52; 112;-25.1875;102.813;2;23;122.367;1.13904;
17; 54; 135;-20.5294;104.706;-5;8;144.305;1.19317;
18; 49; 143;-16.6667;106.833;-2;-3;150.09;1.24381;
19; 47; 140;-13.3158;108.579;-10;-49;146.61;1.25016;
20; 37; 91;-10.8;107.7;-14;-100;97.138;1.18884;
21; 23; -9;-9.19048;102.143;-12;-115;24.2983;-0.417936;
22; 11; -124;-8.27273;91.8636;-5;-116;125.279;-1.48923;
23; 6; -240;-7.65217;77.4348;13;-34;240.918;-1.54918;
24; 19; -274;-6.54167;62.7917;8;-18;275.464;-1.50465;
25; 27; -292;-5.2;48.6;10;-7;294.032;-1.48155;
26; 37; -299;-3.57692;35.2308;5;-1;302.04;-1.45063;
27; 42; -300;-1.88889;22.8148;-1;2;303.671;-1.43468;
28; 41; -298;-0.357143;11.3571;-8;5;301.555;-1.43707;
29; 33; -293;0.793103;0.862069;3.95145e-270;1.78007e-308;295.622;-1.46163;
