time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 41; 115;41;115;-5;20;121.496;1.22706;
2; 36; 135;38.5;125;-5;11;139.113;1.30945;
3; 31; 146;36;132;-12;14;148.646;1.36109;
4; 19; 160;31.75;139;-18;8;160.511;1.45249;
5; 1; 168;25.6;144.8;-17;4;167.392;1.56515;
6; -16; 172;18.6667;149.333;-37;-8;172.139;1.6642;
7; -53; 164;8.42857;151.429;-20;-4;171.787;1.88477;
8; -73; 160;-1.75;152.5;-15;-5;175.334;2.00057;
9; -88; 155;-11.3333;152.778;-9;-9;177.735;2.08913;
10; -97; 146;-19.9;152.1;-16;-50;174.808;2.15942;
11; -113; 96;-28.3636;147;-8;-37;147.921;2.44075;
12; -121; 59;-36.0833;139.667;13;-38;134.401;2.69218;
13; -108; 21;-41.6154;130.538;28;-14;109.962;2.9551;
14; -80; 7;-44.3571;121.714;37;-5;80.3101;3.06196;
15; -43; 2;-44.2667;113.733;40;6;43.078;3.10935;
16; -3; 8;-41.6875;107.125;27;11;7.99576;1.96292;
17; 24; 19;-37.8235;101.941;20;12;30.1909;0.65491;
18; 44; 31;-33.2778;98;11;17;53.4284;0.605019;
19; 55; 48;-28.6316;95.3684;4;16;72.5576;0.711699;
20; 59; 64;-24.25;93.8;-4;21;86.5598;0.821713;
21; 55; 85;-20.4762;93.381;-5;15;100.699;0.993658;
22; 50; 100;-17.2727;93.6818;-1;9;111.232;1.10514;
23; 49; 109;-14.3913;94.3478;-4;-3;118.927;1.14664;
24; 45; 106;-11.9167;94.8333;0;-21;114.572;1.16769;
25; 45; 85;-9.64;94.44;1;-35;95.6111;1.08142;
26; 46; 50;-7.5;92.7308;-9;-87;67.4548;0.821513;
27; 37; -37;-5.85185;87.9259;-17;-93;52.7208;-0.79434;
28; 20; -130;-4.92857;80.1429;-11;-74;132.125;-1.41927;
29; 9; -204;-4.44828;70.3448;0;-51;204.807;-1.52711;
30; 9; -255;-4;59.5;6;-32;255.768;-1.53582;
31; 15; -287;-3.3871;48.3226;4;-11;287.999;-1.51888;
32; 19; -298;-2.6875;37.5;7;-2;299.211;-1.50744;
33; 26; -300;-1.81818;27.2727;-2;0;301.729;-1.4847;
34; 24; -300;-1.05882;17.6471;-2;2;301.563;-1.49131;
35; 22; -298;-0.4;8.62857;-6;18;299.416;-1.49744;
36; 16; -280;0.0555556;0.611111;9.72379e-072;2.32841e-057;281.064;-1.51404;
