time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 46; 130;46;130;-7;18;136.922;1.23334;
2; 39; 148;42.5;139;-19;13;152.109;1.31604;
3; 20; 161;35;146.333;-16;8;161.362;1.45069;
4; 4; 169;27.25;152;-20;8;168.233;1.55098;
5; -16; 177;18.6;157;-18;7;176.986;1.66511;
6; -34; 184;9.83333;161.5;-25;-1;186.451;1.75781;
7; -59; 183;0;164.571;-29;-12;191.721;1.88727;
8; -88; 171;-11;165.375;-40;-76;191.911;2.05107;
9; -128; 95;-24;157.556;-7;-42;159.464;2.50963;
10; -135; 53;-35.1;147.1;13;-41;145.363;2.77429;
11; -122; 12;-43;134.818;32;-20;123.177;3.05054;
12; -90; -8;-46.9167;122.917;44;6;91.0927;-3.04484;
13; -46; -2;-46.8462;113.308;33;20;46.7506;-3.08166;
14; -13; 18;-44.4286;106.5;50;41;21.9686;2.24222;
15; 37; 59;-39;103.333;22;32;68.6101;1.01271;
16; 59; 91;-32.875;102.563;9;36;107.419;0.996737;
17; 68; 127;-26.9412;104;0;12;143.039;1.08067;
18; 68; 139;-21.6667;105.944;-5;2;153.73;1.11743;
19; 63; 141;-17.2105;107.789;-2;-5;153.432;1.15244;
20; 61; 136;-13.3;109.2;-10;-89;148.051;1.15106;
21; 51; 47;-10.2381;106.238;-16;-110;68.3219;0.742607;
22; 35; -63;-8.18182;98.5455;-14;-96;72.4515;-1.0771;
23; 21; -159;-6.91304;87.3478;-13;-66;161.088;-1.44423;
24; 8; -225;-6.29167;74.3333;4;-38;225.919;-1.53833;
25; 12; -263;-5.56;60.84;10;-29;264.043;-1.52786;
26; 22; -292;-4.5;47.2692;12;-18;293.576;-1.49807;
27; 34; -310;-3.07407;34.037;2;4;312.582;-1.46395;
28; 36; -306;-1.67857;21.8929;-1;5;308.828;-1.45613;
29; 35; -301;-0.413793;10.7586;-3;13;303.747;-1.45752;
30; 32; -288;0.666667;0.8;8.54627e-072;9.64428e-072;290.495;-1.46272;
