time;row_1;row_2;row_3;row_4;
1;17.7409;121.302;90.7948;1.33187;
2;13.0765;122.779;91.2573;1.38539;
3;7.22846;123.981;91.5546;1.45063;
4;-0.177635;124.829;91.8124;1.53191;
5;-16.0183;124.814;92.5453;1.70379;
6;-33.4027;120.719;92.5147;1.89711;
7;-50.6968;111.339;91.2571;2.1112;
8;-65.7865;96.427;88.6623;2.34582;
9;-75.8415;77.3994;84.6246;2.59047;
10;-79.4964;56.9497;79.4197;2.8364;
11;-71.0702;40.3545;67.7147;3.03405;
12;-55.4814;29.8664;51.8349;-3.07944;
13;-34.9202;26.7638;31.8082;-2.94149;
14;-12.3241;32.4451;8.6014;-3.06698;
15;9.69773;45.5763;18.3508;0.748616;
16;28.3699;62.0222;43.2292;0.733349;
17;39.3703;78.7166;62.779;0.813713;
18;45.1332;91.4479;76.127;0.873584;
19;46.6719;95.8983;80.5443;0.894418;
20;45.0845;87.3556;73.0045;0.838096;
21;39.3432;56.1907;48.8933;0.492181;
22;30.9228;13.6222;39.7595;-0.511567;
23;22.6422;-36.3068;74.2412;-1.2074;
24;15.4626;-87.3467;121.955;-1.41263;
25;10.1748;-133.757;167.423;-1.48755;
26;7.48782;-171.642;205.037;-1.51598;
27;5.63302;-184.112;217.4;-1.52764;
28;6.26934;-201.22;234.521;-1.52807;
