time;row_1;row_2;row_3;row_4;
1;2.91209;104.011;91.6803;1.50196;
2;-0.315534;106.635;94.1377;1.53809;
3;-6.19877;108.22;95.7133;1.60011;
4;-13.3777;109.226;97.1928;1.6737;
5;-25.7669;109.428;99.4305;1.79775;
6;-40.3913;103.746;98.4173;1.95619;
7;-54.2974;91.3692;93.8299;2.14422;
8;-63.4572;74.0227;85.9467;2.34458;
9;-64.4652;54.6635;74.1856;2.53787;
10;-57.9262;37.2021;59.847;2.71699;
11;-44.6217;25.2961;43.1542;2.8417;
12;-26.4342;20.8781;24.5004;2.79466;
13;-5.75041;26.3891;14.0407;1.73945;
14;13.7266;38.9986;31.508;0.996365;
15;27.5304;54.0965;51.7939;0.930967;
16;36.0474;66.6746;66.9725;0.941084;
17;39.487;69.9962;71.6874;0.929593;
18;38.0679;61.2957;63.9955;0.865997;
19;31.9813;33.9194;41.3296;0.543467;
20;24.2859;-4.26524;32.3855;-0.545853;
21;18.1598;-48.4292;64.674;-1.23104;
22;14.0614;-90.9054;104.915;-1.40365;
23;12.0879;-126.529;139.936;-1.45994;
24;11.8837;-154.044;167.29;-1.47935;
25;12.7624;-171.173;184.43;-1.48308;
26;13.7298;-177.802;191.118;-1.48108;
27;14.6536;-184.134;197.508;-1.47929;
