time;row_1;row_2;row_3;row_4;
1;29.2453;88.746;70.5994;1.05608;
2;26.4431;91.518;71.7337;1.10913;
3;22.2146;94.059;72.2924;1.17721;
4;15.4503;97.905;73.6562;1.28224;
5;3.24;104.491;77.6912;1.45793;
6;-11.6993;109.431;82.3698;1.64601;
7;-27.3402;111.594;87.081;1.82419;
8;-42.942;110.621;91.3481;1.993;
9;-57.6644;105.955;94.3797;2.15628;
10;-70.0766;95.6848;94.0538;2.32744;
11;-78.9781;80.9971;91.003;2.51038;
12;-83.621;62.0563;85.4969;2.72287;
13;-82.2824;42.4403;78.2521;2.94681;
14;-74.9529;24.9841;69.4812;-3.10834;
15;-60.6379;12.2919;57.1326;-2.87589;
16;-40.0256;9.28516;38.9312;-2.66068;
17;-17.5753;14.7862;17.3787;-2.33818;
18;4.21764;27.7117;9.73674;0.0428936;
19;22.0009;44.1994;32.29;0.551006;
20;34.1737;60.9685;52.0459;0.70366;
21;40.7376;72.7898;64.8745;0.7772;
22;41.8849;75.2584;67.4304;0.791367;
23;40.3239;65.444;59.6336;0.694156;
24;37.0959;43.3715;45.5385;0.360829;
25;33.1558;6.26511;44.0145;-0.49812;
26;28.8324;-38.9056;74.5776;-1.09224;
27;24.3466;-85.6727;116.846;-1.31241;
28;20.9218;-129.78;159.282;-1.40408;
29;19.0139;-166.684;195.522;-1.44504;
30;17.3282;-184.099;212.623;-1.46318;
31;16.3549;-201.595;229.931;-1.47556;
