time;row_1;row_2;row_3;row_4;
1;-16.9755;95.0472;71.7488;1.70241;
2;-22.7964;95.9659;73.6406;1.77921;
3;-29.9095;96.0858;75.5485;1.87113;
4;-37.7582;94.8539;77.0956;1.97328;
5;-52.4684;92.4193;81.9092;2.1511;
6;-66.2166;85.6771;85.1747;2.33045;
7;-77.0494;75.2322;86.3823;2.50554;
8;-80.3486;61.4847;81.9111;2.66515;
9;-75.7867;47.8117;72.2897;2.80474;
10;-62.6399;37.2781;56.6772;2.90365;
11;-42.598;31.9757;35.9528;2.91558;
12;-18.6767;33.4734;14.6587;2.43164;
13;5.06711;40.7916;21.0742;0.928354;
14;23.9771;52.3107;42.4341;0.732969;
15;35.1551;63.9696;58.5543;0.753222;
16;39.7574;71.4612;67.0758;0.787773;
17;39.0315;70.1144;65.6106;0.781136;
18;35.6655;56.0917;53.8841;0.639848;
19;31.7148;28.9497;39.5952;0.1274;
20;29.0088;-11.3521;50.8063;-0.767341;
21;28.8409;-56.4306;88.2101;-1.14543;
22;29.6429;-99.6906;129.087;-1.27845;
23;31.2376;-136.463;165.008;-1.33345;
24;31.7381;-155.255;183.433;-1.35489;
25;33.398;-173.83;201.946;-1.36656;
