time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-143;159;-143;159;-77.2258;105.435;-215.667;310.333;214.337;2.30581;-77.2258;105.435;124.219;2.37107;-215.667;310.333;353.654;2.31548;
2;-139;157;-97;152;-64.9923;105.005;-180;309.333;210.177;2.29807;-64.9923;105.005;115.434;2.29987;-180;309.333;329.738;2.23792;
3;-97;152;-32;154;-50.5143;105.192;-142.333;310.333;180.709;2.14222;-50.5143;105.192;106.49;2.19713;-142.333;310.333;308.7;2.1399;
4;-32;154;16;155;-35.7751;105.145;-116;310.667;157.44;1.78023;-35.7751;105.145;98.5351;2.07592;-116;310.667;295.637;2.06419;
5;16;155;47;155;-10.3912;104.729;-46;309;155.75;1.47262;-10.3912;104.729;88.6637;1.82503;-46;309;268.018;1.83511;
6;47;155;67;154;12.9137;104.326;23.6667;307.333;161.758;1.28072;12.9137;104.326;85.4165;1.55902;23.6667;307.333;257.044;1.57216;
7;67;154;54;138;29.7782;104.422;78;308;167.652;1.16444;29.7782;104.422;87.3542;1.36477;78;308;263.304;1.36431;
8;70;152;34;114;39.1494;103.937;110;306.667;167.039;1.14321;42.3085;102.064;88.5316;1.22027;110;306.667;270.411;1.24721;
9;66;154;7;81;42.3085;102.064;122.667;301;167.259;1.16993;32.928;88.8443;73.0199;1.27879;122.667;301;269.421;1.19592;
10;64;150;-29;54;40.0843;97.4246;118.333;287.333;162.796;1.17166;21.2451;76.8524;58.6845;1.41101;118.333;287.333;255.118;1.19212;
11;54;138;-55;43;32.928;88.8443;98.3333;263;147.923;1.20243;6.6154;63.2768;44.6759;1.68953;98.3333;263;225.319;1.23468;
12;34;114;-72;37;21.2451;76.8524;65.3333;230.333;118.755;1.28687;-9.58544;49.989;37.7825;2.17592;65.3333;230.333;184.724;1.34523;
13;7;81;-85;23;6.6154;63.2768;25;193.333;81.2421;1.49358;-25.5825;37.4345;41.8147;2.68278;25;193.333;143.047;1.56393;
14;-29;54;-75;33;-9.58544;49.989;-20.3333;155.667;61.6447;2.07411;-39.2927;27.7421;51.9556;2.97088;-20.3333;155.667;114.33;1.96917;
15;-55;43;-48;41;-25.5825;37.4345;-66.6667;117.333;70.3932;2.48445;-49.3546;21.738;61.3273;3.09555;-66.6667;117.333;112.776;2.50497;
16;-72;37;-2;45;-39.2927;27.7421;-108;86.3333;81.6035;2.671;-28.4654;24.8925;40.8131;2.99461;-108;86.3333;136.85;2.87507;
17;-85;23;36;47;-49.3546;21.738;-140;67;88.7649;2.87949;-9.80264;27.3503;23.2913;2.77102;-140;67;164.867;3.04006;
18;-90;21;64;44;-55.0104;18.7558;-158.667;57.6667;93.1318;2.91415;10.7966;28.5196;9.66818;1.68597;-158.667;57.6667;182.833;3.10123;
19;-89;23;88;38;-56.6938;17.9182;-165.333;54.3333;92.6341;2.89068;31.8444;26.559;21.3517;0.366106;-129.667;63;154.209;3.05907;
20;-85;26;111;18;-53.4841;18.959;-157.333;55.6667;89.5891;2.84714;50.9117;21.8062;39.111;0.0739786;-87.6667;71.6667;113.712;2.95247;
21;-75;33;127;3;-43.6533;21.7512;-129.667;63;82.6108;2.73066;65.7939;14.1106;54.1;-0.088931;-36.6667;78.6667;66.9913;2.70418;
22;-48;41;134;-18;-28.4654;24.8925;-87.6667;71.6667;63.6862;2.44216;77.0418;2.56357;67.1554;-0.245966;21;82.6667;32.5175;1.66373;
23;-2;45;139;-51;-9.80264;27.3503;-36.6667;78.6667;45.0829;1.63146;84.3603;-11.0104;78.3897;-0.391697;83;77.6667;65.0265;0.434565;
24;36;47;133;-71;10.7966;28.5196;21;82.6667;58.76;0.927068;87.3256;-26.8547;88.22;-0.545468;141.333;65;118.234;0.124742;
25;64;44;120;-100;31.8444;26.559;83;77.6667;77.0628;0.607678;83.2979;-43.8476;95.0567;-0.721178;186.667;44;162.771;-0.0386496;
26;88;38;80;-129;50.9117;21.8062;141.333;65;95.1813;0.410686;72.9398;-60.5664;100.211;-0.915953;221;11.3333;200.798;-0.195245;
27;111;18;43;-143;65.7939;14.1106;186.667;44;111.726;0.161813;57.2618;-76.1141;105.298;-1.1255;244;-27;233.165;-0.337871;
28;127;3;7;-157;77.0418;2.56357;221;11.3333;126.302;0.0237548;37.825;-89.2574;111.234;-1.33564;254.667;-73;261.533;-0.49089;
29;134;-18;-22;-168;84.3603;-11.0104;244;-27;134.477;-0.134255;17.6172;-100.011;119.063;-1.52282;244.333;-122;279.683;-0.663676;
30;139;-51;-39;-171;87.3256;-26.8547;254.667;-73;147.373;-0.35337;-0.28548;-107.548;127.05;-1.66692;216.333;-170.667;292.928;-0.854589;
31;133;-71;-50;-171;83.2979;-43.8476;244.333;-122;150.118;-0.492648;-13.3699;-112.077;133.409;-1.76142;174;-217;306.494;-1.05945;
