time;row_1;row_2;row_3;row_4;
1;-14.9076;135.25;134.576;1.67794;
2;-21.5745;130.065;130.332;1.73308;
3;-29.1534;122.598;124.491;1.80291;
4;-36.7107;111.328;115.69;1.889;
5;-50.4708;89.846;101.539;2.08516;
6;-60.2599;65.4758;87.574;2.32158;
7;-63.457;41.3633;74.5319;2.5764;
8;-57.2217;20.8314;59.928;2.81218;
9;-43.3248;4.99622;42.956;3.05884;
10;-22.7314;-3.33488;22.7241;-2.92964;
11;0.696369;-4.20796;5.78213;-1.35958;
12;24.0129;0.743516;24.5388;-0.028618;
13;43.3889;12.5253;45.2812;0.247194;
14;57.3318;32.2539;65.5401;0.489367;
15;66.084;56.5855;86.4635;0.691539;
16;66.6729;81.8194;104.758;0.874513;
17;61.3036;104.361;120.055;1.02987;
18;50.0229;121.228;130.007;1.17153;
19;38.6335;108.256;113.759;1.21947;
20;26.3431;84.2448;87.0465;1.25712;
21;13.2217;54.2738;54.5851;1.31639;
22;-0.903874;23.1905;21.7483;1.58864;
23;-16.0047;-4.88688;16.7334;-2.75348;
24;-31.433;-28.4268;42.9911;-2.37338;
25;-48.315;-36.6611;61.1301;-2.46854;
26;-63.5846;-48.3842;80.3783;-2.47292;
27;-75.1909;-65.188;100.082;-2.41304;
28;-78.9993;-83.3999;115.579;-2.31726;
29;-74.4135;-101.722;126.903;-2.19237;
30;-61.4791;-117.474;133.635;-2.04451;
31;-41.9469;-128.129;136.038;-1.88027;
32;-18.1153;-132.73;135.325;-1.70122;
33;7.32633;-127.216;128.901;-1.50992;
34;30.1001;-116.14;121.506;-1.31608;
35;47.9074;-100.306;112.686;-1.12662;
36;59.8591;-81.2074;102.356;-0.939917;
37;65.6756;-61.1422;91.0964;-0.757423;
38;65.3026;-41.8921;78.805;-0.582289;
39;58.0159;-27.4539;65.2775;-0.458629;
40;56.4898;-20.7995;61.1923;-0.372054;
41;50.6589;-11.259;52.7282;-0.243342;
