time;row_1;row_2;row_3;row_4;
1;-136.385;101.196;148.388;2.55932;
2;-126.942;99.4624;139.597;2.53249;
3;-107.394;102.093;125.78;2.42622;
4;-81.3029;106.368;110.772;2.24155;
5;-43.2262;110.372;95.853;1.89767;
6;-6.21723;115.72;96.3277;1.50606;
7;17.1139;112.31;97.3145;1.26213;
8;29.312;101.824;92.2263;1.10088;
9;28.3802;82.964;75.3839;0.998434;
10;20.7277;57.3804;50.284;0.850257;
11;12.1968;26.5296;25.6031;0.274296;
12;6.35735;-6.91647;32.5042;-0.953799;
13;6.8482;-38.5823;61.2938;-1.25051;
14;8.4342;-68.4978;90.5338;-1.33803;
15;10.6747;-94.7608;116.67;-1.37128;
16;-7.97451;-95.4398;115.121;-1.53192;
17;-27.4929;-85.3421;106.009;-1.71319;
18;-38.6944;-67.6522;91.1087;-1.863;
19;-36.243;-45.5338;69.3387;-1.92107;
20;-21.4904;-24.5716;45.0821;-1.77272;
21;2.63436;-7.27496;30.8137;-1.05927;
22;42.0194;-4.74341;59.6588;-0.420211;
23;62.2231;-3.87697;78.2743;-0.304548;
24;87.6601;-2.75847;102.575;-0.219683;
